Date,^NSEI,ADANIPORTS.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IOC.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATAMOTORS.NS,TATASTEEL.NS,TATACONSUM.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS,ADANIENT.NS,ADANIGREEN.NS
2020-08-24,11466.4501953125,340.4286193847656,1898.7550048828125,443.86602783203125,2725.21484375,3441.791748046875,638.91943359375,509.706298828125,158.5812225341797,725.8147583007812,94.54901123046875,3132.083984375,4361.64453125,2101.93603515625,654.961669921875,604.2411499023438,1072.3441162109375,2758.23779296875,186.9580841064453,2065.775146484375,367.6686096191406,41.70663070678711,511.0023193359375,871.5241088867188,169.1593017578125,271.2252197265625,1383.0712890625,931.5397338867188,572.8837280273438,6861.60498046875,1570.5860595703125,83.91117095947266,64.39801025390625,81.43995666503906,1908.147705078125,21903.861328125,189.61367797851562,511.33831787109375,2084.301025390625,120.45172119140625,17.726648330688477,528.7326049804688,635.3693237304688,1108.947509765625,4102.27001953125,475.9681091308594,268.1694030761719,248.0811004638672,414.20001220703125
2020-08-25,11472.25,337.5998229980469,1935.96240234375,449.8399963378906,2698.35986328125,3590.470458984375,649.116455078125,511.3992004394531,159.80032348632812,721.9526977539062,94.98861694335938,3137.593505859375,4317.90625,2141.33935546875,657.107421875,600.7305908203125,1074.8880615234375,2716.796142578125,185.02369689941406,2051.3720703125,373.46856689453125,41.68302536010742,518.1002197265625,862.9688720703125,168.0413055419922,270.41845703125,1395.8826904296875,921.2504272460938,579.92626953125,6888.19970703125,1552.4200439453125,82.63739013671875,63.803558349609375,81.22012329101562,1895.7196044921875,21509.388671875,195.7317657470703,503.3344421386719,2079.248291015625,126.31529998779297,17.49964714050293,528.7326049804688,649.52783203125,1118.642822265625,4085.37939453125,470.8965148925781,265.465087890625,306.78460693359375,424.70001220703125
2020-08-26,11549.599609375,345.5496826171875,1907.7059326171875,461.33990478515625,2763.6357421875,3593.082763671875,655.2855834960938,497.7109069824219,158.71670532226562,722.194091796875,96.00310516357422,3090.132080078125,4324.78173828125,2171.857421875,654.60546875,610.3204345703125,1073.68798828125,2891.52734375,187.15151977539062,2054.85498046875,376.3685607910156,41.494197845458984,548.1819458007812,874.6517333984375,167.65432739257812,271.65240478515625,1432.372314453125,910.4912109375,583.7332153320312,6790.05908203125,1543.0653076171875,81.84127044677734,64.51689147949219,81.4839096069336,1945.9783935546875,21410.671875,197.5201416015625,503.38232421875,2089.30712890625,137.04861450195312,17.540918350219727,532.2216186523438,644.4712524414062,1116.3790283203125,3994.611328125,472.28399658203125,267.5301818847656,284.83941650390625,427.6499938964844
2020-08-27,11559.25,341.94049072265625,1918.4476318359375,470.997802734375,2728.4873046875,3580.220458984375,651.9264526367188,494.47021484375,159.81968688964844,730.1112670898438,95.0562515258789,3159.39111328125,4326.97607421875,2159.785400390625,672.11865234375,608.051513671875,1067.5921630859375,2874.145751953125,188.5055694580078,2043.982177734375,379.12353515625,41.163761138916016,585.07177734375,871.2022094726562,167.05233764648438,274.59478759765625,1415.7227783203125,916.7399291992188,606.0032958984375,6876.6220703125,1535.7886962890625,81.6820297241211,63.52616882324219,81.41797637939453,1921.66845703125,21230.541015625,202.97933959960938,510.18798828125,2084.578857421875,143.3594207763672,17.61727523803711,527.8602905273438,646.8896484375,1119.77490234375,3962.788818359375,475.34613037109375,267.8251953125,285.9865417480469,432.75
2020-08-28,11647.599609375,351.2071838378906,1894.835693359375,506.990966796875,2702.618896484375,3617.96923828125,653.4038696289062,506.3688659667969,160.63241577148438,722.7733764648438,94.0417709350586,3163.644775390625,4265.8310546875,2137.814453125,687.9146728515625,604.8834838867188,1069.896240234375,2798.71875,187.4416961669922,2025.8133544921875,396.0400085449219,41.446990966796875,642.8209838867188,860.34716796875,168.1703338623047,266.43194580078125,1462.6807861328125,922.6128540039062,600.9116821289062,6882.53173828125,1534.6019287109375,80.84612274169922,63.68467712402344,80.14305877685547,1926.7216796875,21034.837890625,211.6387939453125,532.7139282226562,2075.44677734375,141.9183807373047,17.507902145385742,530.186279296875,661.61962890625,1116.280517578125,3977.867919921875,496.87664794921875,267.5301818847656,287.53271484375,462.29998779296875
2020-08-31,11387.5,347.0128173828125,1837.741943359375,494.5950012207031,2660.34228515625,3437.602783203125,617.9463500976562,496.3565673828125,157.82650756835938,688.9326171875,90.86308288574219,3018.60107421875,4158.94873046875,2020.37744140625,662.1111450195312,594.5658569335938,1071.1920166015625,2750.00439453125,179.1721954345703,1993.2415771484375,381.4435119628906,40.50286865234375,608.5867309570312,854.2297973632812,164.3433837890625,256.0859680175781,1397.12890625,887.9391479492188,577.5946655273438,6626.62060546875,1520.1434326171875,76.74609375,64.95282745361328,78.67032623291016,1894.445068359375,20002.744140625,199.54380798339844,498.6854553222656,2092.7841796875,142.31588745117188,17.04564666748047,515.939453125,651.6383666992188,1083.2086181640625,3822.47607421875,484.14971923828125,266.79266357421875,278.8543701171875,452.75
2020-09-01,11470.25,340.2334899902344,1915.3507080078125,483.5929260253906,2652.631103515625,3591.406982421875,634.8416137695312,528.4248046875,157.61367797851562,711.1390991210938,90.25439453125,3123.287353515625,4244.03515625,2058.138916015625,671.6279907226562,590.4558715820312,1082.183837890625,2740.4443359375,187.6834716796875,2034.9447021484375,377.9151916503906,39.96000671386719,605.9310302734375,840.9370727539062,163.5693817138672,272.2218322753906,1426.3406982421875,897.57080078125,578.2132568359375,6690.27099609375,1543.7181396484375,79.45289611816406,62.89207458496094,79.30779266357422,1900.4085693359375,20183.80859375,205.285400390625,499.8357238769531,2082.6787109375,142.91220092773438,17.69156837463379,531.5916748046875,640.07421875,1102.451416015625,3831.092529296875,483.28851318359375,267.08770751953125,280.4004821777344,494.6499938964844
2020-09-02,11535.0,351.0608825683594,1881.14306640625,482.298583984375,2582.82763671875,3615.849853515625,635.3856201171875,532.5845336914062,160.20669555664062,712.780517578125,92.18190002441406,3219.56396484375,4244.8154296875,2095.56201171875,665.6431274414062,601.0304565429688,1088.759765625,2692.827880859375,189.762939453125,2016.116943359375,379.3168640136719,40.266841888427734,618.5817260742188,849.9981689453125,164.5583953857422,278.10675048828125,1419.212158203125,897.899658203125,611.7135009765625,6704.89990234375,1524.2418212890625,78.77618408203125,63.64506530761719,81.48428344726562,1937.69287109375,20279.46875,203.54409790039062,493.1737365722656,2100.108154296875,149.3720703125,18.104291915893555,532.8999633789062,646.5379028320312,1103.681640625,3859.536865234375,479.2695007324219,269.1528015136719,292.32073974609375,544.0999755859375
2020-09-03,11527.4501953125,357.01104736328125,1914.0926513671875,472.8895568847656,2597.0390625,3567.604248046875,634.4373779296875,520.444091796875,159.99383544921875,713.1183471679688,91.77610778808594,3172.971923828125,4323.2216796875,2154.763427734375,711.0691528320312,605.1403198242188,1085.6397705078125,2690.86083984375,186.6520538330078,2013.7633056640625,369.98858642578125,40.172428131103516,610.1801147460938,860.6231689453125,164.77337646484375,278.4863586425781,1392.4927978515625,903.1617431640625,613.5217895507812,6852.01416015625,1562.4798583984375,77.78103637695312,62.6543083190918,80.27011108398438,1923.0343017578125,20146.728515625,200.62623596191406,501.7528381347656,2131.9560546875,150.91250610351562,18.081594467163086,560.6668090820312,667.9513549804688,1166.6759033203125,3866.68505859375,499.3645935058594,278.1507873535156,290.52520751953125,571.2999877929688
2020-09-04,11333.849609375,344.3303527832031,1893.1422119140625,453.22528076171875,2585.203369140625,3545.033935546875,626.6160888671875,506.07861328125,156.10430908203125,699.6012573242188,89.57807922363281,3115.602783203125,4215.3154296875,2106.185791015625,693.1636962890625,600.0457763671875,1074.504150390625,2666.892578125,183.0551300048828,2000.1131591796875,360.1286315917969,39.60594940185547,595.0185546875,845.53662109375,160.55941772460938,267.9980773925781,1375.89306640625,885.6370239257812,601.4826049804688,6965.849609375,1547.120849609375,75.39266967773438,61.742820739746094,78.71868133544922,1891.3037109375,19748.607421875,194.46109008789062,491.20880126953125,2122.03564453125,146.88751220703125,17.388212203979492,551.508056640625,657.9701538085938,1141.0352783203125,3834.470458984375,486.5420227050781,271.4145812988281,284.4403991699219,542.75
2020-09-07,11355.0498046875,343.4036865234375,1918.0601806640625,456.7100524902344,2598.653076171875,3454.702880859375,625.2634887695312,498.6299133300781,154.88519287109375,692.0221557617188,89.23992156982422,3092.35498046875,4310.25146484375,2117.82275390625,686.9335327148438,606.8955688476562,1066.0562744140625,2616.53125,182.27740478515625,2035.8389892578125,360.9503173828125,39.558746337890625,587.8240966796875,850.964111328125,162.6234130859375,271.9371032714844,1364.6270751953125,875.911376953125,580.9732666015625,6984.3056640625,1563.4093017578125,73.56159973144531,60.593570709228516,79.21334838867188,1896.220458984375,19509.60546875,195.6846923828125,491.9755554199219,2157.498291015625,148.4776153564453,17.437740325927734,528.4902954101562,657.002685546875,1149.352783203125,3768.42626953125,473.1452331542969,274.1188659667969,284.5401916503906,553.0999755859375
