Date,NTPC.NS,POWERGRID.NS,ADANIPOWER.NS,NHPC.NS,TATAPOWER.NS,GMRINFRA.NS,JSWENERGY.NS,TORNTPOWER.NS,ADANIGREEN.NS,ADANITRANS.NS,RELINFRA.NS,CESC.NS,SJVN.NS,KEC.NS,PTC.NS,THERMAX.NS,CGPOWER.NS,RTNPOWER.NS,INDOWIND.NS
2024-04-01,339.6689453125,277.83990478515625,560.4500122070312,90.03717803955078,405.0740051269531,83.55000305175781,516.7473754882812,1418.9388427734375,1888.300048828125,,268.6499938964844,125.5,125.4000015258789,716.0267333984375,192.25,4278.4208984375,514.25,8.649999618530273,20.649999618530273
2024-04-02,342.0997314453125,277.2448425292969,588.4500122070312,91.72848510742188,406.91546630859375,85.0,540.4193725585938,1461.78125,1892.6500244140625,,289.79998779296875,127.5,132.5,731.5535278320312,199.35000610351562,4290.04443359375,517.9500122070312,9.050000190734863,21.649999618530273
2024-04-03,348.4992370605469,277.79034423828125,617.8499755859375,92.72337341308594,410.3495788574219,84.05000305175781,579.4407958984375,1477.0928955078125,1878.949951171875,,291.79998779296875,129.0500030517578,133.35000610351562,725.2830810546875,200.1999969482422,4422.74267578125,510.3500061035156,9.5,22.700000762939453
2024-04-04,351.87261962890625,275.36053466796875,642.0,94.2156982421875,412.1910400390625,84.4000015258789,581.1351928710938,1471.8560791015625,1890.8499755859375,,295.0,137.64999389648438,131.6999969482422,766.140625,200.35000610351562,4498.12109375,510.6499938964844,9.600000381469727,23.799999237060547
2024-04-05,351.77337646484375,276.1043395996094,626.7000122070312,93.46953582763672,412.6887512207031,85.6500015258789,597.1324462890625,1486.7186279296875,1901.949951171875,,298.8999938964844,135.5,135.39999389648438,756.3368530273438,200.39999389648438,4508.19873046875,514.4500122070312,9.25,24.950000762939453
2024-04-08,360.6533203125,279.4267272949219,611.0499877929688,91.87771606445312,414.4306945800781,85.69999694824219,625.439208984375,1564.4736328125,1919.0999755859375,,287.6000061035156,140.85000610351562,135.10000610351562,750.4147338867188,199.8000030517578,4532.94189453125,504.6000061035156,9.100000381469727,24.549999237060547
2024-04-09,360.0580139160156,278.8812561035156,616.3499755859375,90.6838607788086,427.918212890625,84.80000305175781,611.0864868164062,1592.5531005859375,1916.199951171875,,284.5,142.75,130.6999969482422,753.7987060546875,196.9499969482422,4549.6044921875,501.75,9.100000381469727,23.700000762939453
2024-04-10,359.6611328125,280.2201232910156,617.8499755859375,92.37516021728516,429.9587707519531,85.0999984741211,614.0267944335938,1566.718017578125,1907.5,,227.60000610351562,142.35000610351562,132.39999389648438,760.8157348632812,200.0,4533.83984375,504.1000061035156,8.800000190734863,23.5
2024-04-12,358.9170227050781,272.9803161621094,595.2000122070312,91.77822875976562,434.93572998046875,83.69999694824219,614.425537109375,1577.0419921875,1884.050048828125,,197.75,141.10000610351562,130.85000610351562,743.19873046875,199.6999969482422,4534.2890625,494.25,8.800000190734863,22.799999237060547
2024-04-15,358.32171630859375,271.7901916503906,591.1500244140625,88.49510192871094,429.6103820800781,80.6500015258789,607.4983520507812,1521.431640625,1815.0999755859375,,199.9499969482422,140.14999389648438,124.19999694824219,700.7984008789062,201.75,4698.36572265625,494.70001220703125,8.550000190734863,22.399999618530273
