Date,^NSEBANK,HDFCBANK.NS,ICICIBANK.NS,SBIN.NS,KOTAKBANK.NS,AXISBANK.NS,INDUSINDBK.NS,BANDHANBNK.NS,IDFCFIRSTB.NS,RBLBANK.NS,FEDERALBNK.NS,CUB.NS,KARURVYSYA.NS
2021-06-29,35009.89453125,1448.1766357421875,618.7581787109375,400.3973388671875,1700.711669921875,748.6879272460938,983.2315673828125,329.9407958984375,55.849998474121094,209.0283203125,83.18324279785156,166.7073211669922,48.52423858642578
2021-06-30,34771.796875,1444.1754150390625,609.8649291992188,398.2124938964844,1700.711669921875,745.0537109375,981.4933471679688,324.4876708984375,54.20000076293945,207.69630432128906,83.76024627685547,163.61378479003906,48.15169906616211
2021-07-01,34683.59765625,1433.42529296875,609.8165893554688,399.3524169921875,1710.9306640625,743.2117919921875,973.1399536132812,320.6065979003906,54.20000076293945,207.0549774169922,83.3724594116211,162.14068603515625,48.011993408203125
2021-07-02,34809.4921875,1427.3031005859375,618.9031982421875,403.15216064453125,1709.983642578125,747.3935546875,975.0231323242188,316.0377197265625,54.0,208.09097290039062,82.69385528564453,161.30589294433594,48.058555603027344
2021-07-05,35211.58984375,1441.813232421875,626.2498168945312,410.9891052246094,1725.885498046875,757.0514526367188,985.54931640625,316.9220275878906,54.45000076293945,211.00169372558594,84.58426666259766,161.89515686035156,48.244834899902344
2021-07-06,35578.734375,1479.6553955078125,628.6181030273438,408.2343444824219,1750.0625,755.0601196289062,995.6891479492188,314.8095397949219,53.599998474121094,210.5083465576172,84.2449722290039,162.72991943359375,48.15169906616211
2021-07-07,35770.88671875,1484.2833251953125,632.1947631835938,411.17913818359375,1756.4931640625,759.5903930664062,1009.064208984375,314.9569091796875,53.95000076293945,220.4244842529297,83.66329956054688,161.9933624267578,47.96541976928711
2021-07-08,35273.69140625,1465.9166259765625,620.4982299804688,403.1996765136719,1727.08203125,751.1273193359375,1009.5952758789062,308.6194763183594,53.20000076293945,212.87637329101562,83.42093658447266,159.5381622314453,47.96541976928711
2021-07-09,35071.54296875,1448.1282958984375,617.2598876953125,402.5346984863281,1714.868896484375,744.1077880859375,1004.2838745117188,311.22320556640625,53.75,216.03375244140625,82.98468780517578,158.55609130859375,47.73257827758789
2021-07-12,35198.48828125,1433.6663818359375,624.7031860351562,406.04949951171875,1726.73291015625,750.3306884765625,1013.3132934570312,310.1424255371094,54.0,217.0697784423828,86.76551818847656,158.8998260498047,48.15169906616211
2021-07-13,35672.984375,1447.983642578125,642.7796020507812,407.61688232421875,1741.88720703125,767.4063110351562,1019.6869506835938,311.41973876953125,54.0,216.47775268554688,86.52316284179688,160.02920532226562,47.73257827758789
2021-07-14,35667.8359375,1445.380615234375,642.1995849609375,409.4692077636719,1742.8841552734375,766.7093505859375,1016.5000610351562,312.3531494140625,53.79999923706055,215.83642578125,87.10482788085938,159.5381622314453,47.639442443847656
2021-07-15,35907.23046875,1466.15771484375,645.1963500976562,410.0867004394531,1744.7784423828125,770.7916259765625,1018.9144287109375,314.12176513671875,53.400001525878906,212.0870361328125,85.69913482666016,158.654296875,47.73257827758789
2021-07-16,35751.38671875,1467.7484130859375,638.2847290039062,408.4718017578125,1744.2301025390625,767.8046875,1008.4847412109375,303.75579833984375,54.04999923706055,211.98837280273438,85.21440887451172,158.94894409179688,47.639442443847656
2021-07-19,35078.79296875,1418.240234375,634.0313720703125,406.4769287109375,1717.610595703125,751.9237670898438,981.0104370117188,303.0188903808594,52.599998474121094,206.51229858398438,83.3724594116211,155.8062744140625,47.1271858215332
2021-07-20,34415.05078125,1391.38916015625,620.4982299804688,399.827392578125,1697.521240234375,742.5148315429688,947.8867797851562,297.3692321777344,51.20000076293945,201.43087768554688,81.19120788574219,150.79769897460938,46.4752311706543
2021-07-22,34676.8984375,1396.739990234375,634.0797119140625,400.9197998046875,1702.0576171875,743.5104370117188,958.123291015625,299.5799865722656,52.150001525878906,202.26954650878906,81.67593383789062,151.4851531982422,46.52180099487305
2021-07-23,35033.9921875,1391.0035400390625,654.089599609375,407.4268798828125,1717.7601318359375,752.1229858398438,955.37109375,299.72735595703125,51.150001525878906,201.77622985839844,82.79080200195312,152.8109588623047,46.75699996948242
2021-07-26,34949.29296875,1383.0975341796875,654.1862182617188,402.10723876953125,1735.35693359375,753.0189819335938,947.6454467773438,292.55474853515625,51.20000076293945,195.80679321289062,84.58426666259766,150.94500732421875,46.615882873535156
2021-07-27,34797.04296875,1388.1109619140625,654.8629760742188,408.4243469238281,1692.8353271484375,728.5257568359375,942.3340454101562,290.54052734375,50.75,193.5374298095703,83.66329956054688,148.88265991210938,44.828392028808594
2021-07-28,34532.49609375,1366.46630859375,662.2095336914062,404.19708251953125,1647.8712158203125,719.7639770507812,958.7027587890625,290.8843688964844,50.70000076293945,190.3800506591797,82.93621063232422,147.01670837402344,43.417213439941406
2021-07-29,34691.09765625,1367.382080078125,666.5237426757812,419.4435119628906,1636.705078125,714.138427734375,958.0267333984375,288.3703918457031,51.95000076293945,188.75204467773438,83.27552032470703,147.55685424804688,45.72213363647461
2021-07-30,34583.94921875,1375.2879638671875,661.67626953125,410.18170166015625,1649.8154296875,705.8246459960938,947.3556518554688,287.1380310058594,52.0,190.3800506591797,84.77815246582031,147.55685424804688,45.81621170043945
2021-08-02,34709.59765625,1371.6243896484375,660.60986328125,413.12646484375,1660.0843505859375,718.021484375,954.1156005859375,295.3208312988281,51.849998474121094,191.958740234375,83.90565490722656,148.5880126953125,45.81621170043945
2021-08-03,35207.0390625,1383.2420654296875,669.3352661132812,424.1457214355469,1680.572509765625,735.3958129882812,986.997802734375,296.3560485839844,51.70000076293945,184.2626495361328,86.42621612548828,148.98086547851562,45.15766143798828
2021-08-04,36027.6328125,1412.7447509765625,692.8453369140625,434.07257080078125,1744.6787109375,750.5299072265625,985.54931640625,297.68701171875,49.75,177.99720764160156,85.0689926147461,151.82888793945312,44.593196868896484
2021-08-05,35834.33203125,1431.5933837890625,681.017578125,419.7285461425781,1766.4130859375,746.0494384765625,963.48291015625,303.8487548828125,47.79999923706055,179.57589721679688,83.32398986816406,150.35577392578125,43.93464279174805
2021-08-06,35808.83203125,1439.11376953125,676.364013671875,413.83892822265625,1771.8465576171875,737.6361083984375,994.1924438476562,299.5601806640625,49.20000076293945,175.18516540527344,84.48731994628906,150.45396423339844,44.263916015625
2021-08-09,36028.53125,1449.9603271484375,681.4052734375,411.7015686035156,1775.5355224609375,752.2224731445312,1007.0362548828125,297.046142578125,47.400001525878906,176.22119140625,85.0689926147461,152.3690185546875,43.55833053588867
2021-08-10,36033.68359375,1453.57568359375,679.514892578125,405.09954833984375,1807.7880859375,758.2462768554688,998.1517333984375,292.06744384765625,45.849998474121094,170.4490966796875,83.76024627685547,150.35577392578125,42.194190979003906
2021-08-11,35805.98046875,1441.3311767578125,672.38916015625,406.6194152832031,1776.117919921875,757.4994506835938,1005.4910278320312,291.03228759765625,46.900001525878906,175.3331756591797,82.5969009399414,149.6182403564453,41.44156265258789
2021-08-12,35936.6328125,1447.5498046875,679.9511108398438,405.76446533203125,1783.2000732421875,754.064453125,999.8417358398438,290.78582763671875,45.900001525878906,173.90249633789062,82.98468780517578,149.42156982421875,42.00603485107422
2021-08-13,36168.9296875,1471.46044921875,683.2958374023438,409.61175537109375,1783.4993896484375,756.6034545898438,989.0258178710938,289.4055480957031,45.5,173.80381774902344,82.69385528564453,147.7990264892578,41.58268356323242
2021-08-16,36094.08203125,1475.7025146484375,681.2114868164062,403.57965087890625,1777.863525390625,758.6942749023438,984.0524291992188,290.49005126953125,44.849998474121094,170.54779052734375,82.2091293334961,145.38980102539062,40.87709426879883
2021-08-17,35867.03125,1460.3245849609375,679.8057250976562,400.3973388671875,1783.8485107421875,753.4671020507812,970.6600341796875,289.3070068359375,44.150001525878906,167.73573303222656,80.70648193359375,143.52142333984375,40.7359733581543
2021-08-18,35554.0859375,1458.7337646484375,667.29931640625,398.6875,1745.2957763671875,751.1273193359375,960.421630859375,286.2507629394531,44.650001525878906,166.60105895996094,80.70648193359375,146.96316528320312,40.35966110229492
2021-08-20,35033.4453125,1460.4210205078125,659.93115234375,386.3383483886719,1699.261962890625,737.0386962890625,950.5228881835938,274.2229919433594,41.79999923706055,160.58229064941406,77.45883178710938,143.81642150878906,38.6662483215332
2021-08-23,35123.98828125,1469.917724609375,661.8702392578125,388.9981689453125,1712.5284423828125,732.9066772460938,959.402587890625,262.8853454589844,40.95000076293945,155.5009002685547,75.85923767089844,143.0789031982422,36.64356231689453
2021-08-24,35711.6875,1502.939208984375,673.26171875,396.692626953125,1700.6085205078125,743.1121826171875,975.3667602539062,261.0121765136719,42.900001525878906,160.08895874023438,77.65272521972656,144.35726928710938,38.0077018737793
2021-08-25,35585.8359375,1501.541259765625,669.9653930664062,395.41021728515625,1692.9278564453125,735.8438720703125,975.85205078125,260.86431884765625,42.54999923706055,159.39828491210938,77.99202728271484,144.01309204101562,38.76033020019531
2021-08-26,35617.13671875,1499.0345458984375,677.4789428710938,390.185546875,1693.2271728515625,743.1121826171875,971.921630859375,261.3079528808594,42.20000076293945,160.3849639892578,75.8107681274414,142.14471435546875,38.38401412963867
2021-08-27,35627.38671875,1492.912353515625,678.3999633789062,391.8004455566406,1709.2366943359375,749.135986328125,960.9553833007812,272.2019348144531,42.5,160.58229064941406,75.56840515136719,145.83230590820312,39.93631362915039
2021-08-30,36347.2265625,1512.0020751953125,691.8758544921875,401.53729248046875,1731.4805908203125,780.648681640625,975.415283203125,281.86358642578125,43.45000076293945,167.04505920410156,78.8645248413086,149.37240600585938,41.20637130737305
2021-08-31,36424.1796875,1524.6805419921875,697.111083984375,404.71954345703125,1749.2857666015625,783.0880126953125,963.0904541015625,280.9762878417969,42.95000076293945,163.29566955566406,78.76758575439453,149.2248992919922,41.34748458862305
2021-09-01,36573.875,1522.462890625,697.9352416992188,408.3768005371094,1742.25341796875,795.4342651367188,969.2528686523438,281.6170959472656,44.45000076293945,168.67308044433594,79.8824462890625,157.3867950439453,40.5948600769043
2021-09-02,36830.87109375,1532.0079345703125,703.0250854492188,408.2343444824219,1771.9287109375,799.2177734375,980.267578125,279.5960693359375,44.900001525878906,169.56109619140625,80.27023315429688,154.1417236328125,41.44156265258789
2021-09-03,36760.72265625,1519.5224609375,702.200927734375,409.8017272949219,1787.339599609375,794.5380859375,974.1051635742188,281.6664123535156,45.650001525878906,169.9064178466797,80.3187026977539,151.63414001464844,40.547821044921875
2021-09-06,36591.92578125,1509.5435791015625,699.1470336914062,409.4692077636719,1770.083251953125,797.3259887695312,962.6536254882812,281.46923828125,45.150001525878906,171.6824493408203,79.8824462890625,153.5025177001953,41.018211364746094
2021-09-07,36468.375,1512.9661865234375,695.0267333984375,407.61688232421875,1760.40771484375,784.43212890625,971.6790161132812,278.9552307128906,46.400001525878906,171.58377075195312,79.05841827392578,151.4866180419922,40.12446594238281
2021-09-08,36767.7734375,1519.85986328125,698.953125,409.75421142578125,1810.780517578125,791.25244140625,970.0776977539062,281.9128723144531,46.150001525878906,171.48512268066406,80.56106567382812,152.76499938964844,39.98334884643555
2021-09-09,36682.7734375,1512.3397216796875,698.2745361328125,410.6566162109375,1813.274169921875,786.7222290039062,969.980712890625,279.5960693359375,46.900001525878906,169.8571014404297,79.8824462890625,152.8141632080078,39.74814987182617
2021-09-13,36471.375,1499.7578125,685.8165283203125,411.17913818359375,1835.41845703125,784.929931640625,966.8751831054688,279.9411315917969,46.849998474121094,169.9557647705078,79.59162139892578,152.96168518066406,39.79519271850586
2021-09-14,36612.625,1493.0087890625,685.8650512695312,411.32159423828125,1863.0484619140625,790.9537963867188,1005.9849853515625,280.3354797363281,47.95000076293945,173.0144805908203,79.83397674560547,154.28919982910156,40.971168518066406
2021-09-15,36851.8203125,1491.321533203125,692.5545654296875,421.6283874511719,1866.9886474609375,787.9667358398438,1022.8224487304688,287.0394592285156,48.650001525878906,177.01052856445312,81.0942611694336,153.30584716796875,41.629722595214844
2021-09-16,37668.1640625,1503.999755859375,705.0123901367188,440.484619140625,1902.0003662109375,799.1181640625,1097.5484619140625,293.44769287109375,50.95000076293945,181.05592346191406,83.27552032470703,155.07589721679688,42.94682312011719
2021-09-17,37811.5078125,1525.4036865234375,698.177490234375,431.365234375,2002.8956298828125,803.8474731445312,1096.62646484375,283.19451904296875,49.150001525878906,178.58921813964844,80.75495910644531,150.9949493408203,46.94515609741211
2021-09-20,37145.265625,1503.9033203125,688.337158203125,415.548828125,1996.4119873046875,792.3974609375,1057.75927734375,277.22991943359375,47.849998474121094,171.6824493408203,77.26493835449219,147.20901489257812,44.92247009277344
2021-09-21,37235.41796875,1496.2867431640625,690.1307373046875,416.8312072753906,2005.88818359375,791.8995971679688,1103.95361328125,276.44122314453125,48.5,173.5078125,77.604248046875,147.45484924316406,45.581016540527344
2021-09-22,36944.21875,1478.69140625,681.8900756835938,416.87872314453125,1980.5521240234375,784.929931640625,1107.689697265625,279.99041748046875,48.5,176.71453857421875,78.6221694946289,147.3565216064453,45.72213363647461
2021-09-23,37771.26171875,1513.689453125,695.1236572265625,427.280517578125,2018.9052734375,808.6267700195312,1134.6202392578125,284.6733703613281,48.5,184.01597595214844,79.34925079345703,150.0115966796875,44.969505310058594
2021-09-24,37829.859375,1544.10791015625,700.8921508789062,418.68359375,2022.994873046875,794.587890625,1128.7003173828125,278.1172180175781,47.099998474121094,183.32528686523438,78.37980651855469,147.45484924316406,45.67509460449219
2021-09-27,38170.8046875,1566.8131103515625,707.7269897460938,424.2406921386719,2028.231689453125,793.4927368164062,1116.7149658203125,282.8494567871094,46.849998474121094,187.86402893066406,79.10689544677734,148.4873809814453,45.0635871887207
2021-09-28,37944.55859375,1557.1236572265625,695.2691040039062,422.6258239746094,2062.994140625,785.7763671875,1101.2362060546875,282.6029968261719,46.25,184.9039764404297,78.42827606201172,148.0448760986328,44.216880798339844
2021-09-29,37742.5625,1536.683837890625,687.8524780273438,436.9698181152344,2025.3389892578125,778.7568969726562,1090.02734375,280.384765625,48.29999923706055,185.64398193359375,78.8645248413086,156.7476043701172,46.615882873535156
2021-09-30,37424.66796875,1537.7445068359375,679.4663696289062,430.3202819824219,2000.451904296875,763.2245483398438,1079.0611572265625,279.0045166015625,47.650001525878906,188.3573455810547,81.72440338134766,155.02671813964844,45.0635871887207
2021-10-01,37225.46484375,1525.933837890625,671.2257080078125,429.0378723144531,1988.531982421875,764.8176879882812,1071.4429931640625,284.9198303222656,47.349998474121094,190.9227294921875,80.60953521728516,156.0100860595703,44.216880798339844
2021-10-04,37579.2109375,1528.87451171875,678.8362426757812,439.9621276855469,1985.9384765625,775.62060546875,1086.727783203125,291.18017578125,47.650001525878906,191.1200714111328,82.45148468017578,157.04261779785156,44.969505310058594
2021-10-05,37740.5625,1538.2265625,675.830810546875,441.4345397949219,1977.3602294921875,779.2048950195312,1134.0865478515625,294.18707275390625,47.95000076293945,190.6760711669922,83.1301040649414,155.3708953857422,44.593196868896484
2021-10-06,37521.11328125,1556.97900390625,668.4627075195312,434.3100280761719,1950.8271484375,775.57080078125,1098.421875,301.3347473144531,47.0,182.2399444580078,81.82135009765625,156.35426330566406,43.746482849121094
2021-10-07,37752.76171875,1552.73681640625,680.7752075195312,434.9749450683594,1947.535400390625,773.728759765625,1132.242431640625,323.91143798828125,47.79999923706055,186.87733459472656,82.83926391601562,157.33763122558594,43.746482849121094
2021-10-08,37774.8125,1545.1683349609375,681.9386596679688,435.0699768066406,1931.475830078125,778.5577392578125,1139.7152099609375,340.9178771972656,48.0,191.02139282226562,82.98468780517578,162.4019317626953,43.8405647277832
2021-10-11,38293.35546875,1575.201171875,691.5364990234375,445.7567443847656,1970.4276123046875,783.7352294921875,1138.59912109375,321.890380859375,47.79999923706055,190.47872924804688,83.61483001708984,166.04037475585938,44.734310150146484
2021-10-12,38521.05078125,1571.1517333984375,686.9799194335938,458.8183288574219,1990.078125,793.6917724609375,1146.9937744140625,323.4677734375,49.099998474121094,189.6893768310547,85.89302062988281,166.63037109375,45.581016540527344
2021-10-13,38635.30078125,1580.600341796875,688.2887573242188,457.5834045410156,2004.2921142578125,791.15283203125,1149.516845703125,323.5170593261719,48.900001525878906,190.7747344970703,90.7402572631836,166.08953857421875,46.38068389892578
2021-10-14,39340.44140625,1626.878662109375,705.109375,466.037841796875,2012.7210693359375,798.5704956054688,1174.2637939453125,318.8341369628906,49.400001525878906,189.0973663330078,90.25553131103516,168.49876403808594,46.33364486694336
2021-10-18,39684.33984375,1610.39208984375,722.7056274414062,473.01983642578125,2006.536376953125,809.7716674804688,1183.580078125,327.263427734375,50.95000076293945,195.41212463378906,92.38832092285156,168.1545867919922,47.556663513183594
2021-10-19,39540.0390625,1628.1319580078125,724.6445922851562,463.75799560546875,2030.2266845703125,798.1722412109375,1158.736328125,311.3414306640625,48.599998474121094,187.6666717529297,90.01317596435547,163.58197021484375,46.85107421875
2021-10-20,39517.73828125,1613.8145751953125,723.0933837890625,474.8721923828125,2010.3768310546875,801.3086547851562,1166.2088623046875,312.1301574707031,48.650001525878906,186.43333435058594,91.12803649902344,165.10617065429688,46.7099609375
2021-10-21,40029.734375,1616.1767578125,732.448974609375,477.76953125,2138.353759765625,804.2955932617188,1149.419921875,312.03155517578125,49.70000076293945,194.3267822265625,93.60013580322266,167.5645751953125,47.65074157714844
2021-10-22,40323.1796875,1620.4671630859375,736.133056640625,477.76953125,2165.93408203125,813.1570434570312,1161.0654296875,318.6862487792969,50.0,198.1748504638672,100.7255630493164,166.72872924804688,47.603702545166016
2021-10-25,41191.91796875,1597.5689697265625,816.0189208984375,481.14178466796875,2149.076904296875,841.4337158203125,1142.96630859375,306.4120178222656,49.349998474121094,202.56556701660156,99.36833953857422,173.31723022460938,47.556663513183594
2021-10-26,41237.8203125,1593.4715576171875,804.09423828125,486.8888854980469,2205.384521484375,838.2477416992188,1120.7911376953125,301.0882873535156,52.849998474121094,208.04164123535156,98.88361358642578,178.037353515625,48.63856887817383
2021-10-27,40873.875,1583.87841796875,809.5233154296875,493.1584777832031,2182.74169921875,784.0836181640625,1108.805908203125,291.9688720703125,52.349998474121094,205.4762725830078,97.28402709960938,172.13719177246094,49.48527145385742
2021-10-28,39508.48828125,1536.4429931640625,774.3308715820312,476.2496337890625,2093.218017578125,755.0601196289062,1141.267822265625,294.0885009765625,49.54999923706055,198.37217712402344,94.81193542480469,166.87620544433594,47.603702545166016
2021-10-29,39115.1484375,1526.0784912109375,777.5787353515625,477.0095520019531,2026.037353515625,738.781005859375,1106.525146484375,287.335205078125,49.5,178.1452178955078,94.47262573242188,165.35198974609375,46.09844970703125
2021-11-01,39763.2890625,1547.723388671875,779.3722534179688,489.8811950683594,2071.273193359375,749.0861206054688,1192.7996826171875,283.68743896484375,50.54999923706055,182.53594970703125,95.00582885742188,164.6636505126953,45.67509460449219
2021-11-02,39937.984375,1549.121337890625,776.5122680664062,495.5807800292969,2071.422607421875,752.5709838867188,1176.738525390625,306.6092224121094,52.20000076293945,203.99624633789062,98.83513641357422,167.22039794921875,47.556663513183594
2021-11-03,39401.59375,1524.728759765625,761.969970703125,501.23291015625,2032.42138671875,747.3436889648438,1143.16015625,296.1095886230469,50.54999923706055,200.39486694335938,97.13861083984375,165.79452514648438,47.697784423828125
2021-11-04,39573.23828125,1536.7802734375,758.2373046875,503.8927307128906,2051.822265625,749.68359375,1153.98095703125,295.2715759277344,50.54999923706055,200.8388671875,98.0111083984375,171.3505096435547,48.309288024902344
2021-11-08,39437.79296875,1542.8544921875,756.346923828125,497.0531921386719,2113.5166015625,747.7918090820312,1029.8099365234375,291.3280334472656,51.349998474121094,201.43087768554688,98.4473648071289,169.18710327148438,49.8615837097168
2021-11-09,39368.34375,1515.8587646484375,762.5516357421875,502.6578063964844,2091.921142578125,741.81787109375,1036.7001953125,302.56707763671875,52.25,214.3563995361328,98.93208312988281,167.66290283203125,52.58986282348633
2021-11-10,39022.796875,1499.468505859375,757.0740356445312,498.1455993652344,2070.82421875,746.0991821289062,1001.71484375,306.757080078125,51.900001525878906,213.27105712890625,97.28402709960938,165.74534606933594,53.906959533691406
2021-11-11,38559.75,1492.7677001953125,747.912353515625,484.08660888671875,2048.9296875,734.8482055664062,1002.782470703125,302.5177917480469,50.900001525878906,208.7816619873047,97.13861083984375,161.76275634765625,54.471431732177734
2021-11-12,38732.90234375,1497.2991943359375,752.9052124023438,485.74896240234375,2069.477783203125,732.8568725585938,1006.4216918945312,306.5106201171875,51.650001525878906,208.38697814941406,97.04166412353516,161.12356567382812,56.16484451293945
2021-11-15,38701.90234375,1501.396728515625,749.7058715820312,481.18927001953125,2092.02099609375,730.0690307617188,1010.7402954101562,308.1866149902344,51.20000076293945,204.48959350585938,96.50847625732422,159.2060089111328,53.624725341796875
2021-11-16,38306.65625,1492.4783935546875,740.7380981445312,470.3125305175781,2077.607177734375,722.9998779296875,990.7486572265625,311.8343811035156,50.25,207.0549774169922,94.42416381835938,156.45260620117188,52.778018951416016
2021-11-17,38041.109375,1475.895263671875,738.0719604492188,473.2098388671875,2047.931884765625,709.2596435546875,1003.4617919921875,306.806396484375,49.5,204.83494567871094,94.1333236694336,153.99420166015625,51.69611358642578
2021-11-18,37975.80859375,1484.18701171875,739.6232299804688,478.57696533203125,2019.3541259765625,703.2855834960938,978.6663818359375,301.1375732421875,48.599998474121094,200.64154052734375,91.80664825439453,153.4041748046875,49.67342758178711
2021-11-22,37128.37109375,1460.99951171875,729.0557861328125,462.048095703125,1950.52783203125,683.4223022460938,977.1621704101562,292.7082824707031,47.20000076293945,190.7747344970703,88.65594482421875,149.6182403564453,47.65074157714844
2021-11-23,37272.3671875,1461.1923828125,728.910400390625,468.3651123046875,1977.9088134765625,682.675537109375,952.36669921875,302.1727294921875,48.75,193.73477172851562,89.91622924804688,150.5524444580078,50.04974365234375
2021-11-24,37441.515625,1463.602783203125,737.0055541992188,468.46014404296875,2006.3370361328125,682.177734375,941.7401123046875,304.7360534667969,48.75,197.385498046875,90.20706939697266,151.33912658691406,49.48527145385742
2021-11-25,37364.31640625,1471.21923828125,728.1347045898438,465.9903259277344,2029.9774169921875,676.9505004882812,930.968017578125,310.6020202636719,48.54999923706055,197.82949829101562,90.0616455078125,150.0115966796875,48.920799255371094
2021-11-26,36025.08203125,1436.46240234375,700.1650390625,446.94415283203125,1959.355712890625,658.8792114257812,875.1661987304688,278.6594543457031,46.349998474121094,183.37461853027344,85.98995971679688,145.43896484375,47.1333122253418
2021-11-29,35976.03125,1447.4051513671875,696.48095703125,441.81451416015625,2014.5164794921875,648.275390625,869.0037231445312,265.0543212890625,45.150001525878906,179.27989196777344,84.39038848876953,142.3905487060547,45.76917266845703
2021-11-30,35694.88671875,1439.9814453125,692.5545654296875,437.4922790527344,1956.9615478515625,652.8056640625,856.9214477539062,268.6034851074219,44.599998474121094,180.2172393798828,84.14802551269531,142.29220581054688,45.110626220703125
2021-12-01,36364.4765625,1450.683349609375,705.4971923828125,451.5038146972656,1948.4332275390625,676.6516723632812,906.0755615234375,272.300537109375,46.29999923706055,189.34402465820312,85.84455108642578,143.4722442626953,45.9102897644043
2021-12-02,36507.82421875,1471.026611328125,700.35888671875,453.1187438964844,1959.3056640625,673.1669921875,917.6240844726562,274.8638000488281,46.95000076293945,189.49205017089844,86.1838607788086,143.02972412109375,47.086273193359375
2021-12-03,36196.7265625,1459.26416015625,694.445068359375,449.4614562988281,1909.381591796875,670.0803833007812,923.0586547851562,273.3849792480469,47.25,190.18272399902344,86.47468566894531,141.800537109375,46.85107421875
2021-12-06,35735.484375,1449.86376953125,687.9009399414062,442.0044860839844,1880.45458984375,660.2233276367188,888.607177734375,267.51898193359375,46.599998474121094,187.3706817626953,85.0689926147461,140.2763214111328,45.29878234863281
2021-12-07,36617.97265625,1470.9781494140625,712.2351684570312,452.833740234375,1932.27392578125,684.0196533203125,899.2822875976562,274.56805419921875,47.79999923706055,190.57737731933594,86.91094207763672,142.63638305664062,45.76917266845703
2021-12-08,37284.265625,1498.0704345703125,730.4130249023438,466.94024658203125,1915.6158447265625,694.0758666992188,917.3814697265625,278.8566589355469,48.599998474121094,195.26412963867188,87.58954620361328,143.61976623535156,45.9102897644043
2021-12-09,37082.01953125,1472.0869140625,731.9641723632812,464.1854248046875,1911.5262451171875,690.9395141601562,918.448974609375,277.82147216796875,49.5,196.39881896972656,88.02580261230469,143.57058715820312,47.74482345581055
2021-12-10,37105.21875,1467.9412841796875,734.8727416992188,469.93255615234375,1891.9755859375,685.0651245117188,916.8477172851562,276.09613037109375,52.099998474121094,195.80679321289062,89.77080535888672,147.45484924316406,47.74482345581055
2021-12-13,36924.8203125,1456.9503173828125,730.9947509765625,463.37799072265625,1868.3851318359375,700.9459228515625,910.8307495117188,278.2651062011719,51.099998474121094,193.83343505859375,89.14066314697266,146.32398986816406,47.086273193359375
2021-12-14,36893.51953125,1448.5621337890625,735.5029296875,464.0904235839844,1835.7674560546875,707.8160400390625,918.1093139648438,276.3919372558594,50.79999923706055,190.9227294921875,88.21968841552734,145.1439666748047,46.615882873535156
2021-12-15,36789.125,1446.2000732421875,729.2981567382812,460.5281982421875,1862.6995849609375,709.4090576171875,910.8307495117188,273.97650146484375,50.20000076293945,187.814697265625,86.5716323852539,143.4722442626953,45.76917266845703
2021-12-16,36548.22265625,1446.29638671875,718.536865234375,457.0609436035156,1856.0662841796875,706.5714111328125,900.883544921875,271.5611267089844,49.70000076293945,184.70664978027344,85.89302062988281,141.01385498046875,45.345821380615234
2021-12-17,35618.234375,1420.2166748046875,706.0787963867188,444.37933349609375,1789.284912109375,685.9114379882812,856.9214477539062,263.2796936035156,48.04999923706055,177.01052856445312,82.5969009399414,137.67041015625,43.793521881103516
2021-12-20,34439.453125,1374.516845703125,688.2887573242188,426.7105712890625,1738.1138916015625,671.424560546875,821.1112670898438,243.0691375732422,45.599998474121094,165.31837463378906,78.57369995117188,132.6552734375,40.40670394897461
2021-12-21,34607.44921875,1390.0875244140625,698.3713989257812,423.67071533203125,1732.1788330078125,662.9613647460938,831.8833618164062,242.7240753173828,45.75,166.74905395507812,78.08897399902344,132.01609802246094,42.52346420288086
2021-12-22,35029.09375,1393.3656005859375,710.4415893554688,433.0276184082031,1757.9638671875,666.4462280273438,846.003662109375,249.23089599609375,48.04999923706055,172.86647033691406,78.8160629272461,133.58949279785156,43.08794021606445
2021-12-23,35190.73828125,1392.304931640625,708.9873657226562,438.6796875,1771.130615234375,675.8552856445312,845.3728637695312,255.34336853027344,47.70000076293945,175.57984924316406,79.64009094238281,133.63864135742188,43.51129150390625
2021-12-24,34856.64453125,1387.29150390625,704.9154663085938,434.07257080078125,1743.9990234375,664.604248046875,835.7167358398438,251.44912719726562,46.900001525878906,170.59710693359375,78.52522277832031,131.47523498535156,42.6175422668457
2021-12-27,35057.4921875,1398.7647705078125,713.5439453125,435.117431640625,1768.9859619140625,669.2340698242188,829.9910278320312,249.32948303222656,46.400001525878906,139.07264709472656,78.76758575439453,129.8035430908203,41.8178825378418
2021-12-28,35183.390625,1408.4061279296875,713.3499755859375,438.1097717285156,1770.432373046875,672.519775390625,827.4677734375,250.16748046875,47.400001525878906,143.75938415527344,79.3977279663086,132.8519744873047,42.194190979003906
2021-12-29,35044.9921875,1401.705322265625,713.2530517578125,431.65020751953125,1759.75927734375,667.5912475585938,844.3053588867188,246.5690155029297,47.400001525878906,142.37803649902344,79.44619750976562,135.60536193847656,42.194190979003906
2021-12-30,35063.1953125,1409.0809326171875,713.2530517578125,429.08538818359375,1750.831787109375,665.9483642578125,859.25048828125,245.28736877441406,47.5,128.95916748046875,79.68855285644531,133.6878204345703,42.24123001098633
