Date,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,VEDL.NS,JINDALSTEL.NS,SAIL.NS,HINDZINC.NS,NATIONALUM.NS,NMDC.NS,COALINDIA.NS,MOIL.NS,APLAPOLLO.NS,RATNAMANI.NS,WELCORP.NS,SARDAEN.NS,MAITHANALL.NS,GMDCLTD.NS,AIAENG.NS
2020-10-06,15.576337814331055,276.54058837890625,171.97265625,65.76751708984375,191.62655639648438,29.711410522460938,136.61941528320312,25.997873306274414,47.62929153442383,78.99373626708984,124.35498809814453,282.9139709472656,821.5401000976562,109.37003326416016,21.958770751953125,500.23394775390625,42.57836151123047,1770.1199951171875
2020-10-07,15.31632137298584,276.6355285644531,168.0354766845703,58.828304290771484,189.35411071777344,29.018428802490234,130.04762268066406,25.670854568481445,47.112831115722656,77.40438079833984,123.59645080566406,282.2184143066406,826.40478515625,105.24632263183594,21.75281524658203,490.80487060546875,41.41916275024414,1789.7078857421875
2020-10-08,15.421566009521484,278.0592956542969,169.39646911621094,56.22908020019531,192.16998291015625,29.234989166259766,126.49948120117188,25.262086868286133,47.34237289428711,76.62662506103516,120.91926574707031,286.9331359863281,821.4421997070312,105.2921371459961,21.654741287231445,488.98779296875,40.48288345336914,1726.8094482421875
2020-10-09,15.250285148620605,277.1575622558594,165.26486206054688,58.11292266845703,191.52777099609375,29.40822982788086,128.72091674804688,25.62998390197754,46.79721450805664,77.708740234375,120.74079895019531,282.22833251953125,819.515869140625,104.42156982421875,21.659643173217773,481.031982421875,40.03704071044922,1738.129150390625
2020-10-12,15.31632137298584,270.6557312011719,167.35496520996094,46.23756790161133,190.68795776367188,29.061744689941406,122.24169921875,24.97594451904297,46.33814239501953,76.5589828491211,118.95600891113281,274.39361572265625,834.828125,97.86946105957031,21.37523078918457,482.0632629394531,39.45743179321289,1715.046630859375
2020-10-13,15.2028169631958,275.2117614746094,168.42433166503906,47.52526092529297,189.5023193359375,28.628633499145508,127.17826080322266,24.771560668945312,45.47736740112305,76.99859619140625,118.19746398925781,278.89971923828125,836.52587890625,98.28182983398438,22.208860397338867,483.2419128417969,40.08161926269531,1708.992919921875
2020-10-14,15.499981880187988,275.87615966796875,169.3478546142578,46.95294952392578,187.8720703125,28.542009353637695,131.4977569580078,24.3627872467041,45.879066467285156,74.76676940917969,117.84050750732422,272.7939453125,838.4194946289062,103.6884765625,23.0130672454834,475.5316467285156,39.502017974853516,1706.4830322265625
2020-10-15,15.431882858276367,276.73040771484375,168.8131866455078,45.28372573852539,180.7089385986328,28.412080764770508,128.04214477539062,24.281036376953125,46.33814239501953,74.80058288574219,117.92974853515625,267.6866760253906,824.6417846679688,98.92329406738281,22.16472625732422,478.2326965332031,39.45743179321289,1705.9415283203125
2020-10-16,16.255273818969727,295.23919677734375,174.79190063476562,45.2598876953125,191.3795623779297,29.321609497070312,130.66470336914062,25.016822814941406,47.657989501953125,75.30780792236328,118.28670501708984,272.7541809082031,827.6453857421875,105.521240234375,23.263153076171875,489.1351318359375,39.591190338134766,1702.545654296875
2020-10-19,16.323373794555664,297.5647277832031,177.61111450195312,46.142181396484375,199.28370666503906,30.101211547851562,136.31088256835938,25.670854568481445,48.51875686645508,77.57347869873047,121.63317108154297,270.53839111328125,824.543701171875,105.796142578125,25.96019172668457,497.04180908203125,38.922420501708984,1694.6710205078125
