Date,^CNXFMCG,HINDUNILVR.NS,NESTLEIND.NS,BRITANNIA.NS,DABUR.NS,GODREJCP.NS,MARICO.NS,COLPAL.NS,EMAMILTD.NS,PGHH.NS,VBL.NS,JUBLFOOD.NS,UBL.NS,MCDOWELL-N.NS,RADICO.NS,BAJAJCON.NS,GILLETTE.NS,TATACONSUM.NS,ITC.NS,DMART.NS,FCONSUMER.NS
2021-08-31,39529.69921875,2599.70263671875,1880.3837890625,3813.833984375,604.611083984375,1081.7542724609375,520.3829956054688,1588.748046875,567.620361328125,13437.4140625,280.0998840332031,793.6871337890625,1451.15869140625,,865.7927856445312,225.89703369140625,5588.283203125,843.0850219726562,191.19569396972656,3954.800048828125,6.75
2021-09-01,39644.69921875,2608.100341796875,1915.069091796875,3830.864013671875,609.2320556640625,1080.3275146484375,523.1069946289062,1596.2540283203125,568.8084716796875,13323.75390625,280.0172119140625,795.2069702148438,1518.3548583984375,,872.131591796875,226.1267547607422,5572.8232421875,845.5217895507812,189.5669708251953,3968.60009765625,6.699999809265137
2021-09-02,40296.3984375,2673.138671875,1955.0330810546875,3898.363525390625,623.4352416992188,1107.5362548828125,537.7785034179688,1619.0535888671875,567.4779052734375,13178.6142578125,291.8237609863281,817.6964111328125,1537.9822998046875,,889.365234375,229.48049926757812,5566.96630859375,849.420654296875,189.7931671142578,3917.64990234375,6.800000190734863
2021-09-03,40226.25,2640.35693359375,1957.54931640625,3934.712890625,623.824462890625,1101.484375,536.01025390625,1618.0216064453125,575.6519165039062,13176.822265625,300.2074279785156,817.150146484375,1546.295654296875,,886.1463623046875,225.20791625976562,5591.740234375,847.861083984375,190.5623016357422,3938.89990234375,6.75
2021-09-06,40169.05078125,2653.62255859375,1953.3524169921875,3891.63720703125,617.5496826171875,1095.2357177734375,530.2277221679688,1597.4268798828125,569.7589721679688,13172.5615234375,310.6579895019531,825.0968627929688,1555.543701171875,,895.0108032226562,224.9781951904297,5622.564453125,848.0560302734375,189.385986328125,3921.300048828125,7.150000095367432
2021-09-07,40289.8515625,2650.85498046875,1967.382080078125,3907.28369140625,620.6627807617188,1094.891357421875,532.091552734375,1624.354736328125,558.2582397460938,13524.150390625,306.42486572265625,809.7992553710938,1549.88671875,,887.8795776367188,234.30441284179688,5700.14990234375,846.3502807617188,191.60289001464844,3937.550048828125,7.099999904632568
2021-09-08,40263.44921875,2672.995361328125,1916.3006591796875,3874.798095703125,623.2407836914062,1091.4471435546875,536.1536865234375,1600.47607421875,553.0306396484375,13331.30859375,306.8382568359375,804.77294921875,1566.85791015625,,884.6111450195312,230.99659729003906,5743.6962890625,857.5595703125,191.15048217773438,3932.949951171875,7.050000190734863
2021-09-09,40577.94921875,2682.300048828125,1975.9544677734375,3883.766357421875,620.95458984375,1091.5455322265625,549.5825805664062,1628.3424072265625,566.3372192382812,13733.6005859375,309.3682556152344,814.090576171875,1574.0892333984375,,900.4581909179688,232.32891845703125,5856.2822265625,853.4656982421875,192.41725158691406,3950.5,8.050000190734863
2021-09-13,40592.3515625,2659.110107421875,1975.476318359375,3905.75732421875,622.8029174804688,1103.35400390625,550.156005859375,1616.8956298828125,561.7750244140625,13756.3623046875,307.13592529296875,821.5407104492188,1573.2529296875,,889.0186157226562,238.11761474609375,5901.07763671875,859.8014526367188,193.7745361328125,3961.85009765625,7.5
2021-09-14,40469.55078125,2636.396728515625,1954.0528564453125,3913.055908203125,621.8301391601562,1096.26904296875,533.6207275390625,1625.94970703125,565.0541381835938,13447.82421875,308.0453796386719,817.7262573242188,1560.954833984375,,886.492919921875,241.0579071044922,5811.0087890625,859.0216674804688,195.53900146484375,3979.699951171875,7.550000190734863
2021-09-15,40504.5,2648.70751953125,1943.30712890625,3898.601806640625,619.884521484375,1108.913818359375,537.3006591796875,1623.46337890625,562.6779174804688,13510.685546875,309.4178466796875,827.3120727539062,1566.46435546875,,894.2183837890625,239.7715301513672,5761.171875,849.5181274414062,195.44850158691406,3982.60009765625,7.550000190734863
2021-09-16,41007.6015625,2641.83642578125,1934.483642578125,3885.9130859375,622.99755859375,1087.068115234375,537.8263549804688,1610.5155029296875,564.5313720703125,13631.126953125,308.78948974609375,813.8223876953125,1576.0567626953125,,898.5267944335938,234.99356079101562,5786.4267578125,851.9061279296875,208.79510498046875,4084.5,7.550000190734863
2021-09-17,40798.8984375,2597.93701171875,1948.7645263671875,3865.68701171875,636.1793212890625,1073.193115234375,535.3411254882812,1625.5745849609375,551.6524658203125,13485.455078125,291.7245178222656,815.103759765625,1568.874755859375,,916.008056640625,238.16357421875,5709.03173828125,852.0524291992188,209.1570587158203,4239.64990234375,7.550000190734863
2021-09-20,41169.69921875,2672.470458984375,1962.953369140625,3896.8369140625,628.1048583984375,1062.4180908203125,542.3663330078125,1620.132568359375,546.6624755859375,13426.90625,289.806396484375,811.2396850585938,1530.0623779296875,,924.5479736328125,234.80979919433594,5695.9248046875,835.3359375,211.50967407226562,4355.89990234375,7.400000095367432
2021-09-21,41619.94921875,2684.017822265625,1950.1021728515625,3888.298095703125,633.6013793945312,1063.2052001953125,535.9147338867188,1625.4805908203125,552.3178100585938,13624.5390625,303.69647216796875,821.570556640625,1575.417236328125,,881.103515625,235.9583282470703,5660.34814453125,837.1879272460938,218.5222930908203,4361.9501953125,7.349999904632568
2021-09-22,41507.25,2657.344482421875,1924.568603515625,3872.03125,630.7800903320312,1037.6201171875,540.2158813476562,1614.1746826171875,555.6444091796875,13630.109375,302.9192810058594,816.3753051757812,1612.458740234375,,882.0964965820312,236.1880340576172,5691.65185546875,832.5579833984375,220.33200073242188,4378.64990234375,7.349999904632568
2021-09-23,41548.80078125,2655.244873046875,1916.24267578125,3856.62353515625,630.0505981445312,1041.162841796875,541.7450561523438,1596.488525390625,555.4544067382812,13821.1083984375,307.89654541015625,830.6696166992188,1627.60986328125,,894.1616821289062,238.80674743652344,5736.35009765625,829.146484375,219.42715454101562,4409.89990234375,7.300000190734863
2021-09-24,41090.8984375,2621.22265625,1918.681640625,3857.14794921875,634.18505859375,1025.0245361328125,532.7127685546875,1586.44921875,556.3097534179688,13623.2333984375,307.0036315917969,817.9149780273438,1579.8936767578125,,887.011962890625,236.41775512695312,5725.259765625,815.5978393554688,215.7624969482422,4422.35009765625,7.25
2021-09-27,40720.6015625,2585.769287109375,1897.2337646484375,3825.378173828125,615.9931640625,1022.12158203125,523.2982177734375,1579.1776123046875,560.0166015625,13230.43359375,298.5538330078125,809.8291015625,1530.40673828125,,894.3602905273438,236.05020141601562,5736.0615234375,813.9407958984375,215.98870849609375,4385.75,7.099999904632568
2021-09-28,40682.94921875,2599.4638671875,1887.8211669921875,3819.701416015625,609.3292846679688,1036.5377197265625,526.595703125,1575.7061767578125,551.4149169921875,13346.9033203125,299.8436584472656,794.9983520507812,1539.4088134765625,,898.977783203125,235.59078979492188,5703.703125,801.903076171875,215.1291046142578,4315.75,8.0
2021-09-29,40472.1484375,2562.674560546875,1884.1507568359375,3790.221435546875,606.2162475585938,1006.0325317382812,528.9851684570312,1574.814697265625,557.4979248046875,13266.705078125,297.6774597167969,808.686767578125,1531.882568359375,,879.5643920898438,235.6826934814453,5703.990234375,802.6340942382812,215.44580078125,4251.2001953125,7.900000095367432
2021-09-30,40426.55078125,2578.4208984375,1878.2396240234375,3767.5146484375,600.2821044921875,1013.4620971679688,523.2982177734375,1566.41748046875,545.5694580078125,13631.318359375,296.85064697265625,802.8060913085938,1546.098876953125,,874.8475341796875,231.91543579101562,5664.33349609375,793.0330810546875,213.68128967285156,4250.2001953125,7.599999904632568
2021-10-01,40399.0,2580.568359375,1888.323486328125,3740.9443359375,601.1575927734375,1004.064453125,525.2576293945312,1583.5875244140625,541.7200927734375,13606.623046875,301.0176696777344,803.7994384765625,1551.9527587890625,,890.3385620117188,232.88021850585938,5635.71826171875,780.9951782226562,212.9574432373047,4235.60009765625,7.599999904632568
2021-10-04,40445.44921875,2563.533203125,1882.81787109375,3714.0400390625,607.23779296875,1013.2160034179688,529.5587158203125,1578.755615234375,537.0628051757812,13533.060546875,303.1507873535156,823.6167602539062,1576.302734375,,904.0918579101562,235.03948974609375,5621.26708984375,793.71533203125,214.08851623535156,4257.35009765625,7.550000190734863
2021-10-05,40427.5,2584.957763671875,1873.41015625,3703.83154296875,599.4552001953125,1025.46728515625,533.2862548828125,1576.7384033203125,538.488525390625,13409.5673828125,302.2413024902344,808.3092651367188,1587.2724609375,,898.679931640625,234.53414916992188,5609.2158203125,781.190185546875,212.36927795410156,4257.2998046875,7.599999904632568
2021-10-06,40167.44921875,2563.39013671875,1850.3831787109375,3757.640625,598.2391357421875,1001.7027587890625,539.3555908203125,1576.4097900390625,523.8511962890625,13420.3681640625,296.3215026855469,781.5582885742188,1563.4637451171875,,941.77685546875,233.4315185546875,5604.27099609375,799.9048461914062,209.24752807617188,4218.5498046875,7.449999809265137
2021-10-07,40226.3984375,2547.50048828125,1839.6131591796875,3721.386474609375,598.4336547851562,1012.576416015625,536.4403686523438,1584.103515625,518.5286254882812,13343.0771484375,299.6286315917969,789.6541748046875,1617.1318359375,,962.0343627929688,232.51268005371094,5618.00244140625,803.7062377929688,210.78578186035156,4311.7001953125,7.449999809265137
2021-10-08,39993.3515625,2519.49072265625,1833.8951416015625,3704.88134765625,590.505126953125,1003.03125,538.877685546875,1583.44677734375,524.4690551757812,13310.5810546875,297.89239501953125,796.0313720703125,1623.37939453125,,964.2686767578125,232.42080688476562,5601.87060546875,798.0529174804688,209.65472412109375,4407.9501953125,7.550000190734863
2021-10-11,40318.05078125,2524.31005859375,1843.3802490234375,3664.14306640625,592.1104125976562,1008.2958374023438,545.1381225585938,1592.313232421875,518.1959838867188,13256.439453125,302.12554931640625,807.4252319335938,1672.8172607421875,,1014.8628540039062,238.5770263671875,5592.31640625,795.6160888671875,215.40052795410156,4719.4501953125,7.449999809265137
2021-10-12,40808.75,2553.9423828125,1875.3564453125,3690.236328125,600.038818359375,1010.1655883789062,558.5192260742188,1600.8045654296875,508.9764099121094,13345.3525390625,300.852294921875,849.5035400390625,1690.378662109375,,1164.808349609375,237.84197998046875,5587.2265625,795.5186157226562,218.34130859375,4739.0,7.849999904632568
2021-10-13,41149.3984375,2525.884765625,1866.175537109375,3705.2626953125,606.8486328125,1041.4578857421875,558.136962890625,1590.1552734375,514.6792602539062,13283.947265625,296.6521911621094,899.1213989257812,1695.543701171875,,1119.52685546875,238.0257110595703,5591.6923828125,826.709716796875,225.4896697998047,5117.14990234375,7.699999809265137
2021-10-14,41377.19921875,2528.556884765625,1866.6341552734375,3715.900390625,598.4823608398438,1022.12158203125,553.6925048828125,1577.39501953125,522.995849609375,13355.763671875,296.9994812011719,876.0557861328125,1681.7208251953125,,1087.651123046875,238.48513793945312,5600.86181640625,828.1229858398438,232.1403350830078,5323.75,7.650000095367432
2021-10-18,41564.1484375,2532.803955078125,1877.5538330078125,3661.04248046875,597.4608764648438,1000.9155883789062,553.6447143554688,1564.869384765625,517.6732177734375,13616.2119140625,297.7435607910156,868.029541015625,1649.5985107421875,,1111.086181640625,234.48818969726562,5577.625,822.6158447265625,237.56944274902344,4897.7998046875,7.849999904632568
2021-10-19,40237.30078125,2430.4990234375,1870.79248046875,3621.49658203125,588.802734375,991.763916015625,548.9134521484375,1535.032958984375,517.0553588867188,13603.7646484375,299.18218994140625,860.4700927734375,1645.1221923828125,,1106.6175537109375,229.8021240234375,5573.06396484375,821.9822998046875,222.54888916015625,4754.5498046875,7.650000095367432
2021-10-20,39696.3515625,2365.4609375,1862.02197265625,3589.154052734375,576.5450439453125,976.5606079101562,536.05810546875,1513.9688720703125,506.647705078125,13867.8408203125,281.32354736328125,787.7667846679688,1632.922607421875,,1106.965087890625,222.5432586669922,5499.75048828125,806.0455932617188,223.13705444335938,4596.39990234375,7.5
2021-10-21,39354.44921875,2334.0634765625,1857.7236328125,3543.693603515625,571.4378051757812,961.8983764648438,540.3113403320312,1495.156982421875,515.1069946289062,14243.7900390625,274.3454284667969,768.6050415039062,1628.2000732421875,,1090.23291015625,219.3273162841797,5441.08154296875,794.20263671875,221.41781616210938,4521.25,7.25
2021-10-22,38874.80078125,2342.0322265625,1835.85107421875,3520.462158203125,574.6967163085938,945.4649047851562,537.8740844726562,1467.10302734375,515.9148559570312,14061.5068359375,274.65960693359375,735.3278198242188,1604.0469970703125,,1116.5477294921875,216.15731811523438,5464.99072265625,775.1469116210938,214.08851623535156,4521.4501953125,7.150000095367432
2021-10-25,38491.0,2343.702392578125,1805.8648681640625,3464.220703125,565.5035400390625,927.4077758789062,531.3746948242188,1437.735595703125,497.04803466796875,14045.6220703125,271.22015380859375,729.3280029296875,1600.25927734375,,1108.15673828125,210.46051025390625,5454.33154296875,769.0062255859375,211.19297790527344,4400.60009765625,7.0
2021-10-26,38826.8515625,2339.86181640625,1867.2076416015625,3523.133544921875,565.5521850585938,948.6138916015625,538.3519897460938,1451.1058349609375,494.8619689941406,13967.3134765625,272.6091613769531,738.1787109375,1637.0546875,,1101.9503173828125,216.34109497070312,5463.69384765625,788.4518432617188,214.17898559570312,4568.5,7.099999904632568
2021-10-27,38946.1015625,2301.213623046875,1846.51220703125,3527.95166015625,575.572265625,993.7813110351562,550.0127563476562,1438.7208251953125,503.0359802246094,13612.869140625,269.7980651855469,751.3902587890625,1665.9302978515625,,1133.08154296875,216.20326232910156,5460.525390625,798.0529174804688,215.7624969482422,4733.0,7.099999904632568
2021-10-28,38208.55078125,2294.5400390625,1845.229736328125,3512.734130859375,573.6753540039062,969.1310424804688,539.4033813476562,1423.52099609375,503.36865234375,13560.1806640625,272.3115234375,739.99658203125,1604.5880126953125,,1124.591064453125,212.61978149414062,5456.63623046875,789.2316284179688,203.6826934814453,4675.64990234375,6.949999809265137
2021-10-29,38222.1015625,2297.90087890625,1846.0799560546875,3506.866943359375,569.9298706054688,941.3812255859375,543.3220825195312,1447.352783203125,504.93695068359375,13780.5263671875,280.8935546875,732.9537353515625,1631.741943359375,,1111.4337158203125,212.5279083251953,5416.978515625,789.0366821289062,201.9634552001953,4635.4501953125,6.949999809265137
2021-11-01,38663.6484375,2311.295654296875,1840.19677734375,3509.156494140625,580.8255004882812,958.6510620117188,549.3436279296875,1450.7252197265625,522.0928955078125,13980.2431640625,304.73822021484375,744.3871459960938,1645.0728759765625,,1084.1754150390625,216.20326232910156,5499.462890625,804.04736328125,205.26617431640625,4564.75,7.099999904632568
2021-11-02,38616.19921875,2322.625732421875,1824.1019287109375,3513.6884765625,581.79833984375,945.0220947265625,540.7892456054688,1450.5826416015625,530.314453125,13886.53515625,303.61376953125,746.00634765625,1658.64990234375,,1062.875244140625,203.29354858398438,5576.90478515625,812.7223510742188,204.13511657714844,4597.0498046875,7.050000190734863
2021-11-03,38370.1015625,2315.376708984375,1820.526611328125,3463.075927734375,593.9586791992188,944.7268676757812,530.4666748046875,1434.1959228515625,538.2509155273438,14004.65234375,310.1950378417969,740.1058349609375,1640.5965576171875,,1013.6712036132812,205.0852813720703,5478.76953125,805.9968872070312,201.2848358154297,4741.2998046875,7.150000095367432
2021-11-04,38710.1015625,2326.4189453125,1835.3046875,3463.075927734375,595.904296875,956.1909790039062,533.1906127929688,1445.7379150390625,538.2509155273438,13958.4033203125,309.86431884765625,750.10888671875,1640.5965576171875,,1044.2562255859375,208.76065063476562,5535.4228515625,806.4841918945312,204.99473571777344,4783.7001953125,7.150000095367432
2021-11-08,39094.75,2335.108154296875,1850.8504638671875,3546.889404296875,590.310546875,955.79736328125,539.869384765625,1466.9219970703125,533.9911499023438,13918.7880859375,332.35296630859375,769.538818359375,1704.053955078125,,1064.712158203125,204.6717987060547,5539.55224609375,815.2079467773438,207.9355010986328,4748.5,7.099999904632568
2021-11-09,38964.25,2334.38818359375,1840.3084716796875,3455.204833984375,586.8084106445312,944.972900390625,542.2237548828125,1462.2196044921875,545.57373046875,14027.2421875,319.5046691894531,775.6281127929688,1749.8515625,,1099.4677734375,203.8448486328125,5485.29833984375,814.525634765625,206.98541259765625,4757.14990234375,7.050000190734863
2021-11-10,38917.3515625,2304.6220703125,1841.489013671875,3528.57177734375,588.802734375,961.1111450195312,534.2958374023438,1475.281494140625,531.8373413085938,14077.8408203125,313.4360046386719,770.0354614257812,1713.20361328125,,1088.197021484375,202.23687744140625,5480.97802734375,821.1050415039062,208.8856201171875,4960.2998046875,7.0
2021-11-11,38542.55078125,2281.62548828125,1831.8797607421875,3476.003173828125,585.1394653320312,935.4769897460938,526.80029296875,1460.2723388671875,518.7233276367188,14263.919921875,304.787841796875,774.8234252929688,1686.4432373046875,,1071.2662353515625,199.8938446044922,5431.57373046875,816.4751586914062,208.11647033691406,4997.75,7.0
2021-11-12,38912.75,2309.231201171875,1859.9058837890625,3518.50634765625,588.5096435546875,904.9224853515625,525.4548950195312,1446.68798828125,532.746826171875,14480.4853515625,321.4062805175781,795.4254760742188,1706.759521484375,,1059.796875,195.2996368408203,5475.6484375,826.4660034179688,210.7405548095703,5078.5498046875,7.150000095367432
2021-11-15,39278.30078125,2328.242919921875,1892.3724365234375,3570.645751953125,590.0238037109375,907.579345703125,531.7011108398438,1447.875244140625,506.8058776855469,14739.271484375,308.47528076171875,794.650634765625,1689.197998046875,,1085.9627685546875,191.21080017089844,5497.05322265625,830.9984130859375,215.44580078125,5023.2998046875,7.050000190734863
2021-11-16,39014.6484375,2310.86328125,1890.9635009765625,3521.177734375,595.8848876953125,920.224365234375,531.3168334960938,1432.5810546875,512.9320678710938,14707.1298828125,304.9035949707031,797.0645751953125,1650.0904541015625,,1106.4189453125,189.78659057617188,5435.15966796875,812.3325805664062,213.0479278564453,5081.5,7.0
2021-11-17,39013.44921875,2295.97998046875,1892.4158935546875,3448.955810546875,593.9312133789062,906.9398193359375,530.211669921875,1409.8773193359375,504.36492919921875,14650.638671875,307.8138732910156,779.23388671875,1628.9873046875,,1112.0294189453125,185.00860595703125,5421.630859375,815.2566528320312,216.71258544921875,5126.39990234375,7.0
2021-11-18,38866.5,2303.90185546875,1885.464111328125,3407.502197265625,594.6638793945312,904.873291015625,520.6500854492188,1402.9898681640625,494.02679443359375,14713.3642578125,314.0644226074219,758.08544921875,1601.685791015625,,1119.6759033203125,183.95193481445312,5370.560546875,811.0166625976562,214.9028778076172,5080.89990234375,6.849999904632568
2021-11-22,38351.6484375,2293.483642578125,1845.61328125,3417.042724609375,592.7589721679688,897.0994262695312,518.4398803710938,1403.4649658203125,508.00244140625,14693.1044921875,301.82794189453125,743.4633178710938,1561.15185546875,,1097.1839599609375,174.44195556640625,5323.01708984375,792.2044677734375,208.9308319091797,4828.2998046875,6.75
2021-11-23,38560.1015625,2298.908935546875,1863.704833984375,3493.8916015625,597.3991088867188,898.0834350585938,522.7642211914062,1410.7796630859375,501.11029052734375,14867.5927734375,303.9444885253906,755.582275390625,1568.3336181640625,,1075.08935546875,174.94729614257812,5311.03515625,800.1972045898438,209.5642547607422,4843.2998046875,6.800000190734863
2021-11-24,38178.19921875,2280.233154296875,1854.5087890625,3456.87451171875,588.9981079101562,899.2642822265625,525.6951904296875,1397.6702880859375,499.9615783691406,14713.169921875,302.8366394042969,748.6387329101562,1545.9512939453125,,1092.318115234375,180.46034240722656,5316.10791015625,778.75341796875,206.03529357910156,4882.60009765625,6.849999904632568
2021-11-25,38259.75,2255.556396484375,1863.3648681640625,3409.219482421875,592.3683471679688,903.3480224609375,527.569091796875,1384.2757568359375,503.07257080078125,14813.9765625,301.3814392089844,746.6122436523438,1541.22900390625,,1102.3973388671875,182.71151733398438,5336.73974609375,787.3796997070312,209.29278564453125,4894.5,7.099999904632568
2021-11-26,37547.1484375,2242.161376953125,1867.6593017578125,3391.951171875,588.0701293945312,883.1260375976562,522.3317260742188,1386.175537109375,508.0981140136719,14724.7099609375,292.30328369140625,726.8346557617188,1477.4764404296875,,1051.70361328125,177.47412109375,5296.7333984375,747.318603515625,202.68734741210938,4718.75,6.900000095367432
2021-11-29,37324.8515625,2236.687744140625,1846.104248046875,3366.47802734375,584.1626586914062,898.6246948242188,513.8753051757812,1373.0189208984375,494.07470703125,14675.1826171875,288.53314208984375,723.2089233398438,1479.5916748046875,,1045.8946533203125,169.1586151123047,5251.41259765625,746.6362915039062,200.4252166748047,4673.35009765625,7.0
2021-11-30,37386.94921875,2225.309814453125,1860.88720703125,3382.601318359375,581.1832275390625,908.3666381835938,517.334716796875,1362.5694580078125,504.5084228515625,14648.7880859375,294.8167419433594,725.3446044921875,1480.0343017578125,,1114.4625244140625,168.14788818359375,5246.33935546875,758.9177856445312,200.10850524902344,4710.89990234375,6.900000095367432
2021-12-01,37457.8515625,2251.5234375,1884.7161865234375,3372.822265625,562.7693481445312,923.4224243164062,504.553955078125,1356.96435546875,492.3516540527344,14731.431640625,294.6348571777344,735.2086181640625,1480.6246337890625,,1090.5306396484375,165.75889587402344,5244.6962890625,753.264404296875,200.7871551513672,4693.7001953125,6.849999904632568
2021-12-02,37892.6015625,2288.44287109375,1894.956787109375,3414.085205078125,565.1627197265625,909.301513671875,512.0494384765625,1368.31640625,512.3577880859375,14875.044921875,301.2987365722656,747.5758666992188,1490.5615234375,,1079.7564697265625,167.7344207763672,5345.96728515625,753.7030029296875,203.99937438964844,4782.9501953125,6.800000190734863
2021-12-03,37498.1015625,2250.37060546875,1877.2880859375,3390.47216796875,567.8978881835938,898.5262451171875,510.992431640625,1377.483642578125,527.6256713867188,14729.8232421875,290.418212890625,755.0557861328125,1488.0526123046875,,1069.180908203125,166.40208435058594,5208.65234375,754.7265014648438,200.56094360351562,4799.0498046875,6.849999904632568
2021-12-06,36821.8515625,2214.69921875,1847.66845703125,3335.56640625,554.1730346679688,872.547607421875,498.9323425292969,1357.4395751953125,514.224365234375,14713.12109375,292.84893798828125,736.3807373046875,1475.410400390625,,1047.3343505859375,167.04527282714844,5275.9091796875,728.701416015625,197.167724609375,4593.4501953125,6.849999904632568
2021-12-07,37175.8515625,2229.19873046875,1879.51318359375,3314.5771484375,559.1549682617188,884.946533203125,502.1995544433594,1372.4012451171875,507.23663330078125,14708.9814453125,288.1858825683594,753.4266357421875,1506.007568359375,,1072.010986328125,167.7803497314453,5271.125,741.4703369140625,199.6560821533203,4660.64990234375,6.849999904632568
2021-12-08,37659.94921875,2247.442626953125,1892.6153564453125,3411.46142578125,560.7667846679688,888.3414306640625,509.1185607910156,1385.5582275390625,508.00244140625,14595.025390625,294.96551513671875,761.4827880859375,1527.209228515625,,1101.85107421875,167.9181671142578,5291.1279296875,752.630859375,203.54693603515625,4814.60009765625,6.849999904632568
2021-12-09,38201.6484375,2246.626220703125,1873.73193359375,3457.399169921875,566.3349609375,912.8932495117188,508.97442626953125,1371.59375,505.8008117675781,14737.517578125,295.6269836425781,760.0722045898438,1543.3441162109375,,1110.3414306640625,172.09890747070312,5295.283203125,757.8456420898438,213.00267028808594,4821.2001953125,6.849999904632568
2021-12-10,38189.55078125,2239.952880859375,1872.3231201171875,3465.556396484375,564.4300537109375,927.9490966796875,505.80322265625,1366.3690185546875,510.3955078125,14722.275390625,294.7505798339844,752.5723876953125,1570.055419921875,,1093.95654296875,184.41136169433594,5329.1044921875,750.1941528320312,213.63609313964844,4796.60009765625,7.349999904632568
2021-12-13,37823.55078125,2212.63525390625,1844.3162841796875,3423.8642578125,565.5045776367188,914.2708740234375,501.5749816894531,1354.7796630859375,506.4707946777344,14600.4296875,298.3719482421875,742.7382202148438,1590.61767578125,,1065.4073486328125,186.75440979003906,5308.18408203125,735.037109375,212.27880859375,4765.7998046875,7.25
2021-12-14,37642.6015625,2226.030029296875,1869.267333984375,3415.18212890625,565.9930419921875,915.8453369140625,494.9443054199219,1385.9381103515625,504.987060546875,14767.7119140625,300.604248046875,745.5891723632812,1566.2183837890625,,1063.3717041015625,185.8355712890625,5310.74462890625,720.8062133789062,206.84970092773438,4814.39990234375,7.150000095367432
2021-12-15,37424.6484375,2228.57421875,1865.7989501953125,3378.880615234375,560.0341796875,908.5142822265625,493.2626037597656,1376.486083984375,522.9351806640625,14629.6005859375,298.4711608886719,730.6491088867188,1575.0238037109375,,1089.8853759765625,186.89224243164062,5258.80419921875,727.4342651367188,202.7325897216797,4749.4501953125,7.0
2021-12-16,37244.3515625,2217.580322265625,1871.05029296875,3397.007568359375,557.0548095703125,897.9358520507812,489.6109619140625,1374.6810302734375,507.09295654296875,14443.423828125,289.3598937988281,729.755126953125,1578.959228515625,,1093.1622314453125,186.06529235839844,5211.84130859375,721.5372924804688,201.69200134277344,4742.10009765625,6.900000095367432
2021-12-17,36438.0,2141.484375,1853.8040771484375,3373.680908203125,551.6820068359375,884.6513061523438,480.8181457519531,1357.39208984375,519.6327514648438,14144.0205078125,286.4661865234375,705.9444580078125,1534.29296875,,1084.82080078125,184.96267700195312,5171.1103515625,707.9886474609375,197.21298217773438,4697.7998046875,6.849999904632568
2021-12-20,36084.6484375,2178.7880859375,1834.5274658203125,3312.383056640625,545.2835693359375,877.0250244140625,475.9653015136719,1344.94775390625,512.6928100585938,13885.087890625,273.76666259765625,674.1473388671875,1513.9276123046875,,1037.453857421875,178.53077697753906,5112.01904296875,691.6133422851562,192.19102478027344,4618.9501953125,8.199999809265137
2021-12-21,36336.80078125,2182.388916015625,1867.489501953125,3344.677734375,546.1627807617188,921.9464111328125,471.737060546875,1372.3062744140625,511.592041015625,14025.0498046875,277.58642578125,677.9022216796875,1530.5543212890625,,1053.242919921875,181.8845672607422,5129.2685546875,687.8606567382812,192.28152465820312,4587.39990234375,7.550000190734863
2021-12-22,36505.55078125,2186.99755859375,1864.58447265625,3336.32958984375,550.9982299804688,942.8572387695312,480.3376770019531,1367.3189697265625,511.9748840332031,14272.5390625,280.5793762207031,681.329345703125,1559.233154296875,,1111.4337158203125,182.1142578125,5146.130859375,696.8768310546875,191.82908630371094,4655.85009765625,7.800000190734863
2021-12-23,36995.1015625,2209.08251953125,1866.328125,3391.283203125,556.2732543945312,949.4010620117188,488.16949462890625,1391.73291015625,506.23150634765625,14324.939453125,280.9762878417969,702.189697265625,1564.3984375,,1171.411865234375,182.52772521972656,5219.37841796875,708.3785400390625,196.6248321533203,4647.89990234375,7.599999904632568
2021-12-24,36913.75,2205.529541015625,1867.8489990234375,3378.594482421875,550.6563110351562,950.8279418945312,485.86322021484375,1384.7032470703125,501.44537353515625,14304.6806640625,277.60296630859375,682.2828369140625,1543.3934326171875,,1190.5770263671875,182.20614624023438,5200.24560546875,700.7757568359375,197.25820922851562,4628.89990234375,7.349999904632568
2021-12-27,36883.3984375,2209.80224609375,1875.44189453125,3351.78515625,548.4583740234375,939.7083129882812,481.3466491699219,1383.373291015625,495.271240234375,15219.931640625,282.74560546875,699.4380493164062,1509.303466796875,,1146.28857421875,181.97642517089844,5102.79150390625,700.3370971679688,196.85104370117188,4668.64990234375,7.199999809265137
2021-12-28,37162.69921875,2217.196044921875,1880.5574951171875,3387.5146484375,549.4352416992188,952.2548217773438,481.2025451660156,1390.9254150390625,500.6317138671875,15063.9970703125,287.65667724609375,696.8255615234375,1522.191650390625,,1177.767333984375,183.72222900390625,5083.46533203125,708.573486328125,199.1131591796875,4721.9501953125,7.25
2021-12-29,37028.69921875,2215.035888671875,1884.8958740234375,3396.0537109375,553.4891967773438,945.4157104492188,482.4037780761719,1382.2808837890625,492.3995361328125,14774.3349609375,292.8985900878906,705.080322265625,1543.688720703125,,1233.7733154296875,183.7681884765625,5058.4365234375,708.2810668945312,196.12713623046875,4683.9501953125,7.349999904632568
2021-12-30,37075.6484375,2233.039306640625,1885.5662841796875,3409.6962890625,558.3246459960938,935.1817016601562,487.256591796875,1388.550537109375,485.5552978515625,15054.4521484375,284.845703125,699.5870361328125,1522.6837158203125,,1222.949462890625,181.83860778808594,5080.32373046875,709.5968627929688,195.44850158691406,4639.35009765625,7.25
