Date,^BSESN,RELIANCE.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,TCS.NS,KOTAKBANK.NS,ITC.NS,HINDUNILVR.NS,LT.NS,SBIN.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,ASIANPAINT.NS,MARUTI.NS,M&M.NS,HCLTECH.NS,TITAN.NS,SUNPHARMA.NS,BAJAJFINSV.NS,TATASTEEL.NS,ULTRACEMCO.NS,POWERGRID.NS,NTPC.NS,NESTLEIND.NS,TECHM.NS,WIPRO.NS,INDUSINDBK.NS,DRREDDY.NS
2023-08-21,65216.08984375,2511.47607421875,1568.0870361328125,947.0470581054688,1379.665771484375,3345.083251953125,1758.4227294921875,433.62725830078125,2519.544189453125,2641.485595703125,562.2709350585938,951.8653564453125,7012.994140625,867.1177368164062,3146.312255859375,9350.4814453125,1527.3665771484375,1135.084228515625,3068.26025390625,1127.3779296875,1477.3680419921875,114.59124755859375,8170.84423828125,177.40528869628906,212.93113708496094,2175.1064453125,1183.916259765625,413.7176818847656,1382.452392578125,5876.05322265625
2023-08-22,65220.03125,2510.8779296875,1561.378662109375,943.8743896484375,1378.0460205078125,3325.90771484375,1761.169677734375,439.87310791015625,2522.542724609375,2657.906494140625,559.1236572265625,956.3119506835938,7034.63525390625,872.7861328125,3143.74169921875,9403.0849609375,1539.2296142578125,1135.32470703125,3065.569091796875,1127.5267333984375,1466.8746337890625,115.22840881347656,8155.1376953125,177.83590698242188,215.7533416748047,2174.27685546875,1178.4281005859375,416.2123718261719,1385.7655029296875,5890.66650390625
2023-08-23,65433.30078125,2513.668701171875,1565.22607421875,958.5975952148438,1382.1690673828125,3341.739990234375,1778.1011962890625,436.1933898925781,2530.653564453125,2696.404052734375,567.3851928710938,978.4948120117188,7080.9033203125,863.3388061523438,3132.965087890625,9511.1142578125,1531.2381591796875,1138.21240234375,3059.9873046875,1113.7987060546875,1469.173095703125,116.60075378417969,8113.78271484375,179.127685546875,215.7533416748047,2189.794921875,1166.577880859375,414.3663024902344,1385.6171875,5918.30322265625
2023-08-24,65252.33984375,2471.412109375,1558.0245361328125,960.6796875,1397.5325927734375,3331.41455078125,1779.0001220703125,436.6291198730469,2537.732177734375,2667.18359375,567.434326171875,980.5932006835938,7101.79833984375,864.631591796875,3189.12255859375,9484.119140625,1530.989990234375,1127.3839111328125,3051.216064453125,1108.4462890625,1467.674072265625,115.91458129882812,8162.99169921875,176.75941467285156,214.92616271972656,2195.890380859375,1164.7322998046875,411.8217468261719,1409.5020751953125,5872.375
2023-08-25,64886.51171875,2460.0009765625,1540.4642333984375,962.1173706054688,1394.0966796875,3325.072021484375,1776.9024658203125,429.318115234375,2520.33056640625,2617.821533203125,560.5498046875,982.3418579101562,7175.47802734375,868.6591186523438,3222.44140625,9416.755859375,1509.0010986328125,1110.731689453125,3057.196533203125,1096.5521240234375,1502.9517822265625,114.59124755859375,8023.8662109375,173.67347717285156,212.05528259277344,2190.322998046875,1155.407470703125,408.828125,1385.7655029296875,5745.22802734375
2023-08-28,64996.6015625,2435.48388671875,1556.495361328125,962.2660522460938,1389.7281494140625,3319.417724609375,1788.389892578125,427.4298400878906,2512.61279296875,2674.32763671875,563.4019165039062,989.4364013671875,7199.4580078125,865.5265502929688,3222.8369140625,9507.89453125,1537.98876953125,1103.512451171875,3038.607421875,1107.1578369140625,1498.954345703125,115.27742004394531,8069.7939453125,178.33827209472656,212.8338165283203,2175.1162109375,1150.7935791015625,407.1816101074219,1393.974365234375,5741.8974609375
2023-08-29,65075.8203125,2412.163330078125,1568.8763427734375,959.4899291992188,1391.6915283203125,3320.0078125,1781.1478271484375,426.17095947265625,2483.56103515625,2697.743408203125,565.3689575195312,979.9437255859375,7256.91943359375,850.4605712890625,3248.542724609375,9531.224609375,1549.50439453125,1114.197021484375,3069.356689453125,1101.805419921875,1502.5020751953125,117.18891143798828,8151.3603515625,180.2400665283203,215.16946411132812,2177.9345703125,1163.6639404296875,407.23150634765625,1384.7764892578125,5690.1044921875
2023-08-30,65087.25,2409.87109375,1557.4324951171875,950.7155151367188,1408.87109375,3334.561279296875,1772.956787109375,428.7854919433594,2489.263427734375,2687.87109375,558.0418701171875,982.5916748046875,7231.79541015625,852.9963989257812,3257.441162109375,9704.7353515625,1571.69189453125,1126.661865234375,3072.1474609375,1105.0762939453125,1500.5533447265625,119.68854522705078,8217.2197265625,177.3335418701172,214.4882049560547,2191.310302734375,1162.88671875,406.33343505859375,1377.1610107421875,5616.490234375
2023-08-31,64831.41015625,2398.8583984375,1550.2801513671875,950.5667724609375,1409.16552734375,3300.979736328125,1756.824462890625,425.78363037109375,2462.81689453125,2681.6201171875,552.0916137695312,972.749267578125,7127.220703125,851.6539306640625,3219.27783203125,9910.1943359375,1563.94873046875,1128.250244140625,3094.324951171875,1101.805419921875,1487.9613037109375,120.47274780273438,8248.5341796875,175.50352478027344,214.3909149169922,2170.372802734375,1167.5006103515625,407.5308532714844,1363.01806640625,5574.83740234375
2023-09-01,65387.16015625,2404.489013671875,1553.4864501953125,960.4318237304688,1417.4117431640625,3323.007080078125,1769.160888671875,427.09088134765625,2462.571044921875,2681.02490234375,560.1563720703125,990.3856811523438,7284.033203125,861.1510009765625,3222.688720703125,10234.5810546875,1580.3782958984375,1141.388916015625,3106.634765625,1099.228271484375,1513.545166015625,124.54078674316406,8213.69140625,180.9936065673828,224.51193237304688,2163.37890625,1192.8526611328125,415.4639587402344,1400.9964599609375,5545.70947265625
2023-09-04,65628.140625,2402.545654296875,1563.203857421875,959.0933227539062,1438.272705078125,3361.6533203125,1760.2706298828125,423.65325927734375,2459.228515625,2689.95458984375,566.057373046875,981.4925537109375,7233.9345703125,860.5045776367188,3198.960205078125,10265.4892578125,1564.94140625,1186.33984375,3090.1884765625,1099.129150390625,1509.1478271484375,129.14796447753906,8531.953125,183.2901153564453,229.47515869140625,2145.871826171875,1220.72998046875,433.1761779785156,1406.1888427734375,5626.13330078125
