Date,ULTRACEMCO.NS,SHREECEM.NS,AMBUJACEM.NS,ACC.NS,RAMCOCEM.NS,JKCEMENT.NS,DALBHARAT.NS,BIRLACORPN.NS,JKLAKSHMI.NS,HEIDELBERG.NS,INDIACEM.NS,ORIENTCEM.NS,STARCEMENT.NS,PRSMJOHNSN.NS,SAGCEM.NS,SANGHIIND.NS,NCLIND.NS,DECCANCE.NS,KCP.NS,MANGLMCEM.NS
2022-06-22,5323.03173828125,18312.591796875,354.8050231933594,2045.9822998046875,595.2073974609375,2020.7611083984375,1230.7655029296875,820.1480102539062,407.7120056152344,151.72930908203125,153.51852416992188,98.92420959472656,84.8499984741211,104.0,165.12344360351562,33.849998474121094,157.50242614746094,426.2876892089844,103.60449981689453,254.49900817871094
2022-06-23,5323.37548828125,18349.072265625,355.7962341308594,2073.860107421875,599.4080810546875,1995.458984375,1241.2701416015625,825.353515625,405.0768737792969,154.5782470703125,155.8105926513672,103.12860870361328,84.69999694824219,105.5999984741211,166.16726684570312,34.29999923706055,158.47314453125,423.9759521484375,106.51253509521484,255.98239135742188
2022-06-24,5380.443359375,18606.537109375,357.4317321777344,2081.59814453125,603.8064575195312,2035.2406005859375,1284.824462890625,862.2333984375,398.2939453125,158.62191772460938,157.55455017089844,105.30330657958984,85.5999984741211,104.25,168.65257263183594,35.29999923706055,163.32684326171875,429.9765625,109.2726821899414,262.31146240234375
2022-06-27,5470.9169921875,18911.322265625,361.9417419433594,2099.10888671875,618.6817016601562,2068.548583984375,1290.869384765625,863.1173706054688,406.1016540527344,160.82754516601562,158.20230102539062,105.64158630371094,85.3499984741211,106.25,168.50344848632812,36.70000076293945,164.3461151123047,433.6162414550781,105.87178039550781,266.31658935546875
2022-06-28,5483.2158203125,19045.375,363.2303466796875,2111.16259765625,620.5595703125,2075.56591796875,1290.6712646484375,865.8673095703125,406.1504821777344,160.45994567871094,156.259033203125,109.41104125976562,84.6500015258789,104.94999694824219,172.77816772460938,36.54999923706055,166.67588806152344,450.3883972167969,105.03387451171875,266.3660583496094
2022-06-29,5528.0341796875,19191.107421875,362.2886657714844,2138.197021484375,622.9317626953125,2097.754638671875,1277.93701171875,860.8583374023438,410.2495422363281,160.64373779296875,161.24179077148438,112.06900024414062,84.4000015258789,107.44999694824219,170.09405517578125,37.70000076293945,171.04420471191406,467.0129699707031,106.70968627929688,271.8545837402344
2022-06-30,5517.21044921875,18820.435546875,359.8106689453125,2105.160400390625,629.4056396484375,2084.41162109375,1272.090087890625,855.407470703125,410.1519470214844,156.60006713867188,155.96006774902344,112.2623062133789,85.4000015258789,107.94999694824219,171.03846740722656,36.20000076293945,170.02493286132812,460.37298583984375,104.83671569824219,267.1571960449219
2022-07-01,5600.25537109375,19022.505859375,364.3206481933594,2149.953125,639.1412353515625,2122.068603515625,1314.9010009765625,823.5364990234375,408.00482177734375,157.61099243164062,160.54420471191406,110.23260498046875,85.0,107.55000305175781,167.70814514160156,36.54999923706055,169.53955078125,458.0120849609375,106.51253509521484,274.62353515625
2022-07-04,5617.32568359375,19100.3203125,365.3118591308594,2147.472900390625,637.9058227539062,2171.33837890625,1305.9326171875,839.889404296875,410.9327392578125,155.12965393066406,160.74351501464844,111.15081024169922,85.3499984741211,102.8499984741211,164.8749237060547,36.75,168.4717559814453,464.7012634277344,102.12584686279297,279.4198303222656
2022-07-05,5637.890625,19370.951171875,363.4285888671875,2131.053955078125,630.0975952148438,2158.193359375,1290.2252197265625,847.9921875,410.5423278808594,155.2675018310547,158.0030059814453,112.02068328857422,85.05000305175781,107.44999694824219,166.76373291015625,35.900001525878906,167.2583465576172,458.50396728515625,101.68225860595703,281.9909973144531
