Date,^CNXAUTO,MARUTI.NS,M&M.NS,BAJAJ-AUTO.NS,EICHERMOT.NS,HEROMOTOCO.NS,TATAMOTORS.NS,TVSMOTOR.NS,ASHOKLEY.NS,BHARATFORG.NS,MRF.NS,BOSCHLTD.NS,AMARAJABAT.NS,APOLLOTYRE.NS,EXIDEIND.NS,BALKRISIND.NS,CEATLTD.NS,ENDURANCE.NS,ESCORTS.NS,FORCEMOT.NS
2021-08-23,9759.150390625,6655.171875,737.121337890625,3402.860595703125,2472.199951171875,2464.448486328125,275.2401428222656,493.81439208984375,109.55595397949219,701.86962890625,75778.640625,12877.62109375,,199.23829650878906,154.71995544433594,2223.803466796875,1243.449951171875,1577.0010986328125,1241.9078369140625,1238.422119140625
2021-08-24,9832.7998046875,6633.0400390625,748.9110717773438,3445.996337890625,2475.98974609375,2460.081298828125,278.0725402832031,500.4635925292969,111.37024688720703,722.6920776367188,76768.6796875,13097.8515625,,202.7796630859375,155.64788818359375,2231.21630859375,1256.635986328125,1600.5223388671875,1280.32861328125,1253.124755859375
2021-08-25,9808.650390625,6543.58447265625,743.0402221679688,3422.71240234375,2506.6982421875,2458.334716796875,282.6441345214844,511.496337890625,110.62592315673828,713.0366821289062,76626.9765625,13080.6357421875,,201.3242950439453,156.08743286132812,2219.072509765625,1235.480224609375,1628.095458984375,1324.9715576171875,1277.0040283203125
2021-08-26,9763.099609375,6443.30712890625,752.0390014648438,3424.335693359375,2505.96923828125,2434.063232421875,282.54473876953125,501.596435546875,109.369873046875,709.1355590820312,76178.2734375,12875.59375,,202.63412475585938,153.64552307128906,2216.4384765625,1232.82373046875,1671.6785888671875,1326.601318359375,1321.259765625
2021-08-27,9793.849609375,6459.15087890625,746.0237426757812,3431.80322265625,2503.394287109375,2458.426513671875,283.9858093261719,503.4680480957031,111.88197326660156,711.427490234375,76565.21875,12870.2626953125,,202.7311248779297,153.9385528564453,2234.53271484375,1259.72021484375,1678.794189453125,1330.897705078125,1306.508056640625
2021-08-30,9957.900390625,6626.8974609375,761.8075561523438,3451.237548828125,2481.869140625,2506.417236328125,290.1475524902344,512.0381469726562,113.2310791015625,741.0276489257812,77791.046875,13043.138671875,,206.12696838378906,157.79676818847656,2216.77978515625,1261.3370361328125,1657.4967041015625,1349.5648193359375,1349.5303955078125
2021-08-31,10034.4501953125,6674.86669921875,763.4917602539062,3458.148681640625,2603.6328125,2520.759765625,285.5262451171875,517.3082885742188,114.77386474609375,748.2447509765625,79340.4296875,13074.45703125,,206.6121063232422,157.40606689453125,2238.4833984375,1252.3714599609375,1643.3642578125,1329.7618408203125,1338.9720458984375
2021-09-01,10043.900390625,6615.197265625,740.9710693359375,3486.395751953125,2626.858154296875,2519.83984375,293.4271545410156,521.9380493164062,114.54009246826172,761.7525024414062,79551.2578125,13218.1337890625,,212.1909637451172,166.09930419921875,2272.427734375,1245.8555908203125,1669.652587890625,1331.1939697265625,1332.656982421875
2021-09-02,10022.4501953125,6622.9970703125,724.1767578125,3451.747802734375,2656.06005859375,2510.186767578125,291.3401184082031,522.2335815429688,113.93234252929688,762.093994140625,80855.171875,13288.0380859375,,215.0531463623047,174.05995178222656,2330.318603515625,1265.5013427734375,1620.09033203125,1295.193115234375,1332.0155029296875
2021-09-03,10124.75,6691.44189453125,721.7225952148438,3485.653564453125,2723.501708984375,2573.71484375,293.72528076171875,532.33056640625,112.76356506347656,771.7493286132812,81982.1484375,13500.1103515625,,216.4114990234375,185.2439422607422,2351.875244140625,1284.5098876953125,1593.2091064453125,1305.41552734375,1350.7144775390625
2021-09-06,10167.25,6675.64697265625,726.3903198242188,3507.54638671875,2764.607421875,2590.033447265625,295.61358642578125,538.2901611328125,113.88558959960938,768.67724609375,80994.15625,13478.080078125,,215.10166931152344,184.2183380126953,2393.81787109375,1298.4234619140625,1569.885498046875,1369.812255859375,1355.6480712890625
2021-09-07,10152.7001953125,6705.1396484375,724.8021850585938,3497.8984375,2743.47119140625,2572.151611328125,292.78118896484375,545.5304565429688,112.76356506347656,757.9977416992188,80675.609375,13547.466796875,,211.75436401367188,181.5322265625,2413.52197265625,1277.063232421875,1579.6201171875,1380.182861328125,1361.0751953125
2021-09-08,10100.400390625,6611.638671875,726.3903198242188,3455.82958984375,2720.974853515625,2572.703369140625,293.4271545410156,538.4379272460938,113.79207611083984,753.3163452148438,79835.171875,13463.8828125,,208.40704345703125,178.74842834472656,2415.814453125,1271.674072265625,1582.5849609375,1366.207275390625,1384.0172119140625
2021-09-09,10112.599609375,6632.11376953125,722.5406494140625,3432.8701171875,2738.6611328125,2571.186279296875,297.10430908203125,536.6155395507812,117.15816497802734,754.73046875,79464.953125,13517.3271484375,,208.5525665283203,177.77166748046875,2395.818115234375,1278.7288818359375,1580.163818359375,1358.9971923828125,1385.79345703125
2021-09-13,10120.150390625,6701.7763671875,717.5359497070312,3431.89599609375,2725.833740234375,2564.843017578125,299.3404235839844,537.502197265625,115.28812408447266,755.3643798828125,79838.75,13741.330078125,,208.50405883789062,179.7740478515625,2388.404541015625,1282.648193359375,1585.697998046875,1361.861572265625,1392.256591796875
2021-09-14,10209.599609375,6722.0078125,722.0112915039062,3479.670166015625,2740.701904296875,2621.751708984375,304.2101745605469,541.7379150390625,116.73739624023438,760.7772216796875,80018.1015625,13744.0673828125,,214.4710235595703,178.35772705078125,2411.717041015625,1311.455322265625,1573.39404296875,1447.937744140625,1443.96240234375
2021-09-15,10297.0,6736.193359375,726.72705078125,3505.69091796875,2761.740966796875,2643.126953125,310.0240783691406,540.1618041992188,120.0099868774414,768.0919799804688,79805.484375,13754.6318359375,,215.78082275390625,178.69960021972656,2439.272705078125,1317.5791015625,1586.9334716796875,1447.740234375,1532.6219482421875
2021-09-16,10351.4501953125,6757.59423828125,728.5076904296875,3537.601806640625,2779.475830078125,2684.91162109375,309.72589111328125,536.5662841796875,118.98146057128906,759.2168579101562,79568.234375,14414.4306640625,,215.34422302246094,178.6019287109375,2448.92919921875,1313.3658447265625,1605.8590087890625,1430.01123046875,1494.3853759765625
2021-09-17,10351.4501953125,6839.00634765625,725.8128662109375,3545.6728515625,2816.74365234375,2695.668701171875,306.6947326660156,538.930419921875,117.01790618896484,742.734375,78996.6875,14222.3583984375,,216.94512939453125,180.1647491455078,2428.88427734375,1295.3861083984375,1570.2808837890625,1434.6534423828125,1466.4110107421875
2021-09-20,10202.650390625,6776.55810546875,710.3178100585938,3502.861572265625,2733.60791015625,2656.503662109375,297.10430908203125,537.2559204101562,116.97116088867188,721.8142700195312,78477.5078125,14296.462890625,,211.5117950439453,175.9158172607422,2419.130126953125,1288.42919921875,1542.6090087890625,1421.71484375,1447.6983642578125
2021-09-21,10155.9501953125,6607.4951171875,710.7027587890625,3459.030029296875,2773.83935546875,2620.60205078125,300.0858154296875,525.1887817382812,118.65419006347656,720.7415161132812,77978.34375,14314.7158203125,,213.01565551757812,174.25531005859375,2473.071044921875,1283.3341064453125,1589.354736328125,1456.6785888671875,1444.6292724609375
2021-09-22,10284.599609375,6660.14501953125,724.224853515625,3485.328857421875,2762.615478515625,2617.614501953125,308.18548583984375,532.0349731445312,119.96322631835938,722.5458374023438,79590.21875,14435.08984375,,225.62875366210938,178.26007080078125,2626.015869140625,1333.9425048828125,1582.2391357421875,1501.4205322265625,1445.6192626953125
2021-09-23,10372.9501953125,6675.45166015625,729.9513549804688,3524.336669921875,2776.414794921875,2622.99267578125,319.5151062011719,531.6409912109375,120.47749328613281,745.41650390625,79815.984375,14499.05078125,,229.8977813720703,177.52748107910156,2583.439208984375,1336.8819580078125,1544.0914306640625,1489.815185546875,1475.767333984375
2021-09-24,10429.0498046875,6778.3623046875,750.1621704101562,3534.169921875,2848.27734375,2604.97314453125,315.9870300292969,529.1783447265625,119.1217041015625,731.2745971679688,79055.640625,14391.5068359375,,221.9903564453125,175.03671264648438,2590.901123046875,1290.829833984375,1540.78076171875,1447.3944091796875,1467.2525634765625
2021-09-27,10765.150390625,7218.27685546875,780.863525390625,3630.2744140625,2798.08544921875,2678.0625,329.6024169921875,546.9095458984375,121.9267578125,761.362548828125,81480.2265625,14902.3447265625,,224.9495849609375,177.57630920410156,2564.1748046875,1303.4696044921875,1573.1964111328125,1441.1719970703125,1477.3018798828125
2021-09-28,10695.9501953125,7238.166015625,775.7626953125,3625.91455078125,2801.680908203125,2685.0498046875,327.2669372558594,547.3035278320312,121.22550201416016,737.2239990234375,80082.515625,14844.2333984375,,219.6617889404297,175.72044372558594,2483.361083984375,1299.942138671875,1573.64111328125,1471.543212890625,1464.4803466796875
2021-09-29,10655.5,7199.361328125,781.5853881835938,3617.148193359375,2763.004150390625,2653.423583984375,328.2110900878906,542.5260009765625,120.94499969482422,725.8130493164062,78657.84375,14752.7265625,,218.01239013671875,176.20883178710938,2443.368896484375,1295.8760986328125,1582.387451171875,1470.25927734375,1467.74755859375
2021-09-30,10598.4501953125,7154.51171875,772.8753662109375,3555.366455078125,2711.451416015625,2604.099853515625,331.29193115234375,541.2454223632812,125.1058349609375,719.2297973632812,78975.09375,14598.2939453125,,218.98263549804688,174.10877990722656,2471.363525390625,1295.04296875,1565.8829345703125,1461.864013671875,1455.322021484375
2021-10-01,10596.9501953125,6983.15771484375,796.7435302734375,3573.873291015625,2694.202392578125,2618.303955078125,331.2422180175781,555.5288696289062,122.25402069091797,709.6231079101562,78595.875,14572.87109375,,217.57579040527344,174.69485473632812,2478.92333984375,1287.498291015625,1546.1173095703125,1453.8143310546875,1441.3123779296875
2021-10-04,10641.150390625,6990.95751953125,809.5438232421875,3549.1513671875,2668.40185546875,2625.29150390625,339.8885192871094,552.13037109375,121.41251373291016,723.61865234375,79384.4609375,14602.6337890625,,221.31118774414062,175.76930236816406,2458.829833984375,1308.8587646484375,1557.037841796875,1477.963134765625,1450.22314453125
2021-10-05,10692.0,7076.70849609375,811.3724365234375,3584.448486328125,2682.201171875,2615.17822265625,342.8203125,553.6080322265625,123.65656280517578,705.0392456054688,79006.5859375,14597.2578125,,218.54600524902344,176.79490661621094,2474.82666015625,1312.8760986328125,1580.8062744140625,1470.4569091796875,1467.5
2021-10-06,10567.5498046875,7019.18408203125,802.7587280273438,3497.29541015625,2651.93017578125,2572.51953125,333.9752502441406,535.8767700195312,121.41251373291016,703.8202514648438,78232.796875,16299.0634765625,,215.68380737304688,175.18325805664062,2446.588134765625,1314.541748046875,1589.9970703125,1437.616455078125,1480.915771484375
2021-10-07,11031.7998046875,7305.099609375,845.2498168945312,3551.563232421875,2741.33349609375,2612.51171875,374.175537109375,549.4214477539062,127.02264404296875,723.1798095703125,80862.515625,16521.748046875,,221.35971069335938,179.92056274414062,2488.921142578125,1320.7147216796875,1586.6368408203125,1495.9884033203125,1505.7667236328125
2021-10-08,11079.349609375,7244.162109375,844.8167114257812,3539.503662109375,2738.418212890625,2612.92578125,380.5857238769531,551.3916015625,126.13436126708984,739.857177734375,85427.28125,16694.810546875,,227.5207061767578,180.50662231445312,2515.501220703125,1337.6656494140625,1607.143798828125,1482.0126953125,1503.4896240234375
2021-10-11,11375.5498046875,7508.18896484375,861.9478759765625,3573.409423828125,2771.264404296875,2627.35986328125,413.1831970214844,550.7020263671875,127.8641586303711,774.3826293945312,84504.3984375,16782.212890625,,233.39065551757812,182.704345703125,2539.399169921875,1363.92529296875,1646.675048828125,1473.370361328125,1503.0936279296875
2021-10-12,11476.099609375,7501.3642578125,856.6544799804688,3690.896484375,2827.481689453125,2681.464111328125,418.2517395019531,565.281005859375,130.0614776611328,771.0178833007812,85185.546875,17069.05078125,,231.88677978515625,183.43692016601562,2529.888671875,1352.21630859375,1771.2479248046875,1497.963623046875,1527.4495849609375
2021-10-13,11870.0,7295.0078125,900.2042236328125,3680.599609375,2823.740234375,2689.324951171875,503.77044677734375,568.5809936523438,136.93386840820312,784.3306274414062,85672.125,16895.892578125,,231.9838104248047,183.19273376464844,2527.986572265625,1335.8040771484375,1843.1453857421875,1501.4698486328125,1513.6875
2021-10-14,11800.2998046875,7309.3896484375,896.4027099609375,3678.97607421875,2772.67333984375,2691.71533203125,494.52789306640625,575.0824584960938,135.34432983398438,781.2096557617188,84736.7734375,16852.357421875,,232.6629638671875,181.67872619628906,2532.181396484375,1328.6021728515625,1817.845458984375,1502.210693359375,1488.0443115234375
2021-10-18,11814.7998046875,7465.48486328125,876.7211303710938,3632.64013671875,2746.581298828125,2669.92626953125,506.45379638671875,577.151123046875,135.2975616455078,779.259033203125,83888.7265625,16659.71875,,235.28262329101562,181.3368682861328,2545.6904296875,1333.8934326171875,1798.1787109375,1532.1373291015625,1534.28125
2021-10-19,11626.849609375,7464.16845703125,883.0249633789062,3628.55859375,2627.392578125,2644.137939453125,478.9247741699219,574.5406494140625,130.57569885253906,771.5542602539062,82594.375,16281.1865234375,,224.9980926513672,178.8461151123047,2520.8662109375,1301.510009765625,1699.795166015625,1468.0863037109375,1488.4898681640625
2021-10-20,11493.2998046875,7400.8916015625,865.5569458007812,3570.208984375,2576.37451171875,2588.93017578125,483.8939208984375,570.649658203125,127.7238998413086,754.9254760742188,82100.2265625,16174.4912109375,,218.98263549804688,176.20883178710938,2426.0556640625,1302.2938232421875,1650.97412109375,1420.62841796875,1487.4503173828125
2021-10-21,11557.400390625,7385.77978515625,863.2952880859375,3528.789306640625,2588.181640625,2534.595458984375,504.8636474609375,568.4332275390625,131.88473510742188,762.9716796875,80682.3359375,16148.5908203125,,219.41921997070312,177.77166748046875,2426.1044921875,1327.965576171875,1780.093017578125,1458.604736328125,1477.6484375
2021-10-22,11433.9501953125,7223.58984375,854.4890747070312,3586.767578125,2538.815185546875,2522.8740234375,487.8692321777344,610.544921875,130.1549530029297,768.1407470703125,80392.75,15972.560546875,,214.4710235595703,174.49949645996094,2422.8857421875,1299.746337890625,1734.48388671875,1445.27099609375,1448.1934814453125
2021-10-25,11228.2001953125,7078.99951171875,857.2319946289062,3491.451416015625,2489.44921875,2470.148681640625,476.9371337890625,590.5479736328125,128.47190856933594,741.856689453125,79028.71875,15668.9814453125,,213.35523986816406,171.52037048339844,2354.99658203125,1267.6568603515625,1723.1680908203125,1476.67919921875,1441.5103759765625
2021-10-26,11452.25,7114.83056640625,860.937255859375,3517.42578125,2517.144775390625,2482.74365234375,505.5096435546875,616.5538330078125,134.03530883789062,766.4827880859375,79689.671875,16057.982421875,,212.5305633544922,172.5459442138672,2430.932373046875,1269.3714599609375,1764.6265869140625,1525.4210205078125,1459.62890625
2021-10-27,11395.150390625,7172.2568359375,853.478515625,3503.279052734375,2510.9736328125,2473.228271484375,494.82598876953125,616.5045166015625,132.6327667236328,761.9475708007812,78972.34375,15980.2490234375,,210.68710327148438,172.2529296875,2424.543701171875,1255.2130126953125,1806.8756103515625,1524.285400390625,1440.42138671875
2021-10-28,11260.900390625,7185.37109375,850.639404296875,3432.962890625,2456.165771484375,2452.63427734375,478.0800476074219,642.21484375,132.11849975585938,746.3916625976562,77217.8046875,15765.865234375,,206.6121063232422,168.00399780273438,2429.4208984375,1239.9765625,1794.7691650390625,1513.47021484375,1421.164306640625
2021-10-29,11297.4501953125,7295.25146484375,851.0243530273438,3439.0390625,2414.6708984375,2442.84326171875,480.7137145996094,652.656494140625,133.1470184326172,748.1959838867188,76918.1171875,15992.419921875,,206.56358337402344,168.88308715820312,2399.621826171875,1222.045654296875,1799.4139404296875,1550.0638427734375,1395.818115234375
2021-11-01,11421.0,7425.0712890625,837.6466674804688,3456.571533203125,2487.748291015625,2464.5400390625,482.70135498046875,661.27587890625,134.923583984375,771.8468017578125,78343.78125,16568.7265625,,214.08291625976562,174.45065307617188,2453.708740234375,1219.3021240234375,1826.1470947265625,1526.5570068359375,1411.5604248046875
2021-11-02,11521.25,7596.86474609375,829.1292114257812,3471.135986328125,2470.69384765625,2467.85009765625,484.8381042480469,687.5771484375,135.15731811523438,763.80078125,78188.7265625,16740.939453125,,216.79959106445312,175.13441467285156,2460.19482421875,1214.010986328125,1815.325439453125,1538.013916015625,1444.92626953125
2021-11-03,11401.2001953125,7540.802734375,817.0988159179688,3430.829345703125,2450.675537109375,2428.455322265625,481.9062805175781,695.99951171875,133.89503479003906,755.9495849609375,77575.5390625,16730.990234375,,214.034423828125,174.40182495117188,2380.893798828125,1225.279052734375,1836.2276611328125,1478.4569091796875,1433.2431640625
2021-11-04,11569.7998046875,7553.62353515625,840.0526733398438,3487.369873046875,2586.481201171875,2461.598388671875,486.6766662597656,698.1666259765625,135.5313262939453,762.045166015625,78016.8984375,16773.109375,,215.9263916015625,175.67161560058594,2377.382080078125,1243.552978515625,1880.2060546875,1509.2725830078125,1429.4810791015625
2021-11-08,11645.75,7492.39453125,827.204345703125,3504.02099609375,2634.7294921875,2466.56298828125,498.3044128417969,701.6144409179688,136.5598602294922,794.5223388671875,79538.921875,17212.34765625,,222.6210174560547,179.04147338867188,2398.646484375,1240.0745849609375,1834.7451171875,1487.3955078125,1502.4996337890625
2021-11-09,11766.25,7388.021484375,858.6275024414062,3519.930419921875,2647.36279296875,2495.476806640625,506.50347900390625,720.5277099609375,140.11294555664062,813.443115234375,78112.6171875,17699.6484375,,224.41595458984375,179.7740478515625,2435.56640625,1240.7603759765625,1832.3238525390625,1551.397216796875,1548.2413330078125
2021-11-10,11829.150390625,7323.77001953125,885.0941772460938,3498.826171875,2669.227783203125,2499.568359375,507.5966796875,742.2484130859375,138.9908905029297,811.4437255859375,77773.125,17721.0625,,226.2108917236328,178.8461151123047,2457.51318359375,1247.12939453125,1845.517333984375,1524.087646484375,1610.3194580078125
2021-11-11,11690.150390625,7267.02587890625,890.0026245117188,3478.649658203125,2628.0244140625,2483.111328125,500.3417663574219,735.8947143554688,136.8870849609375,762.7278442382812,76821.3515625,17216.544921875,,225.09512329101562,176.99026489257812,2321.3935546875,1236.2042236328125,1893.9925537109375,1502.556396484375,1606.8046875
2021-11-12,11706.5,7292.765625,902.5621337890625,3372.0625,2646.14794921875,2466.700927734375,503.9195251464844,718.16357421875,136.2325897216797,755.9008178710938,77780.4453125,17514.509765625,,225.5802459716797,177.13677978515625,2303.689697265625,1233.70556640625,1795.4609375,1561.2738037109375,1590.2208251953125
2021-11-15,11687.650390625,7315.43408203125,893.5154418945312,3340.614990234375,2608.589111328125,2476.078125,502.32940673828125,725.1575317382812,142.21673583984375,758.1439208984375,78089.5390625,17240.6015625,,225.5802459716797,176.84373474121094,2336.902587890625,1226.454833984375,1779.500244140625,1620.2877197265625,1629.97265625
2021-11-16,11977.2998046875,7848.99658203125,924.2167358398438,3347.618896484375,2633.806640625,2529.07958984375,515.845458984375,727.078369140625,137.5416259765625,780.8683471679688,78049.0234375,17563.28125,,226.11387634277344,176.3065185546875,2297.691162109375,1224.4952392578125,1682.0062255859375,1609.2257080078125,1654.378173828125
2021-11-17,12061.7998046875,8067.78369140625,918.5866088867188,3324.5205078125,2598.725341796875,2527.65478515625,526.876953125,728.6544799804688,136.51312255859375,782.9163818359375,78976.7109375,17822.5234375,,223.34869384765625,173.376220703125,2268.916015625,1222.5355224609375,1733.841552734375,1610.8553466796875,1624.5272216796875
2021-11-18,11747.4501953125,7914.125,888.9920043945312,3290.892822265625,2529.826416015625,2468.355712890625,506.5531921386719,713.0411376953125,130.34194946289062,759.5094604492188,77076.875,16772.921875,,217.33322143554688,171.95989990234375,2258.16796875,1194.31640625,1730.6295166015625,1780.6373291015625,1539.875244140625
2021-11-22,11379.75,7667.697265625,867.0005493164062,3195.02001953125,2476.135986328125,2422.157470703125,483.098876953125,699.2501831054688,124.96558380126953,722.6432495117188,75278.78125,15975.5771484375,,210.83262634277344,165.65975952148438,2193.877197265625,1160.414306640625,1640.7947998046875,1780.5386962890625,1433.787841796875
2021-11-23,11455.7001953125,7657.5576171875,867.4818725585938,3186.3466796875,2525.84228515625,2419.950927734375,492.4408264160156,702.10693359375,126.27462005615234,727.519775390625,76118.484375,16323.96875,,214.81060791015625,167.56443786621094,2244.8798828125,1167.1260986328125,1696.8798828125,1780.3411865234375,1428.19384765625
2021-11-24,11308.849609375,7477.62353515625,859.6380615234375,3160.60400390625,2465.34912109375,2409.70068359375,485.63311767578125,691.6652221679688,126.46161651611328,722.3019409179688,76086.6484375,16044.3046875,,216.4600067138672,167.36911010742188,2206.481201171875,1174.327880859375,1714.125244140625,1779.7978515625,1416.560302734375
2021-11-25,11247.75,7383.09814453125,857.7131958007812,3146.318359375,2449.26611328125,2385.474853515625,489.70782470703125,691.02490234375,125.05909729003906,718.2951049804688,75284.5390625,15914.9658203125,,215.87786865234375,166.1481475830078,2189.62646484375,1190.0050048828125,1709.9744873046875,1791.501953125,1421.2633056640625
2021-11-26,10759.599609375,6991.1533203125,821.6703491210938,3093.349365234375,2365.20703125,2325.440185546875,457.3587951660156,666.6937255859375,117.48542022705078,682.28271484375,74813.875,15261.3955078125,,205.05972290039062,161.85035705566406,2115.368896484375,1170.310546875,1667.626708984375,1846.367431640625,1369.97705078125
2021-11-29,10704.150390625,6970.67822265625,818.8311767578125,3059.582763671875,2345.2861328125,2289.953369140625,458.60107421875,674.0817260742188,113.37132263183594,681.2075805664062,73448.6484375,15379.7421875,,200.0144805908203,159.89682006835938,2113.609619140625,1142.4342041015625,1657.15087890625,1835.9473876953125,1330.0767822265625
2021-11-30,10603.5498046875,6891.02099609375,804.106201171875,3005.871826171875,2303.5478515625,2251.799072265625,455.7686462402344,676.2489013671875,111.92204284667969,677.8849487304688,74257.1171875,15252.9990234375,,198.46209716796875,159.01773071289062,2124.89501953125,1150.5670166015625,1648.2564697265625,1823.5521240234375,1274.9786376953125
2021-12-01,10758.150390625,7091.33349609375,803.336181640625,3014.45263671875,2369.4833984375,2250.7880859375,472.31585693359375,668.0728759765625,113.88558959960938,683.9440307617188,73339.5390625,15402.005859375,,201.61537170410156,159.35958862304688,2124.845947265625,1128.03076171875,1670.73974609375,1825.626220703125,1280.5230712890625
2021-12-02,10873.150390625,7141.74072265625,817.628173828125,3087.597900390625,2382.359375,2273.3125,476.1421203613281,670.0922241210938,112.20254516601562,689.8076171875,73511.765625,15698.931640625,,203.65286254882812,162.3875732421875,2156.406005859375,1117.105712890625,1705.08251953125,1826.1693115234375,1267.552978515625
2021-12-03,10788.75,7028.3974609375,805.5016479492188,3049.981689453125,2386.24658203125,2263.88916015625,477.13592529296875,662.2609252929688,112.8103256225586,687.7553100585938,73512.359375,15565.91796875,,203.74989318847656,161.1177978515625,2150.78759765625,1115.5869140625,1712.0006103515625,1843.1080322265625,1266.21630859375
2021-12-06,10589.7998046875,6866.69580078125,791.2577514648438,3014.63818359375,2375.11962890625,2224.862060546875,464.3155517578125,651.2774658203125,111.50128173828125,672.3145141601562,72762.8828125,15207.33984375,,198.753173828125,158.6758575439453,2074.81982421875,1100.9385986328125,1731.370849609375,1823.4039306640625,1268.840087890625
2021-12-07,10759.0,7006.8505859375,794.9149169921875,3048.682861328125,2402.037841796875,2263.29150390625,478.8254089355469,656.3013305664062,114.49333953857422,680.7190551757812,73240.34375,15374.1767578125,,203.02220153808594,160.62939453125,2100.8583984375,1110.834716796875,1729.5919189453125,1828.7867431640625,1273.79052734375
2021-12-08,11007.7001953125,7248.939453125,809.1588745117188,3090.98388671875,2434.8349609375,2289.81494140625,490.8507080078125,672.35791015625,117.95292663574219,704.9552612304688,74281.5,15749.451171875,,209.37728881835938,163.4620361328125,2179.562744140625,1116.811767578125,1747.5291748046875,1844.7376708984375,1299.7802734375
2021-12-09,11058.75,7236.11865234375,819.1199340820312,3099.286376953125,2471.1796875,2317.671875,490.9004211425781,674.4265747070312,119.16845703125,708.3757934570312,74294.6796875,15738.2724609375,,209.765380859375,164.48764038085938,2191.971435546875,1140.1807861328125,1771.396240234375,1855.4542236328125,1309.9285888671875
2021-12-10,11080.0498046875,7239.9208984375,827.3968505859375,3102.76513671875,2456.311279296875,2323.095947265625,491.3973388671875,672.0623779296875,119.58921813964844,713.3599243164062,73849.359375,15849.54296875,,210.68710327148438,164.78067016601562,2195.63525390625,1149.5872802734375,1768.233642578125,1844.984619140625,1316.7105712890625
2021-12-13,11047.150390625,7328.4013671875,811.4205322265625,3066.30859375,2426.235107421875,2293.814453125,492.291748046875,665.2161254882812,119.82296752929688,721.8132934570312,73422.5234375,15793.458984375,,212.96714782714844,163.4620361328125,2188.2099609375,1149.979248046875,1717.4853515625,1834.6141357421875,1321.462890625
2021-12-14,10972.150390625,7305.732421875,805.4053955078125,3053.506591796875,2417.24609375,2283.51708984375,486.37847900390625,650.2924194335938,117.76592254638672,719.1746826171875,73740.78125,15916.4765625,,210.3960418701172,163.7550506591797,2199.348388671875,1126.904052734375,1694.95263671875,1828.5399169921875,1296.7603759765625
2021-12-15,11026.0,7378.66259765625,814.4041137695312,3056.150634765625,2422.979736328125,2304.984619140625,488.6145935058594,663.738525390625,118.04643249511719,712.0406494140625,73615.0625,15744.16796875,,209.1832275390625,161.801513671875,2196.27001953125,1122.543701171875,1669.4549560546875,1821.774169921875,1291.4635009765625
2021-12-16,10945.75,7264.44189453125,821.2373046875,3017.792236328125,2401.406005859375,2271.841796875,488.9127502441406,627.093994140625,117.85942840576172,710.0860595703125,72939.3828125,15559.5029296875,,210.97816467285156,159.1642608642578,2201.204833984375,1116.46875,1676.4716796875,1808.094970703125,1290.3743896484375
2021-12-17,10678.650390625,7114.09912109375,803.2399291992188,2949.145751953125,2389.59912109375,2247.52392578125,467.29705810546875,606.3583374023438,115.19462585449219,685.11669921875,72194.7421875,15189.5107421875,,206.95169067382812,156.08743286132812,2155.575439453125,1095.598388671875,1666.144287109375,1792.7364501953125,1248.741455078125
2021-12-20,10405.2998046875,7104.349609375,783.7026977539062,2880.545654296875,2338.5322265625,2166.6201171875,444.28997802734375,598.0344848632812,112.01554870605469,649.1531372070312,69600.2421875,14767.6787109375,,196.23056030273438,151.6431427001953,2066.270263671875,1054.3475341796875,1613.3204345703125,1791.2550048828125,1189.2869873046875
2021-12-21,10483.900390625,7132.18505859375,781.681640625,2904.2939453125,2348.444091796875,2158.1162109375,450.7995300292969,605.5210571289062,114.39985656738281,658.09521484375,70061.078125,15365.1201171875,,196.9097137451172,152.86410522460938,2047.412841796875,1062.676025390625,1579.6695556640625,1804.588623046875,1193.7918701171875
2021-12-22,10652.5498046875,7238.068359375,787.9373779296875,2908.978759765625,2416.6630859375,2159.4033203125,467.59521484375,608.032958984375,116.26988983154297,668.7963256835938,70196.2109375,15528.9365234375,,201.85792541503906,155.3548583984375,2088.3037109375,1061.353271484375,1603.5859375,1816.391357421875,1207.5045166015625
2021-12-23,10731.0498046875,7202.3837890625,795.7811279296875,2944.46142578125,2410.249267578125,2199.763427734375,469.43377685546875,611.086669921875,117.67242431640625,681.5009155273438,70673.9453125,15903.0791015625,,204.2835235595703,160.62939453125,2094.80126953125,1056.7481689453125,1605.4637451171875,1833.0338134765625,1249.33544921875
2021-12-24,10620.75,7134.08642578125,782.11474609375,2924.006591796875,2369.094482421875,2199.533447265625,464.7131042480469,601.3837280273438,114.86736297607422,675.1974487304688,69739.765625,15550.541015625,,200.49960327148438,158.8223876953125,2152.00927734375,1058.5118408203125,1585.352294921875,1836.8858642578125,1241.3157958984375
2021-12-27,10641.650390625,7107.17626953125,787.7930297851562,2925.908203125,2370.114990234375,2208.3134765625,468.2411804199219,596.6062622070312,114.82061004638672,671.3861083984375,70173.078125,15682.423828125,,202.68263244628906,159.7503204345703,2138.232421875,1065.4195556640625,1560.3980712890625,1843.4044189453125,1223.890380859375
2021-12-28,10783.849609375,7114.92822265625,807.1858520507812,2946.270263671875,2410.39501953125,2222.839599609375,477.2353210449219,601.482177734375,115.00761413574219,686.093994140625,71259.109375,15735.537109375,,208.64959716796875,164.53646850585938,2190.749755859375,1189.711181640625,1605.9578857421875,1856.3428955078125,1253.6422119140625
