Date,RELIANCE.NS,ONGC.NS,IOC.NS,GAIL.NS,BPCL.NS,HINDPETRO.NS,IGL.NS,PETRONET.NS,OIL.NS,GSPL.NS,GUJGASLTD.NS,MGL.NS,CASTROLIND.NS,ATGL.NS,MRPL.NS,GULFOILLUB.NS,ALPHAGEO.NS,SELAN.NS,HINDOILEXP.NS
2021-08-13,1960.3914794921875,93.59856414794922,55.691097259521484,86.09223937988281,185.21713256835938,152.07501220703125,504.2293701171875,187.23583984375,92.09088134765625,338.8215637207031,722.5850219726562,1044.2462158203125,117.32490539550781,916.5184326171875,42.48384094238281,550.7214965820312,314.0392761230469,139.35987854003906,169.4499969482422
2021-08-16,1985.8370361328125,93.11486053466797,57.04811477661133,86.15025329589844,188.9222869873047,153.6550750732422,507.9510192871094,186.1512908935547,90.26400756835938,347.1965026855469,722.5361938476562,1030.7945556640625,118.10678100585938,927.3602905273438,41.893104553222656,548.8384399414062,320.5574951171875,138.10263061523438,180.39999389648438
2021-08-17,1977.385498046875,91.78465270996094,56.2498779296875,85.2800521850586,189.32945251464844,151.21041870117188,503.99383544921875,194.04676818847656,92.3953628540039,354.7484130859375,717.005615234375,1031.06884765625,115.93489074707031,972.4268798828125,44.25605010986328,541.7196044921875,313.387451171875,138.68289184570312,174.0500030517578
2021-08-18,1985.060302734375,91.26061248779297,56.51595687866211,84.46785736083984,188.71871948242188,151.3296661376953,497.586669921875,194.04676818847656,90.54080200195312,360.94488525390625,710.1536865234375,1030.9774169921875,114.58832550048828,1021.0406494140625,44.40373229980469,542.224853515625,317.2518615722656,136.36184692382812,168.4499969482422
2021-08-20,1962.76708984375,88.84204864501953,55.079105377197266,81.42213439941406,185.33929443359375,147.39439392089844,491.744873046875,196.86656188964844,92.09088134765625,362.34881591796875,699.2394409179688,1005.6297607421875,113.24176025390625,1072.0528564453125,42.188472747802734,525.4151611328125,318.60205078125,132.0582275390625,162.6999969482422
2021-08-23,1975.6497802734375,90.09164428710938,54.813018798828125,81.6832046508789,183.91421508789062,146.47019958496094,492.6871643066406,195.82540893554688,93.08735656738281,355.52301025390625,681.2286987304688,991.9490966796875,110.8961410522461,1125.61279296875,40.908538818359375,514.6680908203125,297.1849670410156,127.22270202636719,152.4499969482422
2021-08-24,1995.1563720703125,91.26061248779297,56.35629653930664,84.3808364868164,185.827880859375,148.9148406982422,494.5244140625,198.21141052246094,94.720458984375,346.228271484375,708.440673828125,1024.2515869140625,113.06800842285156,1181.87109375,41.006996154785156,529.4568481445312,301.2821350097656,127.65789794921875,161.1999969482422
2021-08-25,2012.4244384765625,93.23578643798828,56.462730407714844,84.06175994873047,187.57867431640625,153.7445068359375,494.5244140625,197.9077606201172,97.46078491210938,338.0469970703125,695.7156372070312,1029.23876953125,115.80458068847656,1240.9271240234375,41.59773254394531,543.1893310546875,300.8631591796875,130.80099487304688,165.75
2021-08-26,2037.869873046875,93.15516662597656,56.196659088134766,82.7564468383789,190.04197692871094,152.3433074951172,494.0533447265625,197.47393798828125,99.45372009277344,335.6748962402344,693.7579345703125,1023.10791015625,117.41175842285156,1302.9310302734375,41.54850387573242,545.4856567382812,316.0412902832031,137.08717346191406,164.10000610351562
2021-08-27,2035.0830078125,94.04197692871094,56.382911682128906,83.24956512451172,191.89456176757812,152.9991912841797,494.4773254394531,197.6908416748047,97.7375717163086,336.01373291015625,695.7645874023438,1035.7816162109375,116.10863494873047,1319.718505859375,41.59773254394531,565.3265380859375,323.4906921386719,134.7177734375,167.60000610351562
2021-08-30,2074.233154296875,96.86363220214844,57.12793731689453,84.69991302490234,192.4035186767578,154.7879638671875,501.16705322265625,199.81654357910156,96.35359191894531,336.5946960449219,696.2051391601562,1040.311279296875,115.63082885742188,1382.3719482421875,42.09001541137695,555.7734985351562,320.8834228515625,134.52435302734375,167.60000610351562
2021-08-31,2063.17822265625,97.18612670898438,58.99052429199219,84.78692626953125,192.0370635986328,158.9617462158203,514.3109741210938,197.47393798828125,100.75468444824219,339.499267578125,707.5108032226562,1049.279052734375,116.41270446777344,1451.420654296875,42.286930084228516,559.7233276367188,315.2032470703125,134.52435302734375,166.10000610351562
2021-09-01,2071.35546875,96.50084686279297,58.93730926513672,84.00373840332031,194.2153778076172,158.99154663085938,517.561767578125,197.6040802001953,99.37068176269531,338.6278991699219,689.4511108398438,1052.3448486328125,116.36927795410156,1509.727294921875,41.99156188964844,552.9259643554688,311.4785461425781,132.34835815429688,162.14999389648438
2021-09-02,2096.298583984375,95.65435028076172,58.61801528930664,84.17778015136719,195.35540771484375,159.02139282226562,526.135986328125,197.08348083496094,99.23229217529297,339.4508972167969,689.597900390625,1080.9866943359375,116.93395233154297,1478.400634765625,42.336158752441406,556.3706665039062,313.6202087402344,130.80099487304688,164.4499969482422
2021-09-03,2182.273681640625,99.24189758300781,60.187896728515625,85.51209259033203,200.03775024414062,164.53672790527344,525.9004516601562,199.38272094726562,99.59212493896484,339.2572326660156,685.7314453125,1073.7576904296875,118.19365692138672,1476.3021240234375,42.9268913269043,559.2181396484375,317.1121520996094,134.86282348632812,180.85000610351562
2021-09-06,2216.170654296875,98.07292938232422,59.3896484375,85.22203063964844,199.83416748046875,160.9591827392578,538.3377075195312,199.99008178710938,97.54381561279297,337.3692626953125,671.5870971679688,1086.751708984375,117.93302154541016,1403.40625,42.582298278808594,560.2285766601562,380.5252685546875,137.9575653076172,177.8000030517578
2021-09-07,2230.1494140625,96.702392578125,59.52268600463867,83.6556625366211,196.23081970214844,159.40895080566406,532.0248413085938,200.64077758789062,99.89661407470703,337.3692626953125,681.130859375,1080.6663818359375,117.23802947998047,1333.258544921875,42.336158752441406,559.034423828125,360.4118347167969,134.52435302734375,172.6999969482422
2021-09-08,2221.423828125,97.39839172363281,59.921817779541016,84.17778015136719,199.32521057128906,160.89956665039062,532.3546142578125,199.99008178710938,104.98970794677734,339.024658203125,676.4678955078125,1076.96044921875,117.93302154541016,1397.4107666015625,42.139244079589844,572.0872192382812,425.45452880859375,141.3907928466797,188.5
2021-09-09,2216.170654296875,100.01862335205078,60.02824020385742,84.206787109375,199.9766845703125,160.18408203125,531.695068359375,200.94447326660156,107.89608001708984,340.2419128417969,667.4856567382812,1069.54833984375,119.58364868164062,1390.7158203125,42.286930084228516,570.8285522460938,403.99090576171875,145.0657958984375,193.9499969482422
2021-09-13,2166.787109375,100.75555419921875,60.66684341430664,84.64189147949219,202.8064422607422,161.37660217285156,557.2763671875,199.59963989257812,107.03800201416016,341.7999572753906,663.75537109375,1081.306884765625,120.66959381103516,1374.627685546875,42.48384094238281,563.0435180664062,400.91802978515625,141.2457275390625,193.14999389648438
2021-09-14,2163.95458984375,101.49247741699219,61.33205032348633,90.50126647949219,200.77064514160156,163.46347045898438,553.0834350585938,200.46726989746094,109.83366394042969,340.1932373046875,660.3685913085938,1088.0787353515625,120.27863311767578,1373.978271484375,42.63152313232422,565.0480346679688,392.0252990722656,141.0039520263672,196.64999389648438
2021-09-15,2172.954345703125,105.17717742919922,61.94403839111328,91.16842651367188,199.48809814453125,164.38768005371094,551.7642822265625,202.28927612304688,113.95796966552734,336.3467712402344,661.98828125,1080.07177734375,119.84427642822266,1406.2042236328125,43.86222457885742,564.8615112304688,394.8188171386719,143.51841735839844,203.75
2021-09-16,2218.5458984375,105.3818588256836,62.98176574707031,91.16842651367188,192.5161895751953,168.4422149658203,541.1461791992188,201.9856414794922,117.94524383544922,326.0732727050781,669.6944580078125,1075.0843505859375,123.05864715576172,1433.184326171875,44.3545036315918,568.35791015625,391.6528625488281,144.678955078125,206.5
2021-09-17,2184.146240234375,104.60399627685547,62.928550720214844,89.39900970458984,191.2884521484375,168.7105255126953,532.1871337890625,201.46505737304688,111.42061614990234,312.8297424316406,651.091796875,1051.977783203125,118.54115295410156,1407.3533935546875,44.206825256347656,574.1849975585938,372.9361877441406,139.45657348632812,201.6999969482422
2021-09-20,2187.61865234375,105.21810150146484,60.986141204833984,86.90442657470703,184.33847045898438,162.4796600341797,515.2171020507812,198.0812530517578,108.82749938964844,308.0581970214844,626.40283203125,1025.7222900390625,119.67052459716797,1391.7650146484375,42.63152313232422,567.0059814453125,375.45037841796875,134.33091735839844,193.75
2021-09-21,2197.074951171875,110.70417785644531,61.199005126953125,87.02044677734375,181.44448852539062,162.032470703125,520.8579711914062,201.07460021972656,116.49531555175781,306.7435607910156,621.1509399414062,1020.8604125976562,119.4098892211914,1406.5040283203125,42.237701416015625,562.3909301757812,386.9456481933594,138.586181640625,206.8000030517578
2021-09-22,2220.647216796875,109.4350357055664,61.970645904541016,87.02044677734375,184.22886657714844,164.92428588867188,509.7184143066406,202.28927612304688,121.01237487792969,305.1368103027344,613.0521240234375,1013.451171875,120.93020629882812,1377.6754150390625,42.286930084228516,555.9577026367188,384.5705871582031,136.21678161621094,202.5
2021-09-23,2274.91845703125,112.79216766357422,62.795501708984375,88.70285034179688,184.14117431640625,166.9515838623047,509.3865661621094,202.853271484375,119.25576782226562,312.8297424316406,615.3099975585938,1023.3609008789062,122.62425994873047,1401.457763671875,43.51763153076172,553.5336303710938,379.2979431152344,137.71578979492188,201.39999389648438
2021-09-24,2268.340087890625,111.44112396240234,62.39637756347656,88.52880859375,181.88299560546875,163.85104370117188,502.9398498535156,204.24147033691406,121.01237487792969,311.51513671875,609.8617553710938,1015.9981689453125,120.84334564208984,1401.6575927734375,43.8129997253418,549.151611328125,384.6181335449219,140.76217651367188,198.6999969482422
2021-09-27,2306.485595703125,114.63451385498047,63.141414642333984,89.63105773925781,184.4261932373047,165.61000061035156,497.44122314453125,205.97674560546875,122.29501342773438,313.3166198730469,604.6098022460938,1000.578125,119.1492691040039,1417.7955322265625,44.1575927734375,546.2612915039062,405.8511962890625,147.773681640625,202.10000610351562
2021-09-28,2328.047607421875,116.43592071533203,65.42971801757812,92.53175354003906,188.37254333496094,173.86813354492188,489.76190185546875,207.7120361328125,130.07437133789062,301.72857666015625,605.8369140625,999.8372192382812,120.84334564208984,1408.4525146484375,44.009910583496094,546.7741088867188,412.35888671875,155.2687530517578,219.5
2021-09-29,2309.592041015625,118.52392578125,67.82447052001953,90.6753158569336,191.57347106933594,178.63819885253906,491.7054748535156,207.79879760742188,141.89675903320312,314.1443786621094,614.0338134765625,995.6697998046875,121.14739227294922,1416.79638671875,45.09292984008789,545.1890869140625,410.4588317871094,150.38487243652344,212.35000610351562
2021-09-30,2301.734130859375,118.3192138671875,66.68031311035156,92.1546630859375,189.51258850097656,178.87667846679688,505.4047546386719,206.9745330810547,145.1033172607422,307.7173767089844,625.7647705078125,1002.6619262695312,121.79895782470703,1422.092529296875,45.979034423828125,544.67626953125,413.4039001464844,147.0,211.39999389648438
2021-10-01,2305.80029296875,119.75211334228516,67.79785919189453,94.64923858642578,189.88528442382812,178.2506103515625,502.7502136230469,204.41500854492188,139.4430694580078,305.8184509277344,602.4501342773438,1018.4523315429688,121.71210479736328,1422.5421142578125,50.064964294433594,544.0702514648438,407.2762451171875,146.56480407714844,211.75
2021-10-04,2335.4482421875,120.85751342773438,67.18585968017578,93.72103118896484,191.11306762695312,180.54620361328125,500.33270263671875,204.67529296875,134.7308349609375,301.2416687011719,598.9160766601562,1010.2098999023438,122.14646911621094,1408.80224609375,49.671142578125,547.4267578125,436.2995300292969,154.30165100097656,203.3000030517578
2021-10-05,2383.91796875,133.99957275390625,69.1282730102539,95.54845428466797,194.62091064453125,187.49258422851562,499.195068359375,201.59519958496094,135.48367309570312,301.7772521972656,616.2916259765625,1000.3466796875,122.66771697998047,1415.047607421875,51.837181091308594,552.6945190429688,457.0101013183594,160.05592346191406,210.8000030517578
2021-10-06,2338.828857421875,137.64329528808594,69.23470306396484,96.5346908569336,196.08985900878906,185.79324340820312,489.8568115234375,199.7731475830078,138.6065673828125,305.8671569824219,609.8617553710938,995.9476318359375,125.57803344726562,1406.8038330078125,50.803382873535156,550.1770629882812,433.876953125,153.14112854003906,205.75
2021-10-07,2350.29541015625,131.33839416503906,70.37886047363281,92.6187744140625,196.96682739257812,190.50367736816406,492.2268981933594,199.9033203125,135.204833984375,316.09197998046875,623.7032470703125,997.1053466796875,125.40428161621094,1424.1407470703125,50.36033630371094,550.0372314453125,440.0046081542969,156.7194061279297,204.6999969482422
2021-10-08,2440.61083984375,131.78875732421875,70.1393814086914,91.74856567382812,197.07644653320312,189.6391143798828,491.4684753417969,197.64743041992188,133.6991729736328,312.5863037109375,612.8557739257812,989.0479736328125,123.97085571289062,1393.06396484375,49.671142578125,548.5922241210938,435.4444885253906,156.62269592285156,202.1999969482422
2021-10-11,2423.616455078125,135.10498046875,70.00634765625,92.09664916992188,199.24691772460938,190.2353515625,487.72369384765625,199.8599395751953,133.50401306152344,307.08441162109375,610.009033203125,991.2243041992188,123.57989501953125,1414.1483154296875,50.0157356262207,545.7484741210938,432.59442138671875,157.6865234375,207.5500030517578
2021-10-12,2437.458251953125,133.91769409179688,69.8467025756836,91.63253784179688,199.61964416503906,195.45260620117188,482.55682373046875,204.9355926513672,131.0223846435547,308.6424560546875,607.6038818359375,980.7594604492188,128.48834228515625,1405.35498046875,50.212650299072266,550.550048828125,419.76910400390625,157.00955200195312,206.1999969482422
2021-10-13,2462.264404296875,131.01084899902344,69.8467025756836,92.24168395996094,201.11048889160156,194.2600860595703,488.7191162109375,202.33267211914062,128.09466552734375,310.3465881347656,618.843994140625,995.62353515625,127.27208709716797,1446.42431640625,49.91728210449219,551.8087158203125,416.58648681640625,156.47763061523438,203.0
2021-10-14,2467.24365234375,130.2329864501953,71.52301788330078,92.85081481933594,201.3955078125,197.56930541992188,483.31524658203125,199.99008178710938,131.16180419921875,309.90838623046875,617.2732543945312,988.2146606445312,127.4892807006836,1450.9210205078125,51.19721221923828,553.6268310546875,410.41131591796875,155.8006591796875,196.5500030517578
2021-10-18,2473.822021484375,132.7303924560547,72.56073760986328,93.60501098632812,202.79864501953125,197.77798461914062,482.55682373046875,203.3304901123047,131.35699462890625,319.5002136230469,648.0486450195312,990.3445434570312,126.05585479736328,1443.9761962890625,51.68949508666992,558.6149291992188,423.2366943359375,156.8161163330078,190.60000610351562
2021-10-19,2495.97802734375,129.86453247070312,71.2037124633789,90.35624694824219,198.6549835205078,192.82907104492188,479.33343505859375,200.20697021484375,130.2137908935547,316.6275329589844,625.421142578125,984.37109375,123.40615844726562,1419.944091796875,51.00029754638672,548.0327758789062,409.9363098144531,150.77169799804688,179.35000610351562
2021-10-20,2467.24365234375,126.83490753173828,69.47418212890625,87.94866943359375,193.4150848388672,189.19190979003906,473.12371826171875,200.38050842285156,127.34183502197266,315.4102783203125,621.9362182617188,966.6361083984375,121.23429107666016,1402.00732421875,49.818824768066406,543.97705078125,391.69580078125,144.53387451171875,169.60000610351562
2021-10-21,2396.069580078125,126.91680145263672,70.05956268310547,86.8464126586914,197.7779998779297,192.47129821777344,465.8237609863281,202.15916442871094,121.01237487792969,308.6424560546875,616.7333984375,944.4554443359375,124.92647552490234,1465.760009765625,50.064964294433594,543.5108642578125,397.0634765625,149.70790100097656,178.4499969482422
2021-10-22,2400.54638671875,128.59536743164062,69.55400848388672,87.3105239868164,196.1117706298828,195.48240661621094,451.3659973144531,199.33934020996094,116.80204010009766,307.668701171875,603.1373291015625,926.3035278320312,121.7555160522461,1428.7874755859375,49.57268142700195,537.8235473632812,394.6883850097656,144.0986785888672,177.6999969482422
2021-10-25,2377.156982421875,132.15721130371094,69.42095947265625,86.00521850585938,189.29335021972656,192.62037658691406,444.2082214355469,198.73202514648438,125.5851821899414,297.1517333984375,575.1597290039062,908.383056640625,120.01802062988281,1454.068603515625,54.4954948425293,535.1198120117188,389.3682556152344,143.4217071533203,171.0
2021-10-26,2431.291015625,133.54920959472656,69.97974395751953,88.18072509765625,189.00833129882812,198.19537353515625,448.6166687011719,201.33489990234375,122.96419525146484,297.1030578613281,584.2892456054688,933.4808959960938,122.27677917480469,1432.9844970703125,50.85261535644531,553.4869995117188,401.2910461425781,146.27467346191406,181.25
2021-10-27,2400.54638671875,129.29136657714844,69.60721588134766,86.87541961669922,187.5394287109375,199.08975219726562,447.7633972167969,201.29153442382812,123.88433837890625,298.0768737792969,586.0072021484375,923.247314453125,122.3636703491211,1474.0037841796875,51.19721221923828,546.3544921875,415.54144287109375,144.3404541015625,177.0
2021-10-28,2374.23291015625,122.98645782470703,68.46306610107422,85.54110717773438,184.51390075683594,189.0428466796875,438.85174560546875,201.1179962158203,121.70945739746094,302.70233154296875,583.258544921875,904.771240234375,121.40802764892578,1407.85302734375,49.27731704711914,548.7320556640625,398.5359802246094,140.81053161621094,171.75
2021-10-29,2317.2666015625,122.04483032226562,68.0905532836914,86.3532943725586,183.1545867919922,185.07774353027344,449.2803039550781,199.16583251953125,125.5015640258789,297.1517333984375,610.8924560546875,929.0355834960938,120.01802062988281,1438.3802490234375,48.391212463378906,539.5950317382812,351.4147033691406,139.8434295654297,168.60000610351562
2021-11-01,2318.68310546875,125.40196228027344,70.05956268310547,87.136474609375,184.8865966796875,186.00193786621094,452.40887451171875,201.33489990234375,125.6688461303711,315.1668395996094,627.8262329101562,940.6121215820312,121.79895782470703,1433.78369140625,48.341983795166016,544.9559936523438,325.33648681640625,142.30953979492188,178.35000610351562
2021-11-02,2284.87744140625,125.23819732666016,69.60721588134766,87.57157897949219,182.47494506835938,180.9337615966797,452.7881164550781,200.29373168945312,123.21512603759766,307.81475830078125,627.43359375,941.02880859375,122.9283447265625,1438.8299560546875,48.19430160522461,554.3726806640625,349.0396423339844,147.19342041015625,192.0500030517578
2021-11-03,2269.16259765625,124.4603271484375,70.53851318359375,87.33953094482422,181.92681884765625,187.34352111816406,452.2192687988281,199.59963989257812,121.12390899658203,316.38409423828125,621.3472900390625,932.508544921875,122.01614379882812,1450.9210205078125,48.53889465332031,554.885498046875,347.47210693359375,145.64605712890625,194.10000610351562
2021-11-04,2283.095703125,124.50125885009766,71.65605163574219,87.89066314697266,184.05348205566406,191.9346923828125,455.96405029296875,201.07460021972656,122.82476806640625,308.15557861328125,625.1757202148438,938.4356689453125,122.49397277832031,1432.8843994140625,48.98194885253906,558.10205078125,354.977294921875,147.6286163330078,198.85000610351562
2021-11-08,2285.92822265625,126.83490753173828,74.74260711669922,88.12271118164062,189.31527709960938,206.18519592285156,465.0179443359375,203.11355590820312,123.94010925292969,314.7286376953125,614.57373046875,933.7587890625,119.84427642822266,1500.484130859375,49.818824768066406,552.228271484375,345.38201904296875,139.2147979736328,202.4499969482422
2021-11-09,2303.972900390625,128.26785278320312,74.3434829711914,87.39754486083984,188.76715087890625,205.43988037109375,468.3360900878906,204.41500854492188,123.66124725341797,308.9832763671875,633.4217529296875,944.640625,121.23429107666016,1573.9295654296875,49.671142578125,568.124755859375,347.85211181640625,139.69834899902344,202.39999389648438
2021-11-10,2329.738037109375,129.1275634765625,74.21044921875,88.23873901367188,189.0960235595703,206.33425903320312,465.58673095703125,203.85105895996094,123.7728042602539,308.83721923828125,647.3615112304688,937.5558471679688,120.9736557006836,1609.9527587890625,49.22808837890625,557.356201171875,348.2320861816406,138.1993408203125,198.8000030517578
2021-11-11,2333.98681640625,125.6885757446289,73.57569885253906,86.73038482666016,188.67457580566406,204.21755981445312,473.6925354003906,205.54290771484375,120.81720733642578,308.0581970214844,641.9132690429688,931.2582397460938,119.62706756591797,1657.667236328125,48.686580657958984,557.169677734375,342.3419494628906,138.24769592285156,192.89999389648438
2021-11-12,2369.2080078125,126.63018035888672,73.38251495361328,85.86018371582031,189.73928833007812,206.9007110595703,471.8438415527344,205.54290771484375,123.74493408203125,306.7922668457031,656.7363891601562,934.6385498046875,118.41084289550781,1662.0140380859375,48.292755126953125,551.0162353515625,341.6294250488281,137.37730407714844,187.0500030517578
2021-11-15,2355.22900390625,129.20948791503906,73.32730865478516,85.30905151367188,189.14039611816406,209.49441528320312,478.6224365234375,206.28041076660156,123.68914031982422,308.0094909667969,663.2645263671875,942.834716796875,117.93302154541016,1644.9267578125,47.800472259521484,544.3499755859375,329.8490905761719,134.66940307617188,182.25
2021-11-16,2300.5009765625,128.67723083496094,72.30621337890625,84.46785736083984,186.27899169921875,201.2362823486328,476.06268310546875,205.6296844482422,124.33045196533203,307.7660217285156,657.37451171875,933.342041015625,116.41270446777344,1647.5247802734375,47.40665054321289,554.093017578125,334.83673095703125,135.8782958984375,184.75
2021-11-17,2251.2548828125,128.88192749023438,70.89871978759766,84.11976623535156,183.57286071777344,194.37933349609375,471.2750244140625,203.88632202148438,122.68537139892578,312.1480712890625,645.9871215820312,926.0720825195312,115.97832489013672,1634.9840087890625,46.52054214477539,547.0538330078125,323.62640380859375,132.10658264160156,183.85000610351562
2021-11-18,2259.751708984375,126.34361267089844,71.39546966552734,81.77022552490234,179.80203247070312,193.00794982910156,464.638671875,201.47242736816406,118.7817153930664,301.0955810546875,626.6482543945312,892.500244140625,116.76019287109375,1655.8685302734375,45.83134841918945,559.034423828125,320.8238830566406,129.1569061279297,174.10000610351562
2021-11-22,2159.66064453125,124.43316650390625,68.71849060058594,79.65271759033203,175.4988555908203,188.9832305908203,449.6595153808594,198.65618896484375,108.99479675292969,295.8371276855469,610.9906616210938,870.7364501953125,112.98113250732422,1653.3206787109375,43.46840286254883,542.7183837890625,304.2933654785156,125.04671478271484,165.1999969482422
2021-11-23,2179.852294921875,124.56053161621094,69.62921142578125,80.3488998413086,176.3861083984375,189.96705627441406,468.52569580078125,199.81845092773438,112.03267669677734,301.29034423828125,636.17041015625,868.698974609375,113.24176025390625,1672.80615234375,46.077491760253906,539.6416015625,333.1741943359375,126.59407043457031,170.39999389648438
2021-11-24,2148.376953125,130.29183959960938,70.42955017089844,81.33512115478516,178.9369659423828,193.2464599609375,466.20294189453125,199.9078369140625,115.24091339111328,305.0394592285156,646.0361938476562,868.3285522460938,112.5902099609375,1655.0191650390625,45.38829803466797,537.8235473632812,325.5740051269531,129.30197143554688,170.10000610351562
2021-11-25,2277.705078125,131.69285583496094,69.35323333740234,82.1183090209961,177.4951934814453,188.4763946533203,471.74908447265625,198.79029846191406,115.5248031616211,304.3577880859375,650.7973022460938,863.8831787109375,112.37301635742188,1669.45849609375,45.14215850830078,536.0986938476562,324.9564514160156,129.2052764892578,167.10000610351562
2021-11-26,2204.292724609375,124.90018463134766,66.75904083251953,77.50621795654297,167.18084716796875,180.1884307861328,461.1308898925781,197.53860473632812,112.7424545288086,294.3764343261719,644.2692260742188,856.9373779296875,110.8961410522461,1644.3770751953125,44.945247650146484,526.6353759765625,314.7436828613281,123.88619232177734,158.6999969482422
2021-11-29,2230.697265625,122.3529281616211,65.57234191894531,75.62078094482422,163.01075744628906,176.75997924804688,455.9166259765625,196.64459228515625,115.41126251220703,292.8670959472656,648.1467895507812,850.3155517578125,108.2030029296875,1578.4261474609375,42.729984283447266,510.0862731933594,295.3156433105469,119.92105102539062,158.89999389648438
2021-11-30,2197.714111328125,120.65475463867188,65.65513610839844,75.30170440673828,164.1420135498047,175.9550323486328,459.09259033203125,196.55519104003906,120.18102264404297,305.088134765625,657.6690063476562,849.5283203125,112.28614044189453,1598.6611328125,43.714542388916016,477.640625,307.57098388671875,119.8243408203125,156.5500030517578
2021-12-01,2253.995849609375,120.7821273803711,64.9651870727539,75.73680877685547,163.5874786376953,177.53509521484375,459.5666198730469,197.3151092529297,121.7141342163086,296.8109130859375,653.4968872070312,844.897705078125,111.8083267211914,1624.8914794921875,44.059139251708984,484.6798400878906,310.5160827636719,121.12993621826172,160.0500030517578
2021-12-02,2268.47705078125,122.26799774169922,66.59346008300781,76.37494659423828,168.068115234375,179.2046356201172,472.22308349609375,200.53369140625,124.21260833740234,297.2491455078125,674.0628662109375,853.0939331054688,109.85363006591797,1656.51806640625,43.91145324707031,484.26031494140625,309.8035583496094,126.4006576538086,160.8000030517578
2021-12-03,2200.318359375,123.88125610351562,67.44898986816406,76.72303771972656,171.19569396972656,177.98231506347656,479.5230712890625,198.96908569335938,122.6226806640625,301.72857666015625,650.2573852539062,849.6672973632812,110.24456787109375,1591.5665283203125,44.452964782714844,482.67535400390625,319.20880126953125,130.80099487304688,164.75
2021-12-06,2158.60986328125,121.71611785888672,66.75904083251953,74.75057220458984,170.1088104248047,177.7139892578125,466.2503662109375,197.94094848632812,121.94129180908203,292.0880432128906,645.5453491210938,829.38525390625,109.28894805908203,1559.8900146484375,43.91145324707031,472.3262939453125,312.6061096191406,129.6404571533203,156.85000610351562
2021-12-07,2176.19775390625,123.88125610351562,66.56585693359375,76.8970718383789,172.03855895996094,181.29151916503906,472.7444763183594,200.84657287597656,121.11795043945312,296.177978515625,650.5028686523438,840.4060668945312,110.28800964355469,1627.18994140625,43.9606819152832,464.1216125488281,323.0088806152344,131.23617553710938,164.0
2021-12-08,2209.317626953125,126.00397491455078,66.4554672241211,77.5642318725586,173.5247344970703,179.92013549804688,470.46917724609375,202.1429443359375,120.89080047607422,296.71356201171875,652.8588256835938,842.58251953125,109.94051361083984,1687.794921875,43.86222457885742,466.07958984375,331.03662109375,133.8473663330078,169.89999389648438
2021-12-09,2244.356689453125,125.11244201660156,66.06910705566406,77.88330841064453,174.6781463623047,182.12628173828125,474.59320068359375,203.70751953125,118.96019744873047,299.1480407714844,649.5702514648438,846.4259033203125,109.0717544555664,1762.5892333984375,44.206825256347656,459.6463928222656,326.9515075683594,137.23223876953125,174.1999969482422
2021-12-10,2246.640869140625,125.28225708007812,66.26228332519531,78.57947540283203,176.09776306152344,183.2591552734375,476.2996826171875,204.3780517578125,116.43333435058594,305.6723937988281,653.1041870117188,847.722412109375,109.54956817626953,1823.643798828125,44.206825256347656,457.1756591796875,327.14154052734375,139.02137756347656,180.60000610351562
2021-12-13,2201.597412109375,123.92371368408203,65.29637145996094,77.3611831665039,174.0570831298828,178.63819885253906,474.2613525390625,201.29359436035156,115.8087387084961,308.88592529296875,652.6133422851562,840.9617309570312,108.8111343383789,1808.6549072265625,44.206825256347656,456.7561340332031,327.1889953613281,134.57269287109375,183.64999389648438
2021-12-14,2174.644287109375,124.7303466796875,65.0755844116211,78.49244689941406,173.7465362548828,179.62200927734375,484.3106994628906,199.4608154296875,113.53742218017578,310.24920654296875,652.7116088867188,846.286865234375,108.28988647460938,1898.3883056640625,44.55141830444336,434.0068664550781,323.91143798828125,131.71974182128906,184.14999389648438
2021-12-15,2168.294677734375,122.22554016113281,63.86127471923828,76.57799530029297,170.48585510253906,179.17481994628906,470.5639953613281,197.5833282470703,113.707763671875,300.3652648925781,636.6122436523438,833.5990600585938,108.76768493652344,1943.8045654296875,44.059139251708984,439.1347961425781,326.6189880371094,128.625,179.6999969482422
2021-12-16,2196.343505859375,123.41426849365234,63.88887405395508,75.15666961669922,173.48036193847656,177.56492614746094,471.65423583984375,198.4773712158203,111.3228759765625,297.3465270996094,625.7156982421875,824.3842163085938,109.0283203125,1914.2762451171875,43.22226333618164,442.86419677734375,318.0687561035156,126.0138168334961,178.1999969482422
2021-12-17,2138.372314453125,118.36221313476562,62.288204193115234,75.12767028808594,170.66334533691406,171.3340606689453,468.0042724609375,192.84487915039062,107.88751983642578,289.0205993652344,614.8681640625,807.52880859375,109.15862274169922,1860.2166748046875,43.41917037963867,427.9466552734375,309.8035583496094,123.54769897460938,171.64999389648438
2021-12-20,2080.720703125,113.77716827392578,60.025184631347656,73.06818389892578,159.7057342529297,165.10317993164062,456.86468505859375,189.26873779296875,97.89373016357422,283.2752685546875,600.3886108398438,781.690185546875,106.2483139038086,1767.23583984375,41.05622482299805,404.3583068847656,297.92822265625,120.45296478271484,166.8000030517578
