Date,DMART.NS,FRETAIL.NS,ABFRL.NS,VMART.NS,TRENT.NS,SHOPERSTOP.NS,FLFL.NS,SPENCERS.NS,FCONSUMER.NS,FEL.NS,FMNL.NS,FSC.NS,ARVINDFASN.NS,CANTABIL.NS,KKCL.NS,SORILINFRA.NS,TCNSBRANDS.NS,V2RETAIL.NS,ZODIACLOTH.NS
2023-09-15,3796.0,3.5999999046325684,225.3000030517578,2119.39990234375,2068.83056640625,707.3499755859375,4.300000190734863,68.5,0.800000011920929,1.100000023841858,6.099999904632568,12.800000190734863,327.998779296875,223.6493377685547,695.1326293945312,,380.1000061035156,159.1999969482422,117.0999984741211
2023-09-18,3797.89990234375,3.75,225.5,2099.35009765625,2053.94091796875,702.6500244140625,4.099999904632568,71.9000015258789,0.800000011920929,1.0499999523162842,6.050000190734863,12.25,332.48712158203125,225.94564819335938,694.2848510742188,,378.75,167.14999389648438,114.94999694824219
2023-09-20,3729.39990234375,3.5999999046325684,222.3000030517578,2077.85009765625,2060.1865234375,702.9500122070312,3.9000000953674316,71.75,0.800000011920929,1.0499999523162842,6.099999904632568,12.25,323.211181640625,221.70248413085938,687.4526977539062,,373.79998779296875,175.10000610351562,114.94999694824219
2023-09-21,3686.949951171875,3.450000047683716,216.39999389648438,2074.75,2056.788818359375,693.6500244140625,3.700000047683716,68.9000015258789,0.800000011920929,1.0499999523162842,6.099999904632568,12.25,315.2319030761719,215.57237243652344,685.6075439453125,,365.1000061035156,171.60000610351562,114.5999984741211
2023-09-22,3689.10009765625,3.299999952316284,214.5500030517578,2063.300048828125,2064.4833984375,690.0,3.549999952316284,75.1500015258789,0.800000011920929,1.0499999523162842,6.050000190734863,12.25,316.0796813964844,219.56593322753906,699.8703002929688,,362.20001220703125,168.1999969482422,114.69999694824219
2023-09-25,3664.10009765625,3.1500000953674316,216.35000610351562,2054.5,2155.571044921875,689.75,3.4000000953674316,72.0999984741211,0.800000011920929,1.0,6.150000095367432,11.649999618530273,319.5207824707031,220.77398681640625,710.8416137695312,,367.3999938964844,164.85000610351562,113.1500015258789
2023-09-26,3633.60009765625,3.299999952316284,214.89999389648438,2036.800048828125,2149.47509765625,684.9500122070312,3.25,71.19999694824219,0.800000011920929,1.0,6.199999809265137,11.649999618530273,316.02984619140625,228.331787109375,707.799560546875,,365.75,162.0,113.55000305175781
2023-09-27,3640.699951171875,3.4000000953674316,215.60000610351562,2033.449951171875,2112.40087890625,671.2999877929688,3.0999999046325684,71.44999694824219,0.75,1.0,6.050000190734863,11.649999618530273,316.32904052734375,223.8789825439453,703.2114868164062,,365.20001220703125,165.1999969482422,115.44999694824219
2023-09-28,3671.050048828125,3.25,211.0500030517578,2007.0999755859375,2063.134521484375,664.2999877929688,2.950000047683716,70.05000305175781,0.800000011920929,1.0,6.150000095367432,11.649999618530273,323.4106750488281,225.1469268798828,704.3585205078125,,356.45001220703125,168.5,114.19999694824219
2023-09-29,3675.60009765625,3.25,214.25,1972.300048828125,2078.7236328125,685.2999877929688,2.799999952316284,70.69999694824219,0.800000011920929,1.0,6.050000190734863,11.649999618530273,325.35565185546875,223.02037048339844,709.7444458007812,,362.54998779296875,166.0,137.0
2023-10-03,3725.699951171875,3.1500000953674316,215.9499969482422,1993.6500244140625,2057.688232421875,684.9000244140625,2.700000047683716,69.8499984741211,0.800000011920929,0.949999988079071,6.0,11.100000381469727,322.86212158203125,230.88766479492188,707.3008422851562,,363.3500061035156,165.5,142.0500030517578
2023-10-04,3872.949951171875,3.200000047683716,214.25,1969.199951171875,2020.9134521484375,674.25,2.799999952316284,68.5,0.75,0.949999988079071,6.0,11.100000381469727,321.4656982421875,231.95594787597656,697.9253540039062,,359.8999938964844,165.5,137.89999389648438
2023-10-05,3861.5,3.200000047683716,219.10000610351562,1995.1500244140625,2046.196044921875,679.9500122070312,2.9000000953674316,70.0,0.800000011920929,0.949999988079071,5.900000095367432,11.100000381469727,330.3925476074219,231.68638610839844,700.5684814453125,,367.95001220703125,168.75,135.14999389648438
2023-10-06,3833.949951171875,3.1500000953674316,219.0,1997.75,2070.679443359375,669.8499755859375,3.0,70.0,0.8500000238418579,0.949999988079071,5.900000095367432,11.100000381469727,331.0408630371094,234.08253479003906,746.448486328125,,366.0,172.10000610351562,136.39999389648438
2023-10-09,3798.60009765625,3.049999952316284,214.9499969482422,1964.5999755859375,2077.62451171875,653.9500122070312,3.0999999046325684,66.9000015258789,0.8500000238418579,0.8999999761581421,5.75,10.550000190734863,326.3530578613281,234.4619140625,740.2147827148438,,361.70001220703125,169.25,128.75
2023-10-10,3793.800048828125,3.0999999046325684,219.8000030517578,1948.050048828125,2049.39404296875,658.5,2.950000047683716,67.30000305175781,0.8500000238418579,0.8999999761581421,5.699999809265137,10.550000190734863,328.79669189453125,228.14210510253906,738.3695678710938,,367.1499938964844,171.0,133.75
2023-10-11,3852.050048828125,3.200000047683716,222.10000610351562,1950.0,2099.859375,669.0999755859375,3.049999952316284,70.0,0.8500000238418579,0.8999999761581421,5.849999904632568,10.550000190734863,330.04345703125,224.66770935058594,743.2568359375,,371.75,170.89999389648438,138.14999389648438
2023-10-12,3862.75,3.1500000953674316,223.25,1942.5999755859375,2075.775634765625,694.8499755859375,3.200000047683716,69.0,0.800000011920929,0.8999999761581421,5.900000095367432,10.550000190734863,332.38739013671875,218.66738891601562,777.4175415039062,,374.6499938964844,167.5,135.39999389648438
2023-10-13,3935.85009765625,3.1500000953674316,222.5,1942.4000244140625,2083.37060546875,691.9500122070312,3.1500000953674316,69.3499984741211,0.8500000238418579,0.8999999761581421,5.949999809265137,10.550000190734863,349.5428771972656,225.5762481689453,767.6431274414062,,372.75,170.0,134.8000030517578
2023-10-16,3856.800048828125,3.200000047683716,227.14999389648438,1933.9000244140625,2106.204833984375,688.7999877929688,3.1500000953674316,69.69999694824219,0.800000011920929,0.8500000238418579,6.0,10.050000190734863,358.5694274902344,225.06704711914062,749.8894653320312,,380.3999938964844,169.0,132.89999389648438
2023-10-17,3842.85009765625,3.1500000953674316,230.6999969482422,1918.3499755859375,2077.574462890625,682.5999755859375,3.1500000953674316,68.94999694824219,0.800000011920929,0.8500000238418579,6.0,10.050000190734863,365.700927734375,225.1768798828125,784.4989624023438,,385.3500061035156,172.35000610351562,134.5500030517578
2023-10-18,3795.949951171875,3.0999999046325684,230.39999389648438,1914.5,2047.545166015625,690.7999877929688,3.0999999046325684,68.8499984741211,0.800000011920929,0.8500000238418579,5.900000095367432,10.050000190734863,365.6011657714844,225.3665771484375,794.3732299804688,,385.6499938964844,175.75,137.10000610351562
