Date,^CNXIT,TCS.NS,INFY.NS,WIPRO.NS,HCLTECH.NS,TECHM.NS,MPHASIS.NS,COFORGE.NS,PERSISTENT.NS,LTTS.NS,OFSS.NS,SONATSOFTW.NS,ECLERX.NS,ZENSARTECH.NS,MASTEK.NS,KPITTECH.NS,SASKEN.NS
2021-08-10,31713.400390625,3132.107666015625,1576.324951171875,595.1527709960938,936.9041137695312,1201.2950439453125,2506.007080078125,4591.21142578125,1545.57275390625,3579.35009765625,3876.697265625,301.06591796875,1394.938232421875,382.6474304199219,2313.875244140625,297.8644714355469,1149.8251953125
2021-08-11,31670.0,3141.783935546875,1576.60693359375,592.5901489257812,939.7669677734375,1201.7943115234375,2473.06982421875,4476.177734375,1513.786376953125,3544.09521484375,3830.0634765625,293.386474609375,1363.9056396484375,376.16998291015625,2262.7919921875,301.8431396484375,1139.052490234375
2021-08-12,32245.099609375,3148.877197265625,1587.931884765625,597.1239624023438,965.79443359375,1258.951416015625,2557.679931640625,4625.326171875,1548.9468994140625,3544.14404296875,4022.88671875,297.1557312011719,1410.371337890625,397.8885803222656,2373.999267578125,309.3585205078125,1183.1221923828125
2021-08-13,32678.80078125,3253.769287109375,1609.171875,606.635009765625,986.0086669921875,1255.8642578125,2547.872802734375,4591.3056640625,1527.9190673828125,3581.09326171875,3977.415283203125,298.511962890625,1443.798828125,398.0790710449219,2359.7099609375,326.550537109375,1167.0802001953125
2021-08-16,32577.94921875,3262.740966796875,1601.8411865234375,605.205810546875,989.7080688476562,1241.97216796875,2541.026123046875,4566.01953125,1522.784423828125,3559.398193359375,3977.285888671875,297.6136779785156,1515.9754638671875,416.36846923828125,2379.0546875,343.2023010253906,1152.9498291015625
2021-08-17,33414.75,3337.993408203125,1636.849853515625,625.755615234375,1006.7076416015625,1283.6026611328125,2629.01318359375,4646.4150390625,1570.683837890625,3704.968505859375,3966.2197265625,313.624267578125,1549.802001953125,435.0388488769531,2429.21435546875,352.5753479003906,1178.1324462890625
2021-08-18,33448.8984375,3345.0390625,1629.143310546875,620.334716796875,999.0446166992188,1282.5133056640625,2631.51123046875,4748.18408203125,1571.930908203125,3703.6611328125,3896.63427734375,305.78631591796875,1542.384765625,424.8939514160156,2519.716796875,356.077880859375,1255.0797119140625
2021-08-20,33351.3515625,3344.052734375,1628.673095703125,611.119384765625,984.1591796875,1270.4371337890625,2634.980712890625,4682.19921875,1555.9154052734375,3742.934814453125,3822.829833984375,298.1420593261719,1501.5067138671875,408.1287536621094,2524.28564453125,327.7120056152344,1211.3831787109375
2021-08-23,33919.80078125,3417.237060546875,1634.1243896484375,619.7926025390625,1024.4556884765625,1285.6910400390625,2652.46728515625,4759.6357421875,1571.906494140625,3798.140869140625,3801.902099609375,301.7880859375,1436.4814453125,407.1761474609375,2429.26318359375,327.5640563964844,1192.076171875
2021-08-24,33838.3984375,3394.502685546875,1617.3013916015625,624.4249267578125,1015.4714965820312,1328.6837158203125,2589.692138671875,4716.55224609375,1572.297607421875,3703.515869140625,3949.383056640625,309.4322814941406,1504.1678466796875,417.1781921386719,2509.41259765625,310.889892578125,1234.5604248046875
2021-08-25,34083.94921875,3437.530029296875,1631.1168212890625,622.5523071289062,1016.7485961914062,1328.4569091796875,2583.30810546875,4770.2763671875,1577.750244140625,3733.201171875,4057.550048828125,309.37945556640625,1472.8026123046875,414.6538391113281,2453.85693359375,316.95770263671875,1236.1927490234375
2021-08-26,34041.1015625,3449.6025390625,1623.7392578125,619.8912353515625,1028.287109375,1316.1083984375,2538.0654296875,4741.41064453125,1571.882080078125,3733.491943359375,4081.23291015625,306.4556884765625,1499.7440185546875,425.22735595703125,2511.162109375,314.29376220703125,1237.1253662109375
2021-08-27,34309.80078125,3494.97900390625,1605.9765625,625.8048706054688,1024.3233642578125,1312.3856201171875,2678.2802734375,4844.70654296875,1591.027099609375,3849.134521484375,4102.375,302.4221496582031,1501.8726806640625,433.8004150390625,2529.388916015625,330.6719665527344,1227.1922607421875
2021-08-30,34109.25,3477.27001953125,1595.8734130859375,623.3407592773438,1024.7197265625,1288.5965576171875,2650.75537109375,4887.123046875,1625.1854248046875,3785.937744140625,4059.573486328125,298.4239196777344,1496.484375,426.5609130859375,2524.479736328125,331.1652526855469,1231.342529296875
2021-08-31,34570.25,3557.265625,1603.767822265625,631.7183837890625,1041.3668212890625,1314.4285888671875,2681.33349609375,4970.42822265625,1624.5494384765625,3796.2041015625,4047.25830078125,294.0205383300781,1506.030517578125,428.9423828125,2509.752685546875,332.2998962402344,1270.7489013671875
2021-09-01,34110.5,3490.093017578125,1576.794921875,632.8025512695312,1025.82080078125,1304.123046875,2622.444091796875,4931.1142578125,1629.9285888671875,3779.01220703125,4007.600341796875,293.80914306640625,1462.9239501953125,416.3207702636719,2634.5693359375,325.5414733886719,1276.951416015625
2021-09-02,34680.30078125,3604.521728515625,1587.4620361328125,642.0671997070312,1032.955322265625,1305.485107421875,2672.544189453125,4921.9541015625,1654.3309326171875,3919.498046875,4062.803466796875,295.2359313964844,1460.462646484375,418.51171875,2642.783203125,325.59075927734375,1350.8673095703125
2021-09-03,34891.19921875,3609.500732421875,1598.31689453125,645.66455078125,1034.7169189453125,1309.2530517578125,2731.433349609375,5003.349609375,1682.8896484375,4202.64794921875,4089.844970703125,301.4886474609375,1490.06494140625,422.3220520019531,2719.82177734375,325.2947998046875,1317.5235595703125
2021-09-06,35415.1015625,3618.848876953125,1626.2767333984375,676.5630493164062,1057.089111328125,1326.68603515625,2799.389404296875,5039.3740234375,1727.0726318359375,4206.37646484375,4149.26806640625,300.7312927246094,1469.80908203125,422.6554260253906,2722.2041015625,325.2947998046875,1309.1759033203125
2021-09-07,34951.30078125,3584.932861328125,1603.9559326171875,664.5386962890625,1041.2789306640625,1303.124267578125,2753.822998046875,4942.5654296875,1718.44140625,4176.8359375,4084.677734375,298.35345458984375,1451.0828857421875,416.55889892578125,2747.429931640625,324.9987487792969,1282.03466796875
2021-09-08,34678.19921875,3545.710205078125,1591.3621826171875,652.662353515625,1047.092041015625,1296.4505615234375,2737.031005859375,4901.10302734375,1693.3790283203125,4200.3232421875,4057.291748046875,297.279052734375,1465.5181884765625,428.9423828125,2849.64501953125,325.3934020996094,1276.53173828125
2021-09-09,34802.30078125,3561.916259765625,1589.8115234375,652.8101806640625,1055.6796875,1301.3538818359375,2769.64404296875,4880.9208984375,1709.369873046875,4179.5,4105.8203125,301.1716003417969,1464.719970703125,445.61236572265625,2808.136962890625,325.14678955078125,1258.950439453125
2021-09-13,35129.6015625,3612.6005859375,1590.0933837890625,661.089111328125,1064.3558349609375,1297.94873046875,2801.060546875,4940.94287109375,1754.4576416015625,4235.6259765625,4182.0361328125,301.1540222167969,1459.3983154296875,465.18768310546875,2840.021240234375,323.0748596191406,1343.359375
2021-09-14,35431.5,3650.6962890625,1584.6893310546875,663.7503051757812,1090.9998779296875,1318.423583984375,2852.643310546875,5053.2578125,1754.4088134765625,4401.00244140625,4162.099609375,299.19891357421875,1488.8343505859375,464.0445861816406,2816.448486328125,325.3934020996094,1315.0986328125
2021-09-15,36075.19921875,3715.19140625,1608.4669189453125,664.3416748046875,1121.4755859375,1330.045654296875,2979.943115234375,5123.63330078125,1786.7330322265625,4433.64208984375,4191.33740234375,300.4671325683594,1563.2061767578125,554.5559692382812,2944.764892578125,326.7254333496094,1308.056640625
2021-09-16,35852.44921875,3667.043212890625,1599.82080078125,658.23095703125,1112.535400390625,1315.064208984375,2964.071533203125,5215.3837890625,1807.1251220703125,4433.44873046875,4140.052734375,303.60223388671875,1548.8310546875,513.5363159179688,2958.714111328125,320.8549499511719,1292.43408203125
2021-09-17,35646.5,3596.160400390625,1589.5294189453125,655.6683959960938,1112.7115478515625,1317.9697265625,2982.09033203125,5195.583984375,1730.1534423828125,4415.24072265625,4125.8427734375,308.5163879394531,1604.302001953125,523.779296875,2879.342529296875,315.1817321777344,1325.498046875
2021-09-20,35400.05078125,3592.072998046875,1586.287109375,652.9578857421875,1124.02978515625,1299.583251953125,2900.49169921875,5105.8359375,1727.14599609375,4312.52783203125,4043.038818359375,309.4322814941406,1539.28076171875,493.38543701171875,2876.328857421875,310.1005554199219,1292.0142822265625
2021-09-21,36086.05078125,3629.135498046875,1615.045654296875,657.9844970703125,1144.5965576171875,1327.185546875,2984.751220703125,5278.412109375,1750.8634033203125,4430.8330078125,4020.862548828125,306.57891845703125,1523.308349609375,492.2845458984375,2880.801025390625,314.6884460449219,1279.4229736328125
2021-09-22,36422.44921875,3628.3837890625,1613.5889892578125,658.5266723632812,1158.689208984375,1374.3094482421875,3035.26025390625,5305.94091796875,1817.71240234375,4534.95068359375,4024.3076171875,327.5740966796875,1522.609375,492.47601318359375,3051.208984375,333.5825500488281,1278.63037109375
2021-09-23,36816.8984375,3635.05419921875,1637.69580078125,664.5879516601562,1169.9635009765625,1381.4822998046875,3116.999267578125,5394.1142578125,1844.5841064453125,4621.828125,4045.96630859375,325.33721923828125,1525.47119140625,486.06219482421875,3061.591552734375,343.4982604980469,1267.9044189453125
2021-09-24,37103.25,3636.98046875,1657.7139892578125,666.75634765625,1196.299072265625,1375.3536376953125,3120.500244140625,5390.5361328125,1835.9774169921875,4695.9208984375,4056.6025390625,330.8149719238281,1517.88427734375,487.49810791015625,3057.691650390625,364.31634521484375,1281.474853515625
2021-09-27,36034.3984375,3604.708984375,1617.583251953125,644.4818725585938,1140.8089599609375,1329.63720703125,3004.68408203125,5167.33740234375,1764.2869873046875,4593.49853515625,3948.47900390625,322.8008728027344,1513.2589111328125,477.255126953125,2984.916259765625,345.767578125,1314.3524169921875
2021-09-28,35239.94921875,3550.40771484375,1585.58203125,630.3877563476562,1117.732177734375,1283.920654296875,2945.3056640625,4976.20068359375,1717.169921875,4463.037109375,3942.794677734375,321.6736145019531,1502.74365234375,468.92681884765625,3010.263671875,336.54248046875,1273.826904296875
2021-09-29,35282.6484375,3562.385986328125,1590.42236328125,631.521240234375,1128.477783203125,1266.9415283203125,2936.389404296875,5020.00244140625,1732.476318359375,4635.19287109375,3904.385009765625,314.3993225097656,1461.2818603515625,467.5865783691406,2954.20751953125,344.3369140625,1254.7999267578125
2021-09-30,35028.0,3547.02587890625,1574.398193359375,624.967041015625,1127.0245361328125,1253.5489501953125,2898.343994140625,5001.4892578125,1817.3458251953125,4549.720703125,3923.590576171875,308.1641540527344,1440.2181396484375,457.3914489746094,3040.679931640625,337.18377685546875,1250.2762451171875
2021-10-01,34780.6015625,3504.42041015625,1564.953125,627.0860595703125,1121.915771484375,1245.059326171875,2825.38134765625,5037.94189453125,1781.622802734375,4498.19482421875,3885.95556640625,311.8453369140625,1468.36962890625,457.72650146484375,2973.705078125,333.533203125,1255.9658203125
2021-10-04,35126.1484375,3544.91162109375,1577.734619140625,631.81689453125,1126.2318115234375,1270.301025390625,2884.059814453125,5093.7177734375,1816.36767578125,4478.630859375,3980.687744140625,311.193603515625,1472.6622314453125,458.923095703125,2988.37744140625,336.5917663574219,1251.8619384765625
2021-10-05,35544.30078125,3601.2802734375,1590.9393310546875,637.5333251953125,1149.5728759765625,1283.0125732421875,2932.794921875,5136.1328125,1834.339111328125,4520.3251953125,4050.272216796875,321.9378356933594,1488.5015869140625,454.90252685546875,2946.213134765625,337.0850830078125,1245.3330078125
2021-10-06,35075.80078125,3580.235595703125,1572.8475341796875,626.59326171875,1123.4130859375,1258.1341552734375,2905.06640625,5059.22216796875,1819.8394775390625,4449.81640625,4013.413330078125,321.69122314453125,1475.5238037109375,448.5365295410156,2936.56201171875,331.31329345703125,1223.46142578125
2021-10-07,35703.8515625,3657.2724609375,1589.24755859375,633.6895751953125,1150.5858154296875,1286.7806396484375,2974.714599609375,5199.63916015625,1864.071533203125,4541.3916015625,4084.41943359375,322.73040771484375,1457.155517578125,445.32965087890625,3033.95361328125,334.6185607910156,1238.104736328125
2021-10-08,36402.0,3697.43505859375,1620.1207275390625,651.6275024414062,1164.5465087890625,1307.43701171875,3032.0859375,5387.529296875,1962.193359375,4634.708984375,4124.8525390625,324.43890380859375,1504.97314453125,486.3972473144531,3081.771484375,346.1622314453125,1258.7637939453125
2021-10-11,35179.94921875,3462.5205078125,1589.2005615234375,643.3976440429688,1147.59130859375,1271.3450927734375,2898.7177734375,5116.7138671875,1930.431640625,4540.6162109375,4086.443115234375,325.91845703125,1551.160400390625,475.7235107421875,3090.156005859375,341.6236572265625,1248.7840576171875
2021-10-12,34869.75,3431.752197265625,1583.7496337890625,649.60693359375,1101.304931640625,1247.96484375,2916.17626953125,5037.84619140625,1902.802001953125,4470.05859375,4079.898193359375,321.53271484375,1511.8280029296875,469.4053955078125,3019.768798828125,335.4078674316406,1250.4163818359375
2021-10-13,35285.6015625,3433.960205078125,1606.352294921875,662.9125366210938,1114.5172119140625,1273.11572265625,2922.525146484375,5093.57275390625,1957.22998046875,4545.07177734375,4085.3662109375,323.50543212890625,1495.423095703125,474.43115234375,3020.451416015625,336.5917663574219,1301.8077392578125
2021-10-14,35744.8515625,3399.368408203125,1612.50830078125,698.0490112304688,1102.0098876953125,1299.129150390625,3049.7783203125,5347.689453125,2059.7529296875,4665.4599609375,4114.56201171875,329.19451904296875,1530.7620849609375,486.6365661621094,3144.84716796875,334.91455078125,1286.6514892578125
2021-10-18,36306.3515625,3432.971923828125,1684.31103515625,699.5274658203125,1075.8060302734375,1343.4837646484375,3133.897705078125,5348.40576171875,2018.9197998046875,4698.9716796875,4073.0087890625,326.059326171875,1513.8245849609375,481.0843200683594,3232.538330078125,332.49725341796875,1313.65283203125
2021-10-19,37106.3515625,3420.73486328125,1712.505859375,701.3015747070312,1085.230712890625,1397.462646484375,3311.052978515625,5593.2177734375,2049.9482421875,4970.01513671875,4257.779296875,338.6001281738281,1488.36865234375,488.5511169433594,3351.231201171875,341.1303405761719,1366.396728515625
2021-10-20,36846.80078125,3396.921142578125,1693.8973388671875,691.8397827148438,1085.9351806640625,1397.6444091796875,3239.817138671875,5554.09228515625,2066.2568359375,4797.421875,4034.29736328125,323.2588195800781,1460.483154296875,480.2706298828125,2882.1630859375,336.3451232910156,1361.1737060546875
2021-10-21,35913.6015625,3325.0546875,1648.1278076171875,686.271240234375,1075.1015625,1383.979248046875,3171.00927734375,5199.16162109375,1974.052001953125,4577.4697265625,3913.643310546875,291.7836608886719,1364.1824951171875,486.349365234375,2751.57666015625,333.28656005859375,1406.9688720703125
2021-10-22,35394.6484375,3293.381103515625,1616.3145751953125,672.5713500976562,1060.2720947265625,1377.804931640625,3038.667724609375,5150.54248046875,1893.43701171875,4433.884765625,3917.43212890625,281.4798278808594,1363.8497314453125,466.5335388183594,2777.411376953125,325.3441162109375,1294.0662841796875
2021-10-25,35005.3984375,3287.827392578125,1604.8016357421875,658.0831298828125,1034.8753662109375,1383.843017578125,2991.052978515625,4837.35986328125,1936.3729248046875,4380.71142578125,3832.99169921875,278.59124755859375,1304.618408203125,426.56683349609375,2628.204345703125,302.4540710449219,1194.9676513671875
2021-10-26,35162.3515625,3278.085205078125,1615.37353515625,658.5266723632812,1036.11865234375,1419.435791015625,3028.677978515625,4855.25146484375,1921.629150390625,4430.99365234375,3913.60009765625,289.3177795410156,1354.66552734375,430.3959655761719,2760.935302734375,319.27630615234375,1237.5450439453125
2021-10-27,35503.8984375,3284.8154296875,1639.3145751953125,661.43408203125,1045.309326171875,1423.567138671875,3129.13623046875,4812.1201171875,1974.68798828125,4557.32666015625,4016.21240234375,298.6705322265625,1472.8619384765625,459.5932312011719,2729.98291015625,321.3482360839844,1221.689208984375
2021-10-28,34913.6015625,3220.714111328125,1615.5633544921875,647.4386596679688,1022.97607421875,1392.196533203125,3053.792724609375,4802.95947265625,1950.4569091796875,4525.19775390625,3816.02587890625,297.8778991699219,1457.122314453125,450.1639099121094,2761.130615234375,312.32049560546875,1191.3316650390625
2021-10-29,34408.75,3198.218017578125,1581.28759765625,637.4348754882812,1015.6502075195312,1341.8492431640625,3021.022705078125,4647.60791015625,1918.7685546875,4586.44677734375,3810.385009765625,297.4511413574219,1451.1658935546875,441.9312438964844,2688.35498046875,304.57537841796875,1153.773193359375
2021-11-01,35290.0,3272.249267578125,1611.9130859375,646.0095825195312,1056.009521484375,1382.072509765625,3100.5205078125,4845.13720703125,1980.9718017578125,4759.32470703125,3797.380615234375,304.91943359375,1455.6248779296875,447.2442321777344,2718.868896484375,305.4140319824219,1180.271240234375
2021-11-02,35177.3515625,3279.590576171875,1609.8741455078125,644.38330078125,1039.5372314453125,1366.89599609375,3162.7001953125,4812.74072265625,1991.43701171875,4767.041015625,3791.2236328125,307.94232177734375,1428.7379150390625,446.5741271972656,2753.81884765625,322.7789001464844,1180.600830078125
2021-11-03,35177.1015625,3287.16845703125,1614.23583984375,643.1019897460938,1044.5989990234375,1374.186279296875,3080.354248046875,4845.65087890625,1957.547607421875,4830.232421875,3797.510009765625,307.5333251953125,1559.0799560546875,437.3841552734375,2750.943359375,340.1436767578125,1192.649658203125
2021-11-04,35334.25,3302.605224609375,1620.1143798828125,644.2847900390625,1050.5928955078125,1380.8804931640625,3096.45947265625,4861.4375,1980.2139892578125,4865.22607421875,3812.5810546875,308.3691101074219,1586.3995361328125,442.6971130371094,2762.690673828125,343.9916076660156,1234.63232421875
2021-11-08,35782.3515625,3297.051513671875,1647.4212646484375,648.8677368164062,1050.370849609375,1427.052001953125,3160.459228515625,5024.3173828125,2006.9876708984375,4929.484375,3856.028564453125,315.35723876953125,1571.3587646484375,436.66619873046875,2826.69189453125,350.0101013183594,1236.6092529296875
2021-11-09,35815.1015625,3299.82861328125,1652.1622314453125,648.9663696289062,1041.446533203125,1429.8028564453125,3149.209228515625,5148.9755859375,2023.24755859375,4944.287109375,3824.03515625,310.591796875,1583.6710205078125,444.46807861328125,2820.355224609375,368.46026611328125,1217.9239501953125
2021-11-10,35722.94921875,3279.68505859375,1649.93408203125,643.2005004882812,1038.2052001953125,1436.5888671875,3139.873291015625,5122.38037109375,2031.4876708984375,4943.607421875,3866.9228515625,303.2479553222656,1597.1810302734375,460.2154541015625,2780.920654296875,394.2608337402344,1231.526123046875
2021-11-11,35583.6484375,3283.356201171875,1643.4390869140625,632.55615234375,1030.70166015625,1395.6444091796875,3126.008544921875,5143.474609375,2019.922119140625,5019.12646484375,3845.90966796875,308.0667724609375,1579.5780029296875,446.9091796875,2745.824951171875,398.3060607910156,1235.3385009765625
2021-11-12,36332.30078125,3318.983642578125,1687.9075927734375,650.5432739257812,1041.046875,1453.4620361328125,3130.816650390625,5183.46630859375,2027.9422607421875,5133.8603515625,3832.603759765625,306.82208251953125,1575.4517822265625,452.9879455566406,2774.34033203125,423.90936279296875,1230.7728271484375
2021-11-15,36465.30078125,3344.633056640625,1694.497314453125,649.4098510742188,1039.7147216796875,1448.0972900390625,3195.563720703125,5258.28076171875,2081.1962890625,5169.14404296875,3838.1162109375,306.11077880859375,1641.3048095703125,458.97100830078125,2821.7197265625,417.3482360839844,1205.686767578125
2021-11-16,36643.8984375,3347.55078125,1699.3802490234375,651.9231567382812,1033.09912109375,1467.1253662109375,3225.06640625,5474.0673828125,2103.3740234375,5209.62158203125,3846.641845703125,307.0531921386719,1655.4140625,478.4996032714844,2858.4736328125,431.16107177734375,1212.1820068359375
2021-11-17,36660.8984375,3315.076904296875,1694.7816162109375,652.2681274414062,1023.3756713867188,1484.1358642578125,3214.142822265625,5586.57666015625,2110.831298828125,5509.07568359375,3855.038330078125,307.0888366699219,1603.403564453125,470.6498718261719,2812.55615234375,460.1683044433594,1194.6265869140625
2021-11-18,36007.0,3271.590087890625,1687.1490478515625,642.0671997070312,994.7376098632812,1437.6434326171875,3117.512451171875,5330.89501953125,2035.0330810546875,5452.873046875,3768.358642578125,300.3495788574219,1599.111083984375,429.8216247558594,2651.40673828125,443.4447937011719,1179.94189453125
2021-11-22,35478.94921875,3255.30615234375,1668.1859130859375,634.773681640625,985.7685546875,1413.3885498046875,3032.1328125,5193.27294921875,2006.1318359375,5191.61572265625,3658.08154296875,295.2106628417969,1549.9954833984375,425.8488464355469,2510.291259765625,425.3399353027344,1126.6634521484375
2021-11-23,35504.3984375,3260.812744140625,1646.8524169921875,633.541748046875,987.98876953125,1431.041015625,3072.511962890625,5219.724609375,2043.00390625,5219.765625,3652.096435546875,295.5663146972656,1529.2979736328125,430.2524108886719,2621.28271484375,457.35638427734375,1129.7225341796875
2021-11-24,34966.25,3241.093017578125,1608.0728759765625,627.3324584960938,994.0714721679688,1410.4541015625,2998.942138671875,5144.91015625,2008.503662109375,5138.51953125,3582.08056640625,295.37066650390625,1527.5009765625,430.1087646484375,2550.213134765625,473.2906188964844,1134.9940185546875
2021-11-25,35300.25,3243.5400390625,1633.104248046875,627.5296020507812,998.8225708007812,1429.9405517578125,3045.10986328125,5264.59423828125,1987.524658203125,5188.02392578125,3600.381103515625,289.1649169921875,1552.0587158203125,430.53955078125,2576.43798828125,469.1960144042969,1135.5115966796875
2021-11-26,34606.1484375,3244.434814453125,1603.9483642578125,612.4992065429688,985.7244873046875,1400.64208984375,2856.144287109375,5039.6240234375,1911.62890625,5126.24072265625,3601.371337890625,281.28765869140625,1534.455810546875,409.09637451171875,2447.313720703125,457.2083740234375,1096.211669921875
2021-11-29,34870.75,3296.345703125,1608.40478515625,621.5174560546875,1006.2371826171875,1409.12451171875,2790.13720703125,5063.63720703125,1962.0712890625,5048.7314453125,3625.26953125,279.4739074707031,1436.3914794921875,398.470458984375,2456.28271484375,435.9463195800781,1050.228271484375
2021-11-30,35043.75,3321.9013671875,1623.859619140625,628.0716552734375,1011.121337890625,1413.5260009765625,2702.983154296875,5196.4765625,2023.9566650390625,5124.59033203125,3647.359619140625,325.13714599609375,1456.3570556640625,427.4762268066406,2627.814453125,488.0408630371094,1010.2222290039062
2021-12-01,35429.0,3367.69482421875,1625.9930419921875,625.6569213867188,1027.1494140625,1455.8460693359375,2811.703857421875,5145.77099609375,2057.283447265625,5196.6630859375,3560.722900390625,299.17596435546875,1426.0426025390625,428.2420959472656,2605.197021484375,499.8312072753906,1022.177001953125
2021-12-02,36157.8515625,3428.971435546875,1657.614013671875,637.484130859375,1052.013671875,1494.406494140625,2900.865234375,5179.78173828125,2148.06982421875,5356.7763671875,3605.376220703125,299.79833984375,1417.224365234375,421.4931945800781,2864.810302734375,482.6636962890625,1033.2845458984375
2021-12-03,35848.05078125,3426.6650390625,1645.572509765625,631.521240234375,1040.203369140625,1461.0731201171875,2881.959228515625,5118.55322265625,2120.513427734375,5256.796875,3580.91796875,298.3402404785156,1417.9232177734375,420.6795349121094,2799.638916015625,491.1980895996094,1038.4146728515625
2021-12-06,34879.3984375,3328.725341796875,1607.4091796875,615.5052490234375,1009.2566528320312,1422.971435546875,2822.20703125,4903.3876953125,2073.7880859375,5094.0634765625,3535.01611328125,292.2945251464844,1388.07470703125,416.08453369140625,2688.5498046875,481.6770324707031,1008.5748901367188
2021-12-07,35272.30078125,3374.001220703125,1622.911376953125,623.2915649414062,1020.8893432617188,1445.8050537109375,2844.754150390625,4983.03466796875,2042.3192138671875,5108.23388671875,3592.75927734375,290.5163269042969,1411.5343017578125,407.3254089355469,2638.4404296875,491.83935546875,1006.3158569335938
2021-12-08,35959.05078125,3413.9111328125,1662.4495849609375,632.4575805664062,1040.380859375,1471.618896484375,2923.45849609375,5025.08251953125,2096.356201171875,5232.7724609375,3640.59912109375,294.9794921875,1403.5147705078125,431.0660705566406,2734.223388671875,500.66986083984375,1025.3775634765625
2021-12-09,35946.3515625,3390.23779296875,1672.02587890625,633.9359741210938,1037.6724853515625,1477.4874267578125,2924.9990234375,5042.111328125,2121.442626953125,5226.705078125,3638.05859375,296.18865966796875,1461.8475341796875,427.09332275390625,2720.91650390625,494.70068359375,1034.9788818359375
2021-12-10,35939.6015625,3423.2294921875,1668.0438232421875,629.0573120117188,1032.03369140625,1469.647216796875,2925.885986328125,5085.259765625,2121.173828125,5208.1171875,3709.53857421875,295.1039733886719,1434.9937744140625,420.7273864746094,2696.3984375,493.6153564453125,1045.5216064453125
2021-12-13,36050.55078125,3397.673828125,1654.20068359375,636.1043090820312,1029.2808837890625,1502.2010498046875,3009.958984375,5239.3857421875,2158.046142578125,5316.15283203125,3693.5634765625,296.06414794921875,1423.6134033203125,430.1566467285156,2713.409912109375,505.9976501464844,1060.3004150390625
2021-12-14,36102.55078125,3410.9931640625,1661.31201171875,637.5827026367188,1032.166748046875,1506.373291015625,2976.02197265625,5203.9873046875,2155.552001953125,5278.83056640625,3701.74462890625,298.6602783203125,1475.55712890625,443.94158935546875,2709.754150390625,510.04290771484375,1098.7060546875
2021-12-15,35737.19921875,3360.68212890625,1644.2923583984375,627.23388671875,1020.2232055664062,1505.36474609375,2995.861328125,5082.8193359375,2143.595703125,5259.85400390625,3603.782958984375,303.4613342285156,1485.3404541015625,449.7331237792969,2717.1630859375,496.8219299316406,1081.57421875
2021-12-16,36160.30078125,3371.271240234375,1679.75341796875,635.0200805664062,1029.858154296875,1515.49755859375,2997.12158203125,5123.52783203125,2202.39990234375,5361.046875,3607.486083984375,301.5587158203125,1493.2601318359375,459.49749755859375,2637.953369140625,498.49920654296875,1068.44287109375
2021-12-17,36647.8984375,3373.859619140625,1726.4503173828125,661.1383666992188,1040.203369140625,1506.5108642578125,3046.55712890625,5159.50048828125,2269.126953125,5298.0986328125,3558.2685546875,296.9176940917969,1505.305908203125,453.3708190917969,2682.603271484375,475.16522216796875,1116.5440673828125
2021-12-20,35916.44921875,3348.021484375,1705.6380615234375,656.3583374023438,1029.9913330078125,1465.428955078125,2892.50927734375,4957.6337890625,2160.27099609375,4901.3837890625,3428.18408203125,280.0606994628906,1487.6363525390625,430.63531494140625,2710.241455078125,450.6472473144531,1095.976318359375
2021-12-21,36627.1484375,3396.4033203125,1717.6796875,680.850341796875,1070.0400390625,1497.4324951171875,2900.958251953125,5163.27880859375,2166.506103515625,5061.0595703125,3469.73681640625,285.71527099609375,1499.2498779296875,440.83038330078125,2794.5693359375,475.0665588378906,1115.2261962890625
2021-12-22,36989.1484375,3417.535400390625,1730.1004638671875,675.774658203125,1085.8465576171875,1522.0084228515625,2958.843017578125,5237.2333984375,2219.9560546875,5176.0849609375,3441.188232421875,289.18267822265625,1530.196533203125,443.0321350097656,2775.2177734375,494.9966735839844,1161.91552734375
2021-12-23,37362.8515625,3447.6083984375,1761.294921875,684.54638671875,1089.9754638671875,1544.0625,2974.9013671875,5219.3427734375,2264.01708984375,5158.80615234375,3439.379638671875,290.8719482421875,1525.00537109375,454.8067626953125,2900.63720703125,506.9349365234375,1211.24072265625
2021-12-24,37727.80078125,3455.327392578125,1766.8890380859375,688.39013671875,1123.49755859375,1580.742919921875,3004.404052734375,5401.21337890625,2258.319580078125,5186.568359375,3363.55078125,299.0870361328125,1569.9945068359375,457.199951171875,2918.33154296875,531.89697265625,1201.4039306640625
2021-12-27,37988.5,3479.04736328125,1769.401611328125,689.5236206054688,1125.273681640625,1636.8638916015625,3015.934326171875,5374.951171875,2260.520263671875,5314.64892578125,3376.468505859375,306.7331848144531,1576.8160400390625,450.0203552246094,2910.191162109375,548.4725341796875,1211.0052490234375
2021-12-28,38357.80078125,3488.883544921875,1790.118896484375,695.2894287109375,1140.1033935546875,1656.2130126953125,3108.830078125,5410.876953125,2272.525634765625,5316.58984375,3411.9072265625,305.00830078125,1658.042724609375,477.39874267578125,2886.16015625,573.4345092773438,1254.7293701171875
2021-12-29,38274.6484375,3477.729736328125,1787.7958984375,693.5645751953125,1147.20751953125,1638.560546875,3090.343994140625,5404.56103515625,2273.088134765625,5392.3515625,3390.37744140625,309.0803527832031,1616.3812255859375,502.19244384765625,2958.935546875,562.038818359375,1267.060791015625
